,客户编号,基金交易频率,最大交易金额,混合型占比,债券指数或债券型占比,货币型占比,股票指数或股票型占比,其他型占比,客户类别
5299,5299,2.9,5563.0,0.9655172413793104,0.017241379310344827,0.0,0.0,0.017241379310344827,0
5300,5300,2.85,5523.0,0.9649122807017544,0.017543859649122806,0.0,0.0,0.017543859649122806,0
5301,5301,2.85,5560.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
5302,5302,2.75,5568.0,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0,0
5303,5303,2.9,5540.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
5304,5304,2.85,5557.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
5305,5305,2.9,5585.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
5306,5306,2.8,5581.0,0.9464285714285714,0.05357142857142857,0.0,0.0,0.0,0
5307,5307,2.7,5573.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
5308,5308,2.9,5560.0,0.9310344827586207,0.034482758620689655,0.0,0.0,0.034482758620689655,0
5309,5309,2.8,5573.0,0.9285714285714286,0.05357142857142857,0.0,0.0,0.017857142857142856,0
5310,5310,2.8,5575.0,0.9464285714285714,0.05357142857142857,0.0,0.0,0.0,0
5311,5311,2.85,5589.0,0.9298245614035088,0.07017543859649122,0.0,0.0,0.0,0
5312,5312,2.9,5586.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
5313,5313,2.85,5590.0,0.9122807017543859,0.07017543859649122,0.0,0.0,0.017543859649122806,0
5314,5314,2.9,5582.0,0.9482758620689655,0.017241379310344827,0.0,0.0,0.034482758620689655,0
5315,5315,2.85,5591.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
5316,5316,2.8,5574.0,0.9107142857142857,0.05357142857142857,0.0,0.0,0.03571428571428571,0
5317,5317,2.9,5587.0,0.9137931034482759,0.034482758620689655,0.0,0.0,0.05172413793103448,0
5318,5318,2.7,5591.0,0.9259259259259259,0.07407407407407407,0.0,0.0,0.0,0
5319,5319,2.7,5588.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
5320,5320,2.9,5591.0,0.9482758620689655,0.05172413793103448,0.0,0.0,0.0,0
5321,5321,2.75,5584.0,0.9090909090909091,0.07272727272727272,0.0,0.0,0.01818181818181818,0
5322,5322,2.85,5562.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
5323,5323,2.8,5569.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0
5324,5324,2.7,5582.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
5325,5325,2.85,5580.0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0,0
5326,5326,2.9,5542.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
5327,5327,2.8,5575.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0
5328,5328,2.9,5589.0,0.9482758620689655,0.05172413793103448,0.0,0.0,0.0,0
5329,5329,2.8,5589.0,0.9642857142857143,0.017857142857142856,0.0,0.0,0.017857142857142856,0
5330,5330,2.7,5584.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
5331,5331,2.8,5572.0,0.8928571428571429,0.05357142857142857,0.0,0.0,0.05357142857142857,0
5332,5332,2.85,5577.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
5333,5333,2.7,5561.0,0.9259259259259259,0.07407407407407407,0.0,0.0,0.0,0
5334,5334,2.75,5588.0,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0,0
5335,5335,2.85,5582.0,0.8947368421052632,0.07017543859649122,0.0,0.0,0.03508771929824561,0
5336,5336,2.85,5590.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
5337,5337,2.9,5583.0,0.8793103448275862,0.10344827586206896,0.0,0.0,0.017241379310344827,0
5338,5338,2.65,5569.0,0.9245283018867925,0.07547169811320754,0.0,0.0,0.0,0
5339,5339,2.8,5583.0,0.9642857142857143,0.017857142857142856,0.0,0.0,0.017857142857142856,0
5340,5340,2.8,5588.0,0.9821428571428571,0.0,0.0,0.0,0.017857142857142856,0
5341,5341,2.75,5577.0,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0
5342,5342,2.7,5584.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
5343,5343,2.7,5520.0,0.9074074074074074,0.09259259259259259,0.0,0.0,0.0,0
5344,5344,2.9,5592.0,0.9482758620689655,0.034482758620689655,0.0,0.0,0.017241379310344827,0
5345,5345,2.7,5584.0,0.8703703703703703,0.12962962962962962,0.0,0.0,0.0,0
5346,5346,2.8,5590.0,0.9464285714285714,0.05357142857142857,0.0,0.0,0.0,0
5347,5347,2.85,5541.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
5348,5348,2.85,5582.0,0.9122807017543859,0.08771929824561403,0.0,0.0,0.0,0
5349,5349,2.65,5563.0,0.9433962264150944,0.03773584905660377,0.0,0.0,0.018867924528301886,0
5350,5350,2.8,5583.0,0.9464285714285714,0.05357142857142857,0.0,0.0,0.0,0
5351,5351,2.7,5572.0,0.8703703703703703,0.07407407407407407,0.0,0.0,0.05555555555555555,0
5352,5352,2.7,5574.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
5353,5353,2.85,5584.0,0.9649122807017544,0.017543859649122806,0.0,0.0,0.017543859649122806,0
5354,5354,2.75,5591.0,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0,0
5355,5355,2.75,5584.0,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0,0
5356,5356,2.9,5590.0,0.9482758620689655,0.017241379310344827,0.0,0.0,0.034482758620689655,0
5357,5357,2.65,5570.0,0.9622641509433962,0.03773584905660377,0.0,0.0,0.0,0
5358,5358,2.7,5571.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
5359,5359,2.85,5579.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
5360,5360,2.8,5583.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0
5361,5361,2.9,5568.0,0.9482758620689655,0.05172413793103448,0.0,0.0,0.0,0
5362,5362,2.7,5591.0,0.9259259259259259,0.05555555555555555,0.0,0.0,0.018518518518518517,0
5363,5363,2.8,5586.0,0.9464285714285714,0.03571428571428571,0.0,0.0,0.017857142857142856,0
5364,5364,2.75,5586.0,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0,0
5365,5365,2.7,5578.0,0.9259259259259259,0.037037037037037035,0.0,0.0,0.037037037037037035,0
5366,5366,2.65,5584.0,0.9245283018867925,0.05660377358490566,0.0,0.0,0.018867924528301886,0
5367,5367,2.7,5548.0,0.9444444444444444,0.018518518518518517,0.0,0.0,0.037037037037037035,0
5368,5368,2.7,5564.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
5369,5369,2.8,5586.0,0.9464285714285714,0.03571428571428571,0.0,0.0,0.017857142857142856,0
5370,5370,2.7,5570.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
5371,5371,2.85,5564.0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0,0
5372,5372,2.7,5589.0,0.9259259259259259,0.05555555555555555,0.0,0.0,0.018518518518518517,0
5373,5373,2.7,5590.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
5374,5374,2.85,5587.0,0.9649122807017544,0.017543859649122806,0.0,0.0,0.017543859649122806,0
5375,5375,2.7,5589.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
5376,5376,2.7,5588.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
5377,5377,2.75,5573.0,0.9090909090909091,0.07272727272727272,0.0,0.0,0.01818181818181818,0
5378,5378,2.65,5582.0,1.0,0.0,0.0,0.0,0.0,0
5379,5379,2.75,5590.0,1.0,0.0,0.0,0.0,0.0,0
5380,5380,2.9,5585.0,0.9310344827586207,0.06896551724137931,0.0,0.0,0.0,0
5381,5381,2.85,5552.0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0,0
5382,5382,2.8,5563.0,0.8928571428571429,0.08928571428571429,0.0,0.0,0.017857142857142856,0
5383,5383,2.7,5589.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
5384,5384,2.85,5574.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0
5385,5385,2.9,5545.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
5386,5386,2.85,5551.0,0.9649122807017544,0.017543859649122806,0.0,0.0,0.017543859649122806,0
5387,5387,2.85,5584.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
5388,5388,2.7,5552.0,0.9074074074074074,0.05555555555555555,0.0,0.0,0.037037037037037035,0
5389,5389,2.65,5590.0,0.9433962264150944,0.05660377358490566,0.0,0.0,0.0,0
5390,5390,2.9,5591.0,0.9482758620689655,0.034482758620689655,0.0,0.0,0.017241379310344827,0
5391,5391,2.8,5576.0,0.9107142857142857,0.017857142857142856,0.0,0.0,0.07142857142857142,0
5392,5392,2.9,5588.0,0.9482758620689655,0.017241379310344827,0.0,0.0,0.034482758620689655,0
5393,5393,2.7,5549.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
5394,5394,2.75,5565.0,0.9272727272727272,0.03636363636363636,0.0,0.0,0.03636363636363636,0
5395,5395,2.85,5558.0,0.9298245614035088,0.05263157894736842,0.0,0.0,0.017543859649122806,0
5396,5396,2.8,5583.0,0.9107142857142857,0.08928571428571429,0.0,0.0,0.0,0
5397,5397,2.9,5590.0,0.9310344827586207,0.06896551724137931,0.0,0.0,0.0,0
5398,5398,2.75,5572.0,0.9272727272727272,0.05454545454545454,0.0,0.0,0.01818181818181818,0
5399,5399,2.9,5590.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
5400,5400,2.9,5589.0,1.0,0.0,0.0,0.0,0.0,0
5401,5401,2.9,5556.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
5402,5402,2.75,5567.0,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0,0
5403,5403,2.9,5563.0,0.9137931034482759,0.08620689655172414,0.0,0.0,0.0,0
5404,5404,2.8,5539.0,0.9642857142857143,0.017857142857142856,0.0,0.0,0.017857142857142856,0
5405,5405,2.85,5582.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0
5406,5406,2.75,5556.0,0.9272727272727272,0.03636363636363636,0.0,0.0,0.03636363636363636,0
5407,5407,2.7,5583.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
5408,5408,2.8,5579.0,0.9285714285714286,0.05357142857142857,0.0,0.0,0.017857142857142856,0
5409,5409,2.65,5575.0,0.9622641509433962,0.03773584905660377,0.0,0.0,0.0,0
5410,5410,2.9,5571.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
5411,5411,2.8,5570.0,1.0,0.0,0.0,0.0,0.0,0
5412,5412,2.65,5588.0,0.9056603773584906,0.05660377358490566,0.0,0.0,0.03773584905660377,0
5413,5413,2.65,5587.0,0.9811320754716981,0.0,0.0,0.0,0.018867924528301886,0
5414,5414,2.65,5576.0,0.9245283018867925,0.05660377358490566,0.0,0.0,0.018867924528301886,0
5415,5415,2.85,5572.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
5416,5416,2.8,5575.0,0.9464285714285714,0.03571428571428571,0.0,0.0,0.017857142857142856,0
5417,5417,2.7,5585.0,0.9629629629629629,0.018518518518518517,0.0,0.0,0.018518518518518517,0
5418,5418,2.8,5559.0,0.9107142857142857,0.08928571428571429,0.0,0.0,0.0,0
5419,5419,2.75,5577.0,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0
5420,5420,2.9,5570.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
5421,5421,2.7,5588.0,0.9814814814814815,0.0,0.0,0.0,0.018518518518518517,0
5422,5422,2.9,5591.0,1.0,0.0,0.0,0.0,0.0,0
5423,5423,2.9,5590.0,0.9655172413793104,0.017241379310344827,0.0,0.0,0.017241379310344827,0
5424,5424,2.85,5585.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
5425,5425,2.75,5582.0,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818,0
5426,5426,2.9,5578.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
5427,5427,2.7,5584.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
5428,5428,2.7,5573.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
5429,5429,2.7,5538.0,0.9074074074074074,0.09259259259259259,0.0,0.0,0.0,0
5430,5430,2.7,5589.0,0.9444444444444444,0.018518518518518517,0.0,0.0,0.037037037037037035,0
5431,5431,2.9,5551.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
5432,5432,2.75,5557.0,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0,0
5433,5433,2.85,5566.0,0.9298245614035088,0.03508771929824561,0.0,0.0,0.03508771929824561,0
5434,5434,2.7,5582.0,0.9259259259259259,0.05555555555555555,0.0,0.0,0.018518518518518517,0
5435,5435,2.75,5592.0,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0,0
5436,5436,2.65,5589.0,0.9433962264150944,0.05660377358490566,0.0,0.0,0.0,0
5437,5437,2.9,5563.0,0.9482758620689655,0.034482758620689655,0.0,0.0,0.017241379310344827,0
5438,5438,2.9,5556.0,1.0,0.0,0.0,0.0,0.0,0
5439,5439,2.7,5587.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
5440,5440,2.9,5555.0,0.9827586206896551,0.0,0.0,0.0,0.017241379310344827,0
5441,5441,2.7,5588.0,0.9444444444444444,0.037037037037037035,0.0,0.0,0.018518518518518517,0
5442,5442,2.9,5584.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
5443,5443,2.9,5571.0,0.896551724137931,0.05172413793103448,0.0,0.0,0.05172413793103448,0
5444,5444,2.8,5568.0,0.9285714285714286,0.05357142857142857,0.0,0.0,0.017857142857142856,0
5445,5445,2.7,5556.0,0.9074074074074074,0.07407407407407407,0.0,0.0,0.018518518518518517,0
5446,5446,2.9,5588.0,0.9137931034482759,0.06896551724137931,0.0,0.0,0.017241379310344827,0
5447,5447,2.75,5587.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0
5448,5448,2.8,5589.0,0.9285714285714286,0.05357142857142857,0.0,0.0,0.017857142857142856,0
5449,5449,2.75,5579.0,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0,0
5450,5450,2.9,5588.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
5451,5451,2.65,5589.0,0.9433962264150944,0.05660377358490566,0.0,0.0,0.0,0
5452,5452,2.7,5587.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
5453,5453,2.8,5577.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0
5454,5454,2.7,5578.0,0.9629629629629629,0.018518518518518517,0.0,0.0,0.018518518518518517,0
5455,5455,2.65,5562.0,0.9622641509433962,0.03773584905660377,0.0,0.0,0.0,0
5456,5456,2.75,5586.0,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0,0
5457,5457,2.85,5587.0,0.9298245614035088,0.07017543859649122,0.0,0.0,0.0,0
5458,5458,2.75,5574.0,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0,0
5459,5459,2.65,5566.0,0.9245283018867925,0.05660377358490566,0.0,0.0,0.018867924528301886,0
5460,5460,2.9,5579.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
5461,5461,2.75,5569.0,0.9272727272727272,0.05454545454545454,0.0,0.0,0.01818181818181818,0
5462,5462,2.75,5588.0,0.9454545454545454,0.03636363636363636,0.0,0.0,0.01818181818181818,0
5463,5463,2.65,5584.0,0.9056603773584906,0.07547169811320754,0.0,0.0,0.018867924528301886,0
5464,5464,2.7,5532.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
5465,5465,2.8,5586.0,0.9642857142857143,0.0,0.0,0.0,0.03571428571428571,0
5466,5466,2.7,5585.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
5467,5467,2.7,5587.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
5468,5468,2.65,5576.0,0.9622641509433962,0.03773584905660377,0.0,0.0,0.0,0
5469,5469,2.9,5564.0,0.9482758620689655,0.05172413793103448,0.0,0.0,0.0,0
5470,5470,2.7,5488.0,0.9814814814814815,0.0,0.0,0.0,0.018518518518518517,0
5471,5471,2.8,5576.0,0.9464285714285714,0.03571428571428571,0.0,0.0,0.017857142857142856,0
5472,5472,2.85,5571.0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0,0
5473,5473,2.75,5582.0,1.0,0.0,0.0,0.0,0.0,0
5474,5474,2.8,5586.0,0.9821428571428571,0.017857142857142856,0.0,0.0,0.0,0
5475,5475,2.9,5587.0,0.9482758620689655,0.05172413793103448,0.0,0.0,0.0,0
5476,5476,2.7,5547.0,0.9814814814814815,0.0,0.0,0.0,0.018518518518518517,0
5477,5477,2.8,5587.0,0.9464285714285714,0.05357142857142857,0.0,0.0,0.0,0
5478,5478,2.65,5573.0,0.9811320754716981,0.018867924528301886,0.0,0.0,0.0,0
5479,5479,2.85,5571.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
5480,5480,2.65,5578.0,0.9245283018867925,0.05660377358490566,0.0,0.0,0.018867924528301886,0
5481,5481,2.7,5588.0,0.9259259259259259,0.07407407407407407,0.0,0.0,0.0,0
5482,5482,2.85,5573.0,1.0,0.0,0.0,0.0,0.0,0
5483,5483,2.8,5589.0,0.9642857142857143,0.017857142857142856,0.0,0.0,0.017857142857142856,0
5484,5484,2.9,5573.0,1.0,0.0,0.0,0.0,0.0,0
5485,5485,2.85,5574.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0
5486,5486,2.85,5549.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
5487,5487,2.65,5571.0,0.9245283018867925,0.05660377358490566,0.0,0.0,0.018867924528301886,0
5488,5488,2.7,5590.0,0.9444444444444444,0.018518518518518517,0.0,0.0,0.037037037037037035,0
5489,5489,2.9,5589.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
5490,5490,2.7,5576.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
5491,5491,2.75,5556.0,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0,0
5492,5492,2.85,5564.0,0.9122807017543859,0.05263157894736842,0.0,0.0,0.03508771929824561,0
5493,5493,2.75,5574.0,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0,0
5494,5494,2.8,5580.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0
5495,5495,2.85,5542.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
5496,5496,2.85,5586.0,1.0,0.0,0.0,0.0,0.0,0
5497,5497,2.9,5558.0,1.0,0.0,0.0,0.0,0.0,0
5498,5498,2.7,5569.0,0.9814814814814815,0.0,0.0,0.0,0.018518518518518517,0
5499,5499,2.8,5592.0,0.9821428571428571,0.017857142857142856,0.0,0.0,0.0,0
5500,5500,2.65,5572.0,0.9433962264150944,0.03773584905660377,0.0,0.0,0.018867924528301886,0
5501,5501,2.85,5579.0,0.9824561403508771,0.0,0.0,0.0,0.017543859649122806,0
5502,5502,2.85,5582.0,0.8947368421052632,0.08771929824561403,0.0,0.0,0.017543859649122806,0
5503,5503,2.75,5492.0,0.8909090909090909,0.07272727272727272,0.0,0.0,0.03636363636363636,0
5504,5504,2.7,5503.0,0.9074074074074074,0.09259259259259259,0.0,0.0,0.0,0
5505,5505,2.85,5588.0,0.9473684210526315,0.017543859649122806,0.0,0.0,0.03508771929824561,0
5506,5506,2.8,5576.0,1.0,0.0,0.0,0.0,0.0,0
5507,5507,2.75,5589.0,0.9090909090909091,0.07272727272727272,0.0,0.0,0.01818181818181818,0
5508,5508,2.75,5586.0,1.0,0.0,0.0,0.0,0.0,0
5509,5509,2.7,5582.0,0.9444444444444444,0.018518518518518517,0.0,0.0,0.037037037037037035,0
5510,5510,2.9,5589.0,0.9482758620689655,0.034482758620689655,0.0,0.0,0.017241379310344827,0
5511,5511,2.8,5577.0,0.9285714285714286,0.05357142857142857,0.0,0.0,0.017857142857142856,0
5512,5512,2.75,5581.0,0.9636363636363636,0.01818181818181818,0.0,0.0,0.01818181818181818,0
5513,5513,2.85,5580.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
5514,5514,2.9,5557.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
5515,5515,2.85,5582.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
5516,5516,2.7,5581.0,1.0,0.0,0.0,0.0,0.0,0
5517,5517,2.75,5578.0,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0
5518,5518,2.85,5575.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
5519,5519,2.7,5577.0,0.9629629629629629,0.018518518518518517,0.0,0.0,0.018518518518518517,0
5520,5520,2.7,5575.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
5521,5521,2.8,5575.0,0.9642857142857143,0.017857142857142856,0.0,0.0,0.017857142857142856,0
5522,5522,2.85,5544.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
5523,5523,2.85,5569.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0
5524,5524,2.9,5591.0,0.9482758620689655,0.017241379310344827,0.0,0.0,0.034482758620689655,0
5525,5525,2.7,5562.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
5526,5526,2.7,5568.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
5527,5527,2.7,5554.0,0.9074074074074074,0.07407407407407407,0.0,0.0,0.018518518518518517,0
5528,5528,2.8,5584.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0
5529,5529,2.85,5585.0,0.9824561403508771,0.0,0.0,0.0,0.017543859649122806,0
5530,5530,2.85,5560.0,0.9298245614035088,0.05263157894736842,0.0,0.0,0.017543859649122806,0
5531,5531,2.7,5585.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
5532,5532,2.7,5588.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
5533,5533,2.65,5580.0,1.0,0.0,0.0,0.0,0.0,0
5534,5534,2.8,5582.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0
5535,5535,2.7,5566.0,0.9444444444444444,0.018518518518518517,0.0,0.0,0.037037037037037035,0
5536,5536,2.85,5570.0,0.9298245614035088,0.07017543859649122,0.0,0.0,0.0,0
5537,5537,2.85,5576.0,0.9298245614035088,0.03508771929824561,0.0,0.0,0.03508771929824561,0
5538,5538,2.75,5562.0,0.9636363636363636,0.01818181818181818,0.0,0.0,0.01818181818181818,0
5539,5539,2.75,5587.0,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0
5540,5540,2.85,5586.0,0.9298245614035088,0.05263157894736842,0.0,0.0,0.017543859649122806,0
5541,5541,2.8,5577.0,0.9464285714285714,0.03571428571428571,0.0,0.0,0.017857142857142856,0
5542,5542,2.8,5551.0,0.9642857142857143,0.017857142857142856,0.0,0.0,0.017857142857142856,0
5543,5543,2.85,5591.0,0.9473684210526315,0.017543859649122806,0.0,0.0,0.03508771929824561,0
5544,5544,2.8,5584.0,0.9107142857142857,0.08928571428571429,0.0,0.0,0.0,0
5545,5545,2.9,5582.0,0.9137931034482759,0.06896551724137931,0.0,0.0,0.017241379310344827,0
5546,5546,2.7,5561.0,0.9074074074074074,0.07407407407407407,0.0,0.0,0.018518518518518517,0
5547,5547,2.85,5589.0,0.9649122807017544,0.017543859649122806,0.0,0.0,0.017543859649122806,0
5548,5548,2.8,5548.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0
5549,5549,2.75,5583.0,1.0,0.0,0.0,0.0,0.0,0
5550,5550,2.9,5569.0,0.9655172413793104,0.017241379310344827,0.0,0.0,0.017241379310344827,0
5551,5551,2.85,5583.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
5552,5552,2.65,5585.0,1.0,0.0,0.0,0.0,0.0,0
5553,5553,2.8,5591.0,0.9821428571428571,0.017857142857142856,0.0,0.0,0.0,0
5554,5554,2.85,5591.0,0.9824561403508771,0.0,0.0,0.0,0.017543859649122806,0
5555,5555,2.7,5554.0,1.0,0.0,0.0,0.0,0.0,0
5556,5556,2.7,5589.0,0.9074074074074074,0.037037037037037035,0.0,0.0,0.05555555555555555,0
5557,5557,2.8,5579.0,0.9821428571428571,0.017857142857142856,0.0,0.0,0.0,0
5558,5558,2.65,5591.0,0.9433962264150944,0.03773584905660377,0.0,0.0,0.018867924528301886,0
5559,5559,2.65,5554.0,0.9622641509433962,0.03773584905660377,0.0,0.0,0.0,0
5560,5560,2.7,5579.0,0.9444444444444444,0.037037037037037035,0.0,0.0,0.018518518518518517,0
5561,5561,2.75,5589.0,0.9454545454545454,0.03636363636363636,0.0,0.0,0.01818181818181818,0
5562,5562,2.9,5591.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
5563,5563,2.9,5590.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
5564,5564,2.75,5585.0,0.9272727272727272,0.05454545454545454,0.0,0.0,0.01818181818181818,0
5565,5565,2.8,5577.0,0.9642857142857143,0.017857142857142856,0.0,0.0,0.017857142857142856,0
5566,5566,2.85,5587.0,0.8771929824561403,0.10526315789473684,0.0,0.0,0.017543859649122806,0
5567,5567,2.85,5592.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0
5568,5568,2.7,5588.0,0.9444444444444444,0.037037037037037035,0.0,0.0,0.018518518518518517,0
5569,5569,2.9,5585.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
5570,5570,2.7,5563.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
5571,5571,2.9,5558.0,0.9310344827586207,0.05172413793103448,0.0,0.0,0.017241379310344827,0
5572,5572,2.85,5577.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
5573,5573,2.85,5568.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
5574,5574,2.85,5589.0,0.9298245614035088,0.07017543859649122,0.0,0.0,0.0,0
5575,5575,2.65,5554.0,0.9245283018867925,0.03773584905660377,0.0,0.0,0.03773584905660377,0
5576,5576,2.9,5556.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
5577,5577,2.9,5587.0,0.9482758620689655,0.034482758620689655,0.0,0.0,0.017241379310344827,0
5578,5578,2.7,5577.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
5579,5579,2.8,5588.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0
5580,5580,2.7,5579.0,0.9629629629629629,0.018518518518518517,0.0,0.0,0.018518518518518517,0
5581,5581,2.85,5523.0,0.9122807017543859,0.05263157894736842,0.0,0.0,0.03508771929824561,0
5582,5582,2.8,5545.0,0.9285714285714286,0.05357142857142857,0.0,0.0,0.017857142857142856,0
5583,5583,2.9,5590.0,0.9482758620689655,0.034482758620689655,0.0,0.0,0.017241379310344827,0
5584,5584,2.7,5583.0,0.9629629629629629,0.018518518518518517,0.0,0.0,0.018518518518518517,0
5585,5585,2.9,5544.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
