,客户编号,交易时间,交易金额,基金类型,基金编号
20751,8939,2016-04-27 10:25:09,10010,混合型,2018.0
20752,8939,2016-04-07 10:25:09,9050,债券型,489.0
20753,8939,2016-04-27 10:25:09,10181,混合型,5297.0
20754,8939,2016-04-27 10:25:09,9433,债券型,161019.0
20755,8939,2016-04-07 10:25:09,10646,混合型,5499.0
20756,8939,2016-04-07 10:25:09,10222,债券型,3135.0
20757,8939,2016-04-27 10:25:09,10358,债券型,171.0
20758,8939,2016-04-27 10:25:09,10565,债券型,6333.0
20759,8939,2016-04-07 10:25:09,10578,债券型,100051.0
20760,8939,2016-04-07 10:25:09,9203,债券型,4427.0
20761,8939,2016-04-07 10:25:09,10243,债券型,3130.0
20762,8939,2016-04-07 10:25:09,9876,混合型,1721.0
20763,8939,2016-04-27 10:25:09,9142,混合型,1190.0
20764,8939,2016-04-27 10:25:09,9421,混合型,2955.0
20765,8939,2016-04-27 10:25:09,9524,债券型,6134.0
20766,8939,2016-04-27 10:25:09,9110,债券型,5174.0
20767,8939,2016-04-07 10:25:09,9033,债券型,180026.0
20768,8939,2016-04-27 10:25:09,9504,债券型,84.0
20769,8939,2016-04-07 10:25:09,9404,混合型,1414.0
20770,8939,2016-04-07 10:25:09,9614,债券型,519333.0
20771,8939,2016-04-27 10:25:09,9628,债券型,6338.0
20772,8939,2016-04-27 10:25:09,10496,债券型,531008.0
20773,8939,2016-04-27 10:25:09,9504,债券型,5740.0
20774,8939,2016-04-07 10:25:09,9133,债券型,6389.0
20775,8939,2016-04-27 10:25:09,10025,债券型,470058.0
20776,8939,2016-04-07 10:25:09,9593,债券型,5752.0
20777,8939,2016-04-27 10:25:09,8796,债券型,485107.0
20778,8939,2016-04-07 10:25:09,10596,债券型,4140.0
20779,8940,2016-04-07 10:25:09,8990,债券型,530020.0
20780,8940,2016-04-07 10:25:09,9950,债券型,6390.0
20781,8940,2016-04-07 10:25:09,10105,混合型,1075.0
20782,8940,2016-04-27 10:25:09,10519,债券型,5532.0
20783,8940,2016-04-07 10:25:09,9445,债券型,3923.0
20784,8940,2016-04-27 10:25:09,9421,混合型,2844.0
20785,8940,2016-04-27 10:25:09,8919,混合型,519672.0
20786,8940,2016-04-27 10:25:09,9676,定开债券,4254.0
20787,8940,2016-04-07 10:25:09,9044,债券型,3395.0
20788,8940,2016-04-27 10:25:09,9908,混合型,519176.0
20789,8940,2016-04-27 10:25:09,10698,混合型,5207.0
20790,8940,2016-04-27 10:25:09,10481,债券型,668.0
20791,8940,2016-04-07 10:25:09,9245,债券型,2644.0
20792,8940,2016-04-27 10:25:09,10251,混合型,6567.0
20793,8940,2016-04-27 10:25:09,10027,混合型,700001.0
20794,8940,2016-04-27 10:25:09,8902,债券型,2486.0
20795,8940,2016-04-27 10:25:09,9244,债券型,3361.0
20796,8940,2016-04-07 10:25:09,8928,债券指数,4085.0
20797,8940,2016-04-27 10:25:09,10498,债券型,660102.0
20798,8940,2016-04-27 10:25:09,10357,债券型,5931.0
20799,8940,2016-04-07 10:25:09,10014,混合型,2293.0
20800,8940,2016-04-07 10:25:09,9584,债券型,2466.0
20801,8940,2016-04-07 10:25:09,10278,混合型,2665.0
20802,8940,2016-04-27 10:25:09,10009,债券型,165517.0
20803,8940,2016-04-07 10:25:09,9283,混合型,2935.0
20804,8940,2016-04-07 10:25:09,9941,混合型,684.0
20805,8940,2016-04-27 10:25:09,9421,混合型,1980.0
20806,8940,2016-04-27 10:25:09,10720,债券型,5736.0
20807,8940,2016-04-27 10:25:09,9453,债券型,578.0
20808,8940,2016-04-07 10:25:09,9716,混合型,1247.0
20809,8940,2016-04-07 10:25:09,9407,债券型,519208.0
20810,8940,2016-04-07 10:25:09,10691,混合型,610007.0
20811,8940,2016-04-27 10:25:09,9261,混合型,6348.0
20812,8940,2016-04-27 10:25:09,9058,债券型,33.0
20813,8940,2016-04-27 10:25:09,10526,混合型,519008.0
20814,8940,2016-04-27 10:25:09,10416,混合型,1886.0
20815,8940,2016-04-27 10:25:09,9831,混合型,2777.0
20816,8940,2016-04-07 10:25:09,10043,债券型,521.0
20817,8941,2016-04-07 10:25:09,9227,债券型,4458.0
20818,8941,2016-04-07 10:25:09,9053,混合型,70010.0
20819,8941,2016-04-27 10:25:09,10510,债券型,4470.0
20820,8941,2016-04-27 10:25:09,10687,混合型,4130.0
20821,8941,2016-04-07 10:25:09,9985,混合型,2717.0
20822,8941,2016-04-07 10:25:09,8841,债券型,3457.0
20823,8941,2016-04-07 10:25:09,9470,债券型,6172.0
20824,8941,2016-04-27 10:25:09,9505,混合型,1607.0
20825,8941,2016-04-07 10:25:09,10141,混合型,1454.0
20826,8941,2016-04-27 10:25:09,9607,混合型,6008.0
20827,8941,2016-04-07 10:25:09,9109,混合型,1264.0
20828,8941,2016-04-27 10:25:09,9943,混合型,5175.0
20829,8941,2016-04-07 10:25:09,10270,债券型,2723.0
20830,8941,2016-04-27 10:25:09,10505,混合型,2462.0
20831,8941,2016-04-07 10:25:09,9763,债券型,6417.0
20832,8941,2016-04-07 10:25:09,10034,债券型,2440.0
20833,8941,2016-04-07 10:25:09,10608,债券型,1045.0
20834,8941,2016-04-27 10:25:09,10183,债券型,4264.0
20835,8941,2016-04-07 10:25:09,9663,债券型,2486.0
20836,8941,2016-04-27 10:25:09,9496,混合型,4549.0
20837,8941,2016-04-27 10:25:09,9786,债券型,6516.0
20838,8941,2016-04-27 10:25:09,10111,债券型,4107.0
20839,8941,2016-04-27 10:25:09,9775,债券型,3134.0
20840,8941,2016-04-07 10:25:09,9782,债券型,6684.0
20841,8941,2016-04-27 10:25:09,8871,混合型,4265.0
20842,8941,2016-04-07 10:25:09,9556,混合型,5730.0
20843,8941,2016-04-07 10:25:09,10224,债券型,6320.0
20844,8941,2016-04-07 10:25:09,9193,债券型,2268.0
20845,8941,2016-04-27 10:25:09,10098,混合型,1559.0
20846,8941,2016-04-07 10:25:09,9936,混合型,1037.0
20847,8941,2016-04-27 10:25:09,9775,混合型,1170.0
20848,8941,2016-04-27 10:25:09,8842,混合型,519171.0
20849,8941,2016-04-07 10:25:09,9716,债券型,3847.0
20850,8941,2016-04-07 10:25:09,9138,债券型,402.0
20851,8941,2016-04-07 10:25:09,10484,债券型,2749.0
20852,8941,2016-04-27 10:25:09,10538,债券指数,5624.0
20853,8941,2016-04-27 10:25:09,9190,混合型,4446.0
20854,8942,2016-04-27 10:25:09,10558,债券型,161506.0
20855,8942,2016-04-07 10:25:09,9112,债券型,4126.0
20856,8942,2016-04-07 10:25:09,10079,混合型,2261.0
20857,8942,2016-04-07 10:25:09,9480,债券型,3403.0
20858,8942,2016-04-07 10:25:09,9334,债券型,2466.0
20859,8942,2016-04-27 10:25:09,9793,债券型,410004.0
20860,8942,2016-04-07 10:25:09,10348,混合型,2844.0
20861,8942,2016-04-07 10:25:09,9128,债券型,4366.0
20862,8942,2016-04-27 10:25:09,8899,债券型,2524.0
20863,8942,2016-04-27 10:25:09,10209,混合型,5878.0
20864,8942,2016-04-27 10:25:09,9746,混合型,1156.0
20865,8942,2016-04-07 10:25:09,10080,债券型,6140.0
20866,8942,2016-04-07 10:25:09,9966,债券型,490.0
20867,8942,2016-04-27 10:25:09,9638,债券型,3497.0
20868,8942,2016-04-07 10:25:09,9131,债券型,4908.0
20869,8942,2016-04-27 10:25:09,10592,债券指数,3358.0
20870,8942,2016-04-07 10:25:09,10437,混合型,1650.0
20871,8942,2016-04-27 10:25:09,9547,混合型,519021.0
20872,8942,2016-04-27 10:25:09,9569,债券型,3615.0
20873,8942,2016-04-27 10:25:09,9846,混合型,2273.0
20874,8942,2016-04-07 10:25:09,9407,混合型,3890.0
20875,8942,2016-04-27 10:25:09,8814,债券型,333.0
20876,8942,2016-04-27 10:25:09,10464,混合型,260108.0
20877,8942,2016-04-07 10:25:09,9373,债券型,3612.0
20878,8942,2016-04-07 10:25:09,9106,债券型,6149.0
20879,8942,2016-04-27 10:25:09,8918,债券型,3607.0
20880,8942,2016-04-27 10:25:09,10316,债券型,3198.0
20881,8942,2016-04-27 10:25:09,10194,债券型,6212.0
20882,8942,2016-04-27 10:25:09,9143,债券型,3458.0
20883,8942,2016-04-07 10:25:09,9010,混合型,3144.0
20884,8942,2016-04-27 10:25:09,9790,混合型,6397.0
20885,8942,2016-04-27 10:25:09,9801,混合型,5907.0
20886,8942,2016-04-07 10:25:09,9691,定开债券,416.0
20887,8942,2016-04-07 10:25:09,9016,债券型,403.0
20888,8942,2016-04-07 10:25:09,9501,债券型,4571.0
20889,8942,2016-04-27 10:25:09,10360,债券型,2864.0
20890,8942,2016-04-27 10:25:09,10465,混合型,20009.0
20891,8942,2016-04-07 10:25:09,10512,混合型,1335.0
20892,8943,2016-04-27 10:25:09,9082,债券型,4655.0
20893,8943,2016-04-27 10:25:09,9297,债券型,3.0
20894,8943,2016-04-07 10:25:09,10709,债券型,561.0
20895,8943,2016-04-27 10:25:09,9037,债券型,1918.0
20896,8943,2016-04-07 10:25:09,9250,债券型,70025.0
20897,8943,2016-04-27 10:25:09,8806,混合型,5281.0
20898,8943,2016-04-07 10:25:09,10152,债券型,519060.0
20899,8943,2016-04-07 10:25:09,9111,债券型,3527.0
20900,8943,2016-04-27 10:25:09,10669,债券型,50111.0
20901,8943,2016-04-27 10:25:09,9392,债券型,2354.0
20902,8943,2016-04-07 10:25:09,8914,债券型,377.0
20903,8943,2016-04-27 10:25:09,10268,混合型,1566.0
20904,8943,2016-04-27 10:25:09,9918,债券型,5160.0
20905,8943,2016-04-27 10:25:09,10131,债券型,6141.0
20906,8943,2016-04-07 10:25:09,10142,债券型,2898.0
20907,8943,2016-04-27 10:25:09,9855,混合型,70019.0
20908,8943,2016-04-07 10:25:09,10208,债券型,5710.0
20909,8943,2016-04-07 10:25:09,9735,混合型,1352.0
20910,8943,2016-04-27 10:25:09,9004,定开债券,2946.0
20911,8943,2016-04-27 10:25:09,9842,债券型,360014.0
20912,8943,2016-04-07 10:25:09,10278,债券型,100066.0
20913,8943,2016-04-07 10:25:09,9572,债券型,5455.0
20914,8943,2016-04-07 10:25:09,10554,债券型,6389.0
20915,8943,2016-04-07 10:25:09,10513,债券型,6758.0
20916,8943,2016-04-07 10:25:09,10151,债券指数,3377.0
20917,8943,2016-04-07 10:25:09,9272,债券型,6301.0
20918,8943,2016-04-27 10:25:09,10460,混合型,519963.0
20919,8943,2016-04-07 10:25:09,10705,债券型,290009.0
20920,8943,2016-04-27 10:25:09,9532,债券型,6174.0
20921,8943,2016-04-07 10:25:09,10234,债券型,5470.0
20922,8943,2016-04-07 10:25:09,10621,混合型,2617.0
20923,8943,2016-04-07 10:25:09,9622,混合型,100039.0
20924,8943,2016-04-07 10:25:09,10450,混合型,3592.0
20925,8943,2016-04-07 10:25:09,9741,债券型,6663.0
20926,8943,2016-04-07 10:25:09,9254,混合型,5226.0
20927,8943,2016-04-27 10:25:09,10432,混合型,166301.0
20928,8943,2016-04-07 10:25:09,9658,债券型,6389.0
20929,8943,2016-04-27 10:25:09,9073,债券型,162105.0
20930,8943,2016-04-27 10:25:09,9722,债券指数,3988.0
20931,8943,2016-04-07 10:25:09,9119,债券指数,3933.0
20932,8944,2016-04-07 10:25:09,9587,债券型,630009.0
20933,8944,2016-04-27 10:25:09,10492,债券型,4585.0
20934,8944,2016-04-27 10:25:09,9657,债券型,6185.0
20935,8944,2016-04-07 10:25:09,10250,债券型,3571.0
20936,8944,2016-04-07 10:25:09,9594,债券型,5277.0
20937,8944,2016-04-27 10:25:09,10333,混合型,560002.0
20938,8944,2016-04-27 10:25:09,10522,债券型,5842.0
20939,8944,2016-04-07 10:25:09,9713,债券型,1921.0
20940,8944,2016-04-07 10:25:09,10326,债券型,5531.0
20941,8944,2016-04-27 10:25:09,9049,债券型,5234.0
20942,8944,2016-04-07 10:25:09,10136,债券型,5790.0
20943,8944,2016-04-27 10:25:09,10698,债券型,839.0
20944,8944,2016-04-27 10:25:09,9048,混合型,2180.0
20945,8944,2016-04-07 10:25:09,10188,债券型,2521.0
20946,8944,2016-04-27 10:25:09,9636,债券型,320008.0
20947,8944,2016-04-27 10:25:09,9483,混合型,210011.0
20948,8944,2016-04-27 10:25:09,10667,债券型,3424.0
20949,8944,2016-04-07 10:25:09,8867,混合型,4942.0
20950,8944,2016-04-07 10:25:09,9267,债券型,6188.0
20951,8944,2016-04-07 10:25:09,10186,混合型,6348.0
20952,8944,2016-04-07 10:25:09,9110,债券型,4177.0
20953,8944,2016-04-27 10:25:09,9087,债券型,5501.0
20954,8944,2016-04-27 10:25:09,10058,混合型,5967.0
20955,8944,2016-04-07 10:25:09,10390,混合型,21.0
20956,8944,2016-04-27 10:25:09,10053,债券型,3196.0
20957,8944,2016-04-07 10:25:09,10559,债券型,6338.0
20958,8944,2016-04-07 10:25:09,10493,债券型,162712.0
20959,8944,2016-04-27 10:25:09,10348,债券型,675013.0
20960,8944,2016-04-27 10:25:09,8794,债券型,675113.0
20961,8944,2016-04-07 10:25:09,10694,债券型,519933.0
20962,8944,2016-04-07 10:25:09,9958,混合型,1734.0
20963,8944,2016-04-27 10:25:09,10012,债券型,6219.0
20964,8944,2016-04-27 10:25:09,9744,债券型,519989.0
20965,8944,2016-04-07 10:25:09,10622,混合型,2020.0
20966,8944,2016-04-07 10:25:09,10479,债券型,519785.0
20967,8944,2016-04-07 10:25:09,9298,债券型,5678.0
20968,8944,2016-04-07 10:25:09,9386,混合型,519229.0
20969,8944,2016-04-27 10:25:09,10702,债券型,6684.0
20970,8944,2016-04-27 10:25:09,9726,债券型,6319.0
20971,8944,2016-04-27 10:25:09,9072,债券型,4177.0
20972,8945,2016-04-27 10:25:09,10016,债券型,5480.0
20973,8945,2016-04-07 10:25:09,9646,债券型,6059.0
20974,8945,2016-04-07 10:25:09,10507,债券型,202108.0
20975,8945,2016-04-27 10:25:09,9719,债券型,3708.0
20976,8945,2016-04-27 10:25:09,10508,混合型,5572.0
20977,8945,2016-04-07 10:25:09,9554,债券型,3795.0
20978,8945,2016-04-27 10:25:09,8929,混合型,180012.0
20979,8945,2016-04-07 10:25:09,9848,债券型,5093.0
20980,8945,2016-04-07 10:25:09,10417,债券型,519186.0
20981,8945,2016-04-07 10:25:09,10108,债券型,3209.0
20982,8945,2016-04-07 10:25:09,10005,债券型,6635.0
20983,8945,2016-04-07 10:25:09,10200,债券型,660009.0
20984,8945,2016-04-27 10:25:09,10709,混合型,5139.0
20985,8945,2016-04-07 10:25:09,9950,债券型,4052.0
20986,8945,2016-04-07 10:25:09,9468,债券型,164509.0
20987,8945,2016-04-27 10:25:09,9828,债券型,810.0
20988,8945,2016-04-27 10:25:09,9631,债券型,2421.0
20989,8945,2016-04-27 10:25:09,9882,债券型,2794.0
20990,8945,2016-04-07 10:25:09,10123,混合型,5323.0
20991,8945,2016-04-07 10:25:09,10216,混合型,5318.0
20992,8945,2016-04-07 10:25:09,9372,债券型,620009.0
20993,8945,2016-04-27 10:25:09,10575,债券型,3888.0
20994,8945,2016-04-07 10:25:09,10371,债券型,3833.0
20995,8945,2016-04-27 10:25:09,9113,债券型,5852.0
20996,8945,2016-04-07 10:25:09,10563,债券型,4596.0
20997,8945,2016-04-07 10:25:09,8798,混合型,4674.0
20998,8945,2016-04-07 10:25:09,9308,债券型,2523.0
20999,8945,2016-04-27 10:25:09,10206,债券型,6410.0
21000,8945,2016-04-27 10:25:09,10276,混合型,1503.0
21001,8945,2016-04-27 10:25:09,9482,债券型,206008.0
21002,8945,2016-04-27 10:25:09,9735,债券指数,3429.0
21003,8945,2016-04-07 10:25:09,8967,债券型,109.0
21004,8945,2016-04-07 10:25:09,10731,债券型,5072.0
21005,8945,2016-04-27 10:25:09,9120,混合型,590.0
21006,8945,2016-04-27 10:25:09,10175,债券型,3133.0
21007,8945,2016-04-07 10:25:09,10668,债券型,6599.0
21008,8945,2016-04-27 10:25:09,9463,债券型,675043.0
21009,8945,2016-04-07 10:25:09,10432,债券型,5289.0
21010,8946,2016-04-27 10:25:09,9071,债券型,519785.0
21011,8946,2016-04-27 10:25:09,10690,债券型,5144.0
21012,8946,2016-04-27 10:25:09,9928,债券型,686869.0
21013,8946,2016-04-07 10:25:09,9592,混合型,1280.0
21014,8946,2016-04-07 10:25:09,9222,混合型,1489.0
21015,8946,2016-04-07 10:25:09,9729,混合型,550016.0
21016,8946,2016-04-07 10:25:09,10251,混合型,3805.0
21017,8946,2016-04-27 10:25:09,10712,债券型,4030.0
21018,8946,2016-04-07 10:25:09,10271,债券型,6483.0
21019,8946,2016-04-07 10:25:09,9475,混合型,4280.0
21020,8946,2016-04-27 10:25:09,9842,混合型,2145.0
21021,8946,2016-04-07 10:25:09,10012,混合型,4809.0
21022,8946,2016-04-27 10:25:09,9424,债券型,2578.0
21023,8946,2016-04-07 10:25:09,9946,债券型,2274.0
21024,8946,2016-04-27 10:25:09,9365,债券型,531017.0
21025,8946,2016-04-27 10:25:09,8843,债券型,675011.0
21026,8946,2016-04-07 10:25:09,8868,混合型,1829.0
21027,8946,2016-04-07 10:25:09,9731,债券型,3628.0
21028,8946,2016-04-27 10:25:09,10667,债券型,6702.0
21029,8946,2016-04-07 10:25:09,8856,债券型,5158.0
21030,8946,2016-04-27 10:25:09,9427,混合型,2455.0
21031,8946,2016-04-07 10:25:09,9066,债券型,4.0
21032,8946,2016-04-07 10:25:09,9965,债券型,6070.0
21033,8946,2016-04-07 10:25:09,9857,债券型,2929.0
21034,8946,2016-04-07 10:25:09,10233,混合型,5430.0
21035,8946,2016-04-27 10:25:09,9544,债券型,3266.0
21036,8946,2016-04-27 10:25:09,9010,债券型,68.0
21037,8946,2016-04-07 10:25:09,9678,债券型,519206.0
21038,8946,2016-04-07 10:25:09,8865,混合型,519196.0
21039,8946,2016-04-07 10:25:09,10719,债券型,320021.0
21040,8946,2016-04-07 10:25:09,9586,混合型,1088.0
21041,8946,2016-04-07 10:25:09,8868,债券型,2405.0
21042,8946,2016-04-27 10:25:09,8883,混合型,410.0
21043,8946,2016-04-27 10:25:09,10335,债券型,4705.0
21044,8946,2016-04-27 10:25:09,10327,债券型,5073.0
21045,8946,2016-04-27 10:25:09,9777,混合型,2180.0
21046,8946,2016-04-07 10:25:09,9179,债券型,998.0
21047,8947,2016-04-07 10:25:09,10080,混合型,4150.0
21048,8947,2016-04-07 10:25:09,10348,混合型,255010.0
21049,8947,2016-04-27 10:25:09,9016,债券型,6146.0
21050,8947,2016-04-07 10:25:09,10125,债券型,675051.0
21051,8947,2016-04-27 10:25:09,9312,混合型,4514.0
21052,8947,2016-04-07 10:25:09,8968,混合型,3886.0
21053,8947,2016-04-07 10:25:09,10040,债券型,519977.0
21054,8947,2016-04-07 10:25:09,10397,债券型,6027.0
21055,8947,2016-04-07 10:25:09,9350,混合型,690005.0
21056,8947,2016-04-07 10:25:09,9349,债券型,5462.0
21057,8947,2016-04-07 10:25:09,10259,债券型,899.0
21058,8947,2016-04-07 10:25:09,9562,债券指数,4085.0
21059,8947,2016-04-27 10:25:09,9066,混合型,5537.0
21060,8947,2016-04-27 10:25:09,9303,债券型,6092.0
21061,8947,2016-04-27 10:25:09,8931,债券型,162108.0
21062,8947,2016-04-07 10:25:09,8936,债券型,2487.0
21063,8947,2016-04-27 10:25:09,9487,混合型,5168.0
21064,8947,2016-04-27 10:25:09,10426,债券型,1960.0
21065,8947,2016-04-07 10:25:09,10472,混合型,4943.0
21066,8947,2016-04-07 10:25:09,9752,债券型,54.0
21067,8947,2016-04-07 10:25:09,10722,债券型,4026.0
21068,8947,2016-04-27 10:25:09,10076,债券型,2491.0
21069,8947,2016-04-27 10:25:09,9857,债券型,400016.0
21070,8947,2016-04-07 10:25:09,10082,混合型,1886.0
21071,8947,2016-04-27 10:25:09,8884,债券型,6494.0
21072,8947,2016-04-27 10:25:09,8938,混合型,1156.0
21073,8947,2016-04-27 10:25:09,9464,混合型,519618.0
21074,8947,2016-04-07 10:25:09,9009,债券型,3135.0
21075,8947,2016-04-27 10:25:09,9741,债券型,3498.0
21076,8947,2016-04-07 10:25:09,9707,债券型,5831.0
21077,8947,2016-04-27 10:25:09,9182,混合型,6133.0
21078,8947,2016-04-07 10:25:09,9407,债券型,6120.0
21079,8947,2016-04-07 10:25:09,9571,债券型,2711.0
21080,8947,2016-04-07 10:25:09,9902,债券型,914.0
21081,8947,2016-04-07 10:25:09,10598,债券型,3613.0
21082,8947,2016-04-27 10:25:09,9863,混合型,2021.0
21083,8947,2016-04-27 10:25:09,9369,债券型,6211.0
21084,8947,2016-04-27 10:25:09,8828,债券型,2342.0
21085,8948,2016-04-07 10:25:09,10429,混合型,673050.0
21086,8948,2016-04-27 10:25:09,9622,债券型,4028.0
21087,8948,2016-04-07 10:25:09,10427,债券型,4661.0
21088,8948,2016-04-07 10:25:09,10207,混合型,519005.0
21089,8948,2016-04-27 10:25:09,9687,混合型,5443.0
21090,8948,2016-04-07 10:25:09,9035,债券型,4319.0
21091,8948,2016-04-27 10:25:09,10333,债券型,6276.0
21092,8948,2016-04-07 10:25:09,10264,债券型,2578.0
21093,8948,2016-04-27 10:25:09,10418,混合型,350009.0
21094,8948,2016-04-07 10:25:09,9016,混合型,257010.0
21095,8948,2016-04-07 10:25:09,10210,债券型,5410.0
21096,8948,2016-04-07 10:25:09,10661,混合型,165317.0
21097,8948,2016-04-07 10:25:09,10232,定开债券,4504.0
21098,8948,2016-04-27 10:25:09,10355,混合型,2067.0
21099,8948,2016-04-07 10:25:09,10473,债券型,3209.0
21100,8948,2016-04-27 10:25:09,9890,混合型,2009.0
21101,8948,2016-04-27 10:25:09,9429,债券型,610108.0
21102,8948,2016-04-07 10:25:09,8897,债券型,288102.0
21103,8948,2016-04-27 10:25:09,9317,债券型,6387.0
21104,8948,2016-04-07 10:25:09,9555,债券型,4124.0
21105,8948,2016-04-27 10:25:09,10066,债券型,3590.0
21106,8948,2016-04-07 10:25:09,10704,债券型,6520.0
21107,8948,2016-04-07 10:25:09,9594,债券型,2405.0
21108,8948,2016-04-07 10:25:09,9896,债券型,162511.0
21109,8948,2016-04-07 10:25:09,9728,混合型,240009.0
21110,8948,2016-04-27 10:25:09,9292,混合型,420003.0
21111,8948,2016-04-07 10:25:09,9815,混合型,2322.0
21112,8948,2016-04-07 10:25:09,9415,债券型,1945.0
21113,8948,2016-04-07 10:25:09,8917,债券型,2101.0
21114,8948,2016-04-27 10:25:09,9792,混合型,431.0
21115,8948,2016-04-27 10:25:09,10082,债券型,2769.0
21116,8948,2016-04-27 10:25:09,9671,债券型,686868.0
21117,8948,2016-04-27 10:25:09,10702,债券型,430.0
21118,8948,2016-04-07 10:25:09,9826,混合型,1453.0
21119,8948,2016-04-27 10:25:09,10237,债券型,3542.0
21120,8948,2016-04-07 10:25:09,9020,债券型,3812.0
21121,8948,2016-04-07 10:25:09,9568,债券型,2701.0
21122,8948,2016-04-27 10:25:09,8879,债券型,6112.0
21123,8949,2016-04-07 10:25:09,10211,混合型,519069.0
21124,8949,2016-04-07 10:25:09,10348,债券型,188.0
21125,8949,2016-04-07 10:25:09,9305,债券型,792.0
21126,8949,2016-04-27 10:25:09,10480,债券型,6591.0
21127,8949,2016-04-07 10:25:09,9612,债券型,160718.0
21128,8949,2016-04-07 10:25:09,9366,债券型,163008.0
21129,8949,2016-04-27 10:25:09,10705,债券型,6187.0
21130,8949,2016-04-07 10:25:09,9792,混合型,4176.0
21131,8949,2016-04-07 10:25:09,8816,债券型,1989.0
21132,8949,2016-04-07 10:25:09,9103,债券型,5846.0
21133,8949,2016-04-27 10:25:09,9333,债券型,6646.0
21134,8949,2016-04-07 10:25:09,10008,债券型,3100.0
21135,8949,2016-04-27 10:25:09,9262,债券型,161115.0
21136,8949,2016-04-27 10:25:09,9038,债券型,3207.0
21137,8949,2016-04-27 10:25:09,8886,混合型,3166.0
21138,8949,2016-04-27 10:25:09,9564,债券型,4572.0
21139,8949,2016-04-07 10:25:09,10290,债券型,372010.0
21140,8949,2016-04-27 10:25:09,10082,混合型,4890.0
21141,8949,2016-04-27 10:25:09,10318,债券型,80003.0
21142,8949,2016-04-07 10:25:09,9804,混合型,3601.0
21143,8949,2016-04-27 10:25:09,9972,债券型,355.0
21144,8949,2016-04-07 10:25:09,10467,债券型,3487.0
21145,8949,2016-04-07 10:25:09,9154,债券型,4200.0
21146,8949,2016-04-27 10:25:09,8938,债券型,792.0
21147,8949,2016-04-27 10:25:09,10562,混合型,556.0
21148,8949,2016-04-27 10:25:09,9684,混合型,2746.0
21149,8949,2016-04-27 10:25:09,9256,债券型,210014.0
21150,8949,2016-04-07 10:25:09,9157,债券型,503.0
21151,8949,2016-04-07 10:25:09,10159,混合型,1760.0
21152,8949,2016-04-07 10:25:09,10388,混合型,4989.0
21153,8949,2016-04-27 10:25:09,9848,债券型,100051.0
21154,8949,2016-04-07 10:25:09,9452,混合型,1505.0
21155,8949,2016-04-07 10:25:09,8826,混合型,1334.0
21156,8949,2016-04-27 10:25:09,10733,混合型,160642.0
21157,8949,2016-04-27 10:25:09,10291,混合型,4244.0
21158,8949,2016-04-07 10:25:09,10218,债券指数,3815.0
21159,8949,2016-04-07 10:25:09,9877,债券型,519729.0
21160,8949,2016-04-07 10:25:09,10592,债券型,6368.0
21161,8950,2016-04-27 10:25:09,10624,混合型,5583.0
21162,8950,2016-04-27 10:25:09,9224,债券型,70.0
21163,8950,2016-04-07 10:25:09,8932,债券型,297.0
21164,8950,2016-04-07 10:25:09,9124,债券型,519777.0
21165,8950,2016-04-07 10:25:09,9193,混合型,160812.0
21166,8950,2016-04-27 10:25:09,9139,联接基金,5813.0
21167,8950,2016-04-07 10:25:09,10135,混合型,327.0
21168,8950,2016-04-27 10:25:09,9026,债券型,6192.0
21169,8950,2016-04-27 10:25:09,9728,债券型,164902.0
21170,8950,2016-04-27 10:25:09,10676,债券型,4090.0
21171,8950,2016-04-07 10:25:09,10004,混合型,210005.0
21172,8950,2016-04-27 10:25:09,10359,混合型,1882.0
21173,8950,2016-04-27 10:25:09,9488,债券型,6088.0
21174,8950,2016-04-07 10:25:09,9407,混合型,4144.0
21175,8950,2016-04-07 10:25:09,9218,债券指数,3818.0
21176,8950,2016-04-27 10:25:09,8794,混合型,684.0
21177,8950,2016-04-27 10:25:09,9799,债券型,6674.0
21178,8950,2016-04-07 10:25:09,8870,债券型,5093.0
21179,8950,2016-04-27 10:25:09,9203,债券型,1661.0
21180,8950,2016-04-27 10:25:09,10235,债券型,550004.0
21181,8950,2016-04-27 10:25:09,9241,混合型,2363.0
21182,8950,2016-04-27 10:25:09,9780,债券型,3607.0
21183,8950,2016-04-07 10:25:09,9836,债券型,175.0
21184,8950,2016-04-27 10:25:09,10116,债券型,3619.0
21185,8950,2016-04-27 10:25:09,10083,混合型,1608.0
21186,8950,2016-04-07 10:25:09,9188,混合型,5053.0
21187,8950,2016-04-07 10:25:09,10042,混合型,4280.0
21188,8950,2016-04-07 10:25:09,9722,债券型,2548.0
21189,8950,2016-04-07 10:25:09,9838,债券型,320009.0
21190,8950,2016-04-27 10:25:09,10503,债券型,165509.0
21191,8950,2016-04-27 10:25:09,10570,债券型,20012.0
21192,8950,2016-04-07 10:25:09,10207,债券型,3709.0
21193,8950,2016-04-27 10:25:09,9392,债券型,6514.0
21194,8950,2016-04-07 10:25:09,10049,债券型,2600.0
21195,8950,2016-04-27 10:25:09,9039,债券型,5193.0
21196,8950,2016-04-07 10:25:09,9827,混合型,398021.0
21197,8950,2016-04-07 10:25:09,10129,债券型,6460.0
21198,8950,2016-04-27 10:25:09,9939,混合型,217001.0
21199,8950,2016-04-27 10:25:09,10310,债券型,3357.0
21200,8950,2016-04-27 10:25:09,10310,债券型,4291.0
21201,8951,2016-04-27 10:25:09,10706,债券型,3927.0
