,User,FundCode,Point,Type
29713,1287,2387,1.0274107206360041,C1
29714,1287,1766,1.0237531773415964,C1
29715,1287,2697,1.0179105705423264,C1
29716,1287,2210,1.020501424970015,C1
29717,1287,411,1.0234437777733865,C1
29718,1287,1520,1.031351812421151,C1
29719,1287,1166,1.0171125478308634,C1
29720,1287,1313,1.0252346841084536,C1
29721,1288,1917,1.022338859256994,C1
29722,1288,167,1.0314455434861913,C1
29723,1288,1714,1.0161009023169463,C1
29724,1288,256,1.0228265116567807,C1
29725,1288,978,1.0233882276956523,C1
29726,1288,711,1.0184083221813478,C1
29727,1288,985,1.0226998093293314,C1
29728,1288,2332,1.023367067701516,C1
29729,1288,1956,1.0193610962961177,C1
29730,1288,3232,1.0232721320211629,C1
29731,1288,3299,1.0266701446219832,C1
29732,1288,916,1.0490476783669513,C1
29733,1288,308,1.0212987852292055,C1
29734,1288,56,1.0268974516405733,C1
29735,1288,82,1.029229054220276,C1
29736,1288,3624,1.0198972004592401,C1
29737,1288,751,1.018982729272533,C1
29738,1288,1473,1.0216497633818127,C1
29739,1288,1528,1.0167967764562271,C1
29740,1288,72,1.0307823702523353,C1
29741,1288,1583,1.051626631505542,C1
29742,1288,828,1.0301147635967782,C1
29743,1288,457,1.024723946464122,C1
29744,1288,3230,1.0186024455058875,C1
29745,1288,893,1.0285480925388801,C1
29746,1288,1645,1.0215237021281058,C1
29747,1288,1685,1.0305603740964866,C1
29748,1289,124,1.047865929015356,C3
29749,1289,136,1.0422636061255834,C3
29750,1289,57,1.0481682431771955,C3
29751,1289,61,1.0305046154950002,C3
29752,1289,72,1.0246365489348073,C3
29753,1289,173,1.0247560543411336,C3
29754,1289,1705,1.0488656575990334,C3
29755,1289,3624,1.0399412390957914,C3
29756,1289,56,1.025664051492734,C3
29757,1289,219,1.0382976189275557,C3
29758,1289,20,1.0468548480661026,C3
29759,1289,3298,1.0780424323829374,C3
29760,1289,30,1.031203077594195,C3
29761,1289,120,1.0327576593521053,C3
29762,1289,955,1.0429058040216197,C3
29763,1289,1714,1.0403131028702746,C3
29764,1289,6,1.046882493996581,C3
29765,1290,3145,1.0485200897108005,C1
29766,1290,1163,1.0151074589761524,C1
29767,1290,696,1.064749077944522,C1
29768,1290,199,1.0277890915722494,C1
29769,1290,586,1.037620569794953,C1
29770,1290,974,1.0163974483532723,C1
29771,1290,1054,1.0192479693717744,C1
29772,1290,828,1.017411245115635,C1
29773,1290,751,1.049522008902168,C1
29774,1290,309,1.025840974148281,C1
29775,1290,82,1.0146383111181054,C1
29776,1290,1663,1.026970262886295,C1
29777,1290,1685,1.0144693399902072,C1
29778,1290,1008,1.0221002552233303,C1
29779,1290,3191,1.0220131944801063,C1
29780,1290,2300,1.0258888702682796,C1
29781,1290,979,1.0239617338171632,C1
29782,1290,1938,1.0222835646488093,C1
29783,1290,1230,1.0244499960751408,C1
29784,1290,866,1.0263135312212728,C1
29785,1290,1040,1.0250964328505139,C1
29786,1290,925,1.0256371597236695,C1
29787,1290,1162,1.0247827185975962,C1
29788,1290,1126,1.0280528960782094,C1
29789,1290,1409,1.014732078925298,C1
29790,1290,1496,1.0267664626324526,C1
29791,1291,2861,1.0208295874637825,C1
29792,1291,1643,1.02155588986035,C1
29793,1291,1877,1.023742303723705,C1
29794,1291,592,1.0521298967576265,C1
29795,1291,577,1.0202934091531197,C1
29796,1291,793,1.0284511739670372,C1
29797,1291,1044,1.0269224704906432,C1
29798,1291,2229,1.017212159690518,C1
29799,1291,696,1.016376457801233,C1
29800,1291,1009,1.0252978597925917,C1
29801,1291,1104,1.0296368926135993,C1
29802,1291,1541,1.0289380579470249,C1
29803,1291,729,1.0257086803806563,C1
29804,1291,1678,1.028166685398237,C1
29805,1291,1685,1.0378027822675784,C1
29806,1291,61,1.0207659527866335,C1
29807,1291,1542,1.0166018804493178,C1
29808,1291,1313,1.0292418511295547,C1
29809,1291,549,1.0172396538319908,C1
29810,1291,1576,1.0278069083624741,C1
29811,1291,1714,1.0222724786319766,C1
29812,1291,711,1.0233891357084857,C1
29813,1291,2387,1.0244860663255981,C1
29814,1291,3299,1.017347968829194,C1
29815,1291,1396,1.0278938920921041,C1
29816,1291,1040,1.019605995540891,C1
29817,1291,884,1.0217794567688951,C1
29818,1291,1236,1.0180217068125297,C1
29819,1292,729,1.0263980130116044,C1
29820,1292,279,1.0184038628926502,C1
29821,1292,326,1.0171070750606204,C1
29822,1292,1188,1.0251989690879235,C1
29823,1292,2621,1.0159171510155895,C1
29824,1292,2210,1.0257283116563887,C1
29825,1292,1230,1.049952564018721,C1
29826,1292,1520,1.0161963216116094,C1
29827,1292,1162,1.025607838289196,C1
29828,1292,1396,1.0246196329049435,C1
29829,1292,1707,1.028045567241156,C1
29830,1292,1764,1.0171764201638467,C1
29831,1292,1223,1.0447820225820457,C1
29832,1292,513,1.0291396780607238,C1
29833,1292,1541,1.0284808622256707,C1
29834,1292,1167,1.1075507680175865,C1
29835,1292,110,1.0268759742556723,C1
29836,1292,1645,1.0232664028424265,C1
29837,1292,1956,1.0229334389375424,C1
29838,1292,220,1.0211862940160987,C1
29839,1292,803,1.0263197097542873,C1
29840,1292,1643,1.024247049975523,C1
29841,1292,1781,1.026359078764451,C1
29842,1292,913,1.019274284951101,C1
29843,1293,83,1.0397855650557501,C2
29844,1293,57,1.0331371889730747,C2
29845,1293,3623,1.0281319614093964,C2
29846,1293,30,1.0326958148672278,C2
29847,1293,1726,1.0343522160447112,C2
29848,1293,39,1.0509773706120578,C2
29849,1293,1705,1.0961439415816285,C2
29850,1293,339,1.0485459091726985,C2
29851,1293,6,1.0457354937914671,C2
29852,1293,328,1.082992810126573,C2
29853,1293,327,1.0268279985117827,C2
29854,1293,308,1.043819093147915,C2
29855,1293,2333,1.0307085867747998,C2
29856,1293,761,1.025389407279669,C2
29857,1293,354,1.0432559995169581,C2
29858,1293,294,1.0271924726783226,C2
29859,1294,2952,1.0279013846769174,C3
29860,1294,190,1.0377549125331147,C3
29861,1294,354,1.0205702714225708,C3
29862,1294,20,1.0404496216820804,C3
29863,1294,2229,1.0295091545693322,C3
29864,1294,2334,1.0357096950779627,C3
29865,1294,66,1.0452547323125807,C3
29866,1294,398,1.0294415726309964,C3
29867,1294,165,1.0460656614174306,C3
29868,1294,1956,1.0245280615955052,C3
29869,1294,780,1.0211783279890267,C3
29870,1294,127,1.030676653665844,C3
29871,1294,242,1.0408369435820677,C3
29872,1294,1726,1.0387663117737755,C3
29873,1294,21,1.0189982687013914,C3
29874,1294,121,1.024335105730711,C3
29875,1294,220,1.0186718960583938,C3
29876,1294,58,1.0548098466853917,C3
29877,1294,294,1.0358136912755307,C3
29878,1294,1105,1.0433308030828743,C3
29879,1294,1628,1.0255744491284051,C3
29880,1295,3233,1.027103182480316,C1
29881,1295,2556,1.0181376310149841,C1
29882,1295,3416,1.0216089049095427,C1
29883,1295,985,1.0303272537250026,C1
29884,1295,1313,1.0259809278580496,C1
29885,1295,1409,1.0182568029984693,C1
29886,1295,3312,1.017717583378948,C1
29887,1295,1044,1.0254138060414533,C1
29888,1295,1877,1.0227412387551205,C1
29889,1295,1651,1.0309012336773224,C1
29890,1295,524,1.0301128962307107,C1
29891,1295,2952,1.0234986447970318,C1
29892,1295,1042,1.0291739890570992,C1
29893,1295,1158,1.017653727313468,C1
29894,1295,1528,1.0228109802519727,C1
29895,1295,2121,1.0228056916145711,C1
29896,1295,696,1.0196798223123007,C1
29897,1295,1707,1.0278520806524856,C1
29898,1295,586,1.0279772423613405,C1
29899,1295,1714,1.0169380839437732,C1
29900,1295,3231,1.018443809709464,C1
29901,1295,2872,1.0211062146166088,C1
29902,1295,1040,1.0301707324877005,C1
29903,1295,1685,1.0200480979237427,C1
29904,1295,925,1.018305107312233,C1
29905,1295,136,1.0244437705141638,C1
29906,1295,778,1.0181829849218509,C1
29907,1295,1637,1.0325775706652314,C1
29908,1295,1162,1.0292861641136772,C1
29909,1296,336,1.0346044959969078,C2
29910,1296,314,1.0320242469257894,C2
29911,1296,241,1.0455377820638232,C2
29912,1296,167,1.066313462827638,C2
29913,1296,73,1.0356125784090613,C2
29914,1296,136,1.0374711518969946,C2
29915,1296,56,1.037815878836043,C2
29916,1296,6,1.0244720792735496,C2
29917,1296,294,1.048552930519191,C2
29918,1296,1915,1.0323910637779508,C2
29919,1296,688,1.026161799546254,C2
29920,1296,362,1.061018742143429,C2
29921,1296,1291,1.0418096409647262,C2
29922,1296,3053,1.0359218441513003,C2
29923,1296,20,1.0374582397929495,C2
29924,1296,165,1.0407088884673523,C2
29925,1296,39,1.025935740055978,C2
29926,1296,264,1.0268650273471305,C2
29927,1297,1528,1.0150356949785464,C1
29928,1297,1193,1.0266991068391156,C1
29929,1297,1685,1.0170774872181971,C1
29930,1297,1054,1.0189126595499345,C1
29931,1297,1719,1.0252509215564392,C1
29932,1297,867,1.020657235482715,C1
29933,1297,1036,1.0393542366790023,C1
29934,1297,711,1.0169346399498813,C1
29935,1297,418,1.0201894349467826,C1
29936,1297,2289,1.0262973984033543,C1
29937,1297,1975,1.0173912890847283,C1
29938,1297,549,1.0234340309415608,C1
29939,1297,960,1.0221083544409137,C1
29940,1297,2121,1.0235922440410568,C1
29941,1297,1577,1.0234054718328003,C1
29942,1297,3416,1.0190715623860183,C1
29943,1297,1039,1.0235859669693472,C1
29944,1297,1678,1.0260962087046444,C1
29945,1297,61,1.0149043894169156,C1
29946,1297,1626,1.024359047511258,C1
29947,1297,2556,1.0247084169722065,C1
29948,1297,594,1.0164598668725906,C1
29949,1297,3312,1.0209350882508317,C1
29950,1297,2168,1.020641669743394,C1
29951,1297,2300,1.0175083235430704,C1
29952,1297,1520,1.0498135675849447,C1
29953,1297,2871,1.0248616013994163,C1
29954,1297,1651,1.02038269613673,C1
29955,1297,2333,1.0254661660171434,C1
29956,1297,2621,1.0245735548822599,C1
29957,1298,124,1.033034396875123,C2
29958,1298,167,1.0286312319144189,C2
29959,1298,314,1.0765140172068284,C2
29960,1298,214,1.029854253919812,C2
29961,1298,411,1.035090424117211,C2
29962,1298,339,1.0257177104984407,C2
29963,1298,1416,1.0334340447940342,C2
29964,1298,746,1.052153697257522,C2
29965,1298,1628,1.0247862404093717,C2
29966,1298,83,1.0424704005919923,C2
29967,1298,1410,1.028630234293589,C2
29968,1298,711,1.0512167795026344,C2
29969,1298,1733,1.0307099906962023,C2
29970,1298,1714,1.0450385527708868,C2
29971,1298,57,1.0424524767182177,C2
29972,1298,1048,1.050688757881962,C2
29973,1298,20,1.026890717713908,C2
29974,1298,172,1.0332887445691536,C2
29975,1299,985,1.017634019083217,C1
29976,1299,418,1.0253164479216186,C1
29977,1299,1678,1.0324243030341784,C1
29978,1299,780,1.0211664123824538,C1
29979,1299,2289,1.0219829276989172,C1
29980,1299,3624,1.0200766685936717,C1
29981,1299,1158,1.0250624524813348,C1
29982,1299,2332,1.0185534698906435,C1
29983,1299,1163,1.0171586467056284,C1
29984,1299,751,1.0206604520244293,C1
29985,1299,1277,1.026389505485809,C1
29986,1299,916,1.0211600144423005,C1
29987,1299,2980,1.022047785625427,C1
29988,1299,3622,1.0211574089119813,C1
29989,1299,3232,1.0270759180524358,C1
29990,1299,3625,1.0161924411089243,C1
29991,1299,1714,1.0274746069633243,C1
29992,1299,893,1.0315769627660576,C1
29993,1299,1583,1.031320119942794,C1
29994,1299,1605,1.0319973587918487,C1
29995,1299,925,1.0181368306922916,C1
29996,1299,457,1.0317055350344309,C1
29997,1299,1223,1.021911740803888,C1
29998,1299,867,1.054850945640128,C1
29999,1299,471,1.0226389226131856,C1
30000,1299,1178,1.0166028405075622,C1
30001,1299,1974,1.0216692658184623,C1
30002,1299,996,1.0255237708187441,C1
30003,1300,195,1.0180387584640294,C1
30004,1300,3312,1.0218387942382852,C1
30005,1300,778,1.0151601777580308,C1
30006,1300,251,1.020958524929629,C1
30007,1300,866,1.0218516065725558,C1
30008,1300,991,1.0178738470828526,C1
30009,1300,367,1.0167330036177002,C1
30010,1300,1616,1.0244664845583427,C1
30011,1300,1163,1.032547114902592,C1
30012,1300,761,1.0252199274717515,C1
30013,1300,979,1.021116703187789,C1
30014,1300,960,1.022759676275429,C1
30015,1300,2556,1.046166714010704,C1
30016,1300,1186,1.025423014881593,C1
30017,1300,577,1.0281404800987954,C1
30018,1300,1162,1.0265646262636938,C1
30019,1300,1158,1.0272226296990763,C1
30020,1300,1042,1.024790396707297,C1
30021,1300,457,1.0272081330057214,C1
30022,1300,688,1.0251017583114614,C1
30023,1300,1644,1.0285989427011997,C1
30024,1300,729,1.0176175467995356,C1
30025,1300,3492,1.0266743521820376,C1
30026,1300,3298,1.014641851601824,C1
30027,1300,1672,1.026661496373608,C1
30028,1300,3624,1.0157013072604584,C1
30029,1300,971,1.026045435337599,C1
30030,1300,1637,1.0263966482235127,C1
30031,1300,1542,1.0193142310364647,C1
30032,1301,66,1.0264543463935023,C3
30033,1301,594,1.0406360471862297,C3
30034,1301,195,1.0211400338764955,C3
30035,1301,83,1.035863330134739,C3
30036,1301,29,1.0464443986850478,C3
30037,1301,196,1.0377039431620354,C3
30038,1301,308,1.0315828198937134,C3
30039,1301,241,1.0367008327772478,C3
30040,1301,1163,1.0394361843987217,C3
30041,1301,31,1.0272659202183692,C3
30042,1301,214,1.0213043718523303,C3
30043,1301,1651,1.0218043662776453,C3
30044,1301,219,1.0488385830122753,C3
30045,1301,328,1.0602740739449354,C3
30046,1301,251,1.030923538081906,C3
30047,1301,2300,1.0668542606897793,C3
30048,1301,136,1.0371582356179898,C3
30049,1301,72,1.027774961992984,C3
30050,1301,263,1.0320906306033784,C3
30051,1302,263,1.0295850473133628,C3
30052,1302,11,1.0755035768675891,C3
30053,1302,121,1.0263106796522352,C3
30054,1302,31,1.0971701654990578,C3
30055,1302,620,1.0246637880674117,C3
30056,1302,199,1.0309496494279833,C3
30057,1302,196,1.0642744527145698,C3
30058,1302,126,1.0299134519523654,C3
30059,1302,58,1.0259474115805962,C3
30060,1302,83,1.0399386211576855,C3
30061,1302,1208,1.0490382575745492,C3
30062,1302,124,1.1472515630434206,C3
30063,1302,167,1.05052772362449,C3
30064,1303,1975,1.0188694867347399,C1
30065,1303,409,1.0217757515719277,C1
30066,1303,3230,1.028863189811259,C1
30067,1303,2980,1.0193966765580285,C1
30068,1303,979,1.0201295489271847,C1
30069,1303,1726,1.0254584908466458,C1
30070,1303,1162,1.0191273074718328,C1
30071,1303,1167,1.0337686434996478,C1
30072,1303,1039,1.0254980355774042,C1
30073,1303,326,1.0539433992656646,C1
30074,1303,960,1.0231455248287864,C1
30075,1303,729,1.0173421345514484,C1
30076,1303,1396,1.0259773652706472,C1
30077,1303,1579,1.0186240440349317,C1
30078,1303,1521,1.0241914221063295,C1
30079,1303,2621,1.0202700475496058,C1
30080,1303,3191,1.02661570186974,C1
30081,1303,1877,1.0486464499499295,C1
30082,1303,1764,1.0309357977317324,C1
30083,1303,1188,1.0242239019848156,C1
30084,1303,328,1.0253487297826496,C1
30085,1303,1644,1.0176558895817653,C1
30086,1303,2861,1.0235430475057044,C1
30087,1303,1718,1.024844759773306,C1
30088,1303,3416,1.0469153434188625,C1
30089,1303,3623,1.0248287626282848,C1
30090,1304,2556,1.0211473369031838,C1
30091,1304,996,1.0235477390363386,C1
30092,1304,1070,1.0157427381205837,C1
30093,1304,1404,1.0219514534168816,C1
30094,1304,1277,1.0255894518379263,C1
30095,1304,1579,1.0193734643252668,C1
30096,1304,697,1.0470782384867645,C1
30097,1304,1178,1.0208146937064277,C1
30098,1304,1245,1.045408422101493,C1
30099,1304,3416,1.0187046726004325,C1
30100,1304,1703,1.017958349867054,C1
30101,1304,711,1.0277614817851304,C1
30102,1304,1707,1.051203978495545,C1
30103,1304,1496,1.0236222650774558,C1
30104,1304,524,1.0282362379921797,C1
30105,1304,1193,1.023474193766385,C1
30106,1304,1577,1.0423977165810832,C1
30107,1304,1541,1.0479810670284886,C1
30108,1304,3298,1.0292271490477247,C1
30109,1304,1672,1.0256540375026137,C1
30110,1304,3625,1.0269507198670005,C1
30111,1304,884,1.0561854984698962,C1
30112,1304,1678,1.0304085691921117,C1
30113,1305,339,1.043685193659949,C3
30114,1305,336,1.0363372430896418,C3
30115,1305,1319,1.031848634047544,C3
30116,1305,711,1.0380676443396029,C3
30117,1305,127,1.0254455822599828,C3
30118,1305,259,1.030935560438662,C3
30119,1305,242,1.0768405492624065,C3
30120,1305,279,1.0482560863563655,C3
30121,1305,314,1.0326307613546146,C3
30122,1305,199,1.0920907514605704,C3
30123,1305,1404,1.026221972637035,C3
30124,1305,1042,1.028357950473907,C3
30125,1305,39,1.0214224046762357,C3
30126,1305,209,1.041780925658622,C3
30127,1305,251,1.029071028398685,C3
30128,1305,263,1.025936657558745,C3
30129,1305,1621,1.0267893230058762,C3
30130,1305,1104,1.0342034774734594,C3
30131,1306,1223,1.0199446440846889,C1
30132,1306,1039,1.0311298512767326,C1
30133,1306,3298,1.029776549453203,C1
30134,1306,1043,1.0230949061622987,C1
30135,1306,56,1.0186520379546058,C1
30136,1306,1938,1.018743574278921,C1
30137,1306,17,1.032924671487064,C1
30138,1306,61,1.0269715669151693,C1
30139,1306,1409,1.0173242582481326,C1
30140,1306,1054,1.029305529969157,C1
30141,1306,978,1.0434409427609643,C1
30142,1306,1628,1.0166288041313174,C1
30143,1306,2335,1.0214839983134656,C1
30144,1306,1637,1.026184782327103,C1
30145,1306,2387,1.0215269101473115,C1
30146,1306,1072,1.0220084353942627,C1
30147,1306,1396,1.0246121804617938,C1
30148,1306,1718,1.0299611985860326,C1
30149,1306,1583,1.0276064766073005,C1
30150,1306,2300,1.0310557972875425,C1
30151,1306,1528,1.0256063354240517,C1
30152,1306,893,1.024777004969004,C1
30153,1306,3416,1.018647138141944,C1
30154,1306,577,1.0322585600112608,C1
30155,1306,83,1.0227398201417597,C1
30156,1306,1643,1.023337017634239,C1
30157,1306,1496,1.0306556115697882,C1
30158,1307,1956,1.0149512568999,C1
30159,1307,1938,1.018598370975997,C1
30160,1307,354,1.0150425593903918,C1
30161,1307,471,1.0490518848469064,C1
30162,1307,1050,1.0401423812282844,C1
30163,1307,411,1.0209990771499393,C1
30164,1307,1719,1.0150678992376516,C1
30165,1307,3492,1.0449793413714792,C1
30166,1307,3069,1.0286155111774369,C1
30167,1307,2168,1.0239984718184942,C1
30168,1307,1105,1.0255111337597709,C1
30169,1307,1790,1.0277654354187655,C1
30170,1307,1009,1.0259937068969873,C1
30171,1307,1396,1.023365207134773,C1
30172,1307,1651,1.0224951797391608,C1
30173,1307,1605,1.0197572417239595,C1
30174,1307,1877,1.0207684893151439,C1
30175,1307,367,1.0286686673391894,C1
30176,1307,1733,1.0222386771786118,C1
30177,1307,1703,1.018564246216137,C1
30178,1307,167,1.0148004018193504,C1
30179,1307,3230,1.0267560249342205,C1
30180,1307,3190,1.0267983311952578,C1
30181,1307,1404,1.0272272094631651,C1
30182,1307,1520,1.0213298741889336,C1
30183,1307,3622,1.021740800985749,C1
30184,1307,2333,1.0209505435423527,C1
30185,1307,592,1.0245442078118696,C1
30186,1308,2334,1.0218734491759245,C1
30187,1308,854,1.0269366709396182,C1
30188,1308,1410,1.0290446042955297,C1
30189,1308,1070,1.022859487805542,C1
30190,1308,3231,1.0308297173793257,C1
30191,1308,1171,1.0163659147435642,C1
30192,1308,1736,1.0307929295724119,C1
30193,1308,2289,1.0172389703971567,C1
30194,1308,1677,1.0153783664719365,C1
30195,1308,974,1.0269271752652176,C1
30196,1308,214,1.0183062829341576,C1
30197,1308,1628,1.0419302423560317,C1
30198,1308,793,1.0236247743517766,C1
30199,1308,1528,1.0255058125149323,C1
30200,1308,1421,1.0282698063297433,C1
30201,1308,1790,1.0291295798039695,C1
30202,1308,2333,1.0244365714984671,C1
30203,1308,594,1.0228674952851085,C1
30204,1308,1008,1.015599365431732,C1
30205,1308,955,1.0235576174739018,C1
30206,1308,195,1.02914347024845,C1
30207,1308,1163,1.0294938417684172,C1
30208,1308,1637,1.0180398976747296,C1
30209,1308,577,1.0210785056196685,C1
30210,1308,3624,1.0294037226134756,C1
30211,1308,524,1.0192996800164513,C1
30212,1308,124,1.0263070541745019,C1
30213,1308,2861,1.026359401917291,C1
30214,1309,3624,1.0212047556283936,C2
30215,1309,1938,1.0349723288988217,C2
30216,1309,199,1.0288114448358612,C2
30217,1309,1766,1.0394327319150998,C2
30218,1309,264,1.0257755498563177,C2
30219,1309,1579,1.037282594336326,C2
30220,1309,6,1.036070441855472,C2
30221,1309,17,1.0348217615013993,C2
30222,1309,1,1.0383206775897444,C2
30223,1309,746,1.0188002824140028,C2
30224,1309,2621,1.018728914668516,C2
30225,1309,61,1.0391983524899242,C2
30226,1309,363,1.0318733704395686,C2
30227,1309,259,1.03757781359697,C2
30228,1309,110,1.0365814550267707,C2
30229,1309,2861,1.0382124053125268,C2
30230,1309,72,1.0388064948646427,C2
30231,1309,1703,1.0339440642517201,C2
30232,1309,308,1.032716741888131,C2
30233,1309,1193,1.0382082835161828,C2
30234,1309,1975,1.0289942910534162,C2
30235,1310,1616,1.0190971016942463,C1
30236,1310,1577,1.0206760260329937,C1
30237,1310,1496,1.0189383544739874,C1
30238,1310,2952,1.0184785601404982,C1
30239,1310,925,1.0275891590893973,C1
30240,1310,3624,1.030185131684947,C1
30241,1310,2871,1.0317030396532576,C1
30242,1310,1628,1.019423587369327,C1
30243,1310,1050,1.0340933773742202,C1
30244,1310,2210,1.0299866423059205,C1
30245,1310,831,1.0255888469556773,C1
30246,1310,971,1.0306260825805178,C1
30247,1310,2229,1.0317475911860163,C1
30248,1310,2335,1.0201644429200523,C1
30249,1310,1644,1.0276244532483008,C1
30250,1310,549,1.0331993090826794,C1
30251,1310,2332,1.0356367411354153,C1
30252,1310,1048,1.025750747898958,C1
30253,1310,1685,1.0219840624325105,C1
30254,1310,1692,1.0272693471741214,C1
30255,1310,1054,1.0317864079981338,C1
30256,1310,1097,1.0294927695621388,C1
30257,1310,66,1.0274450804147197,C1
30258,1310,2121,1.023962639352512,C1
30259,1310,1672,1.0275037784672783,C1
30260,1310,1877,1.0199366911129948,C1
30261,1311,688,1.0297387239600457,C3
30262,1311,83,1.0267432251970383,C3
30263,1311,314,1.0483224569046485,C3
30264,1311,66,1.0266553711194282,C3
30265,1311,1171,1.0403005010349415,C3
30266,1311,1236,1.0442881777836297,C3
30267,1311,241,1.0255262710115012,C3
30268,1311,884,1.0348492133229317,C3
30269,1311,524,1.023746300657189,C3
30270,1311,1626,1.0714685473006986,C3
30271,1311,363,1.0448773779135236,C3
30272,1311,3230,1.0468807160725266,C3
30273,1311,190,1.0281014881721646,C3
30274,1311,72,1.0268672720949406,C3
30275,1311,110,1.0316870591067946,C3
30276,1311,3416,1.0290558254526259,C3
30277,1311,58,1.0315161485164848,C3
30278,1311,893,1.0460364791959618,C3
30279,1311,2332,1.032589924443214,C3
30280,1312,29,1.0326967292983131,C3
30281,1312,251,1.0938576751433202,C3
30282,1312,65,1.028893337937683,C3
30283,1312,264,1.0237396644905135,C3
30284,1312,121,1.0501527535429342,C3
30285,1312,831,1.0378747582066516,C3
30286,1312,166,1.0755367362774102,C3
30287,1312,1637,1.0385499128317308,C3
30288,1312,56,1.048781758838421,C3
30289,1312,196,1.0278496472638696,C3
30290,1312,215,1.0228017277403558,C3
30291,1312,173,1.0232820335032191,C3
30292,1312,363,1.0271389880613186,C3
30293,1312,1044,1.0301597955710877,C3
30294,1312,172,1.051851898852006,C3
30295,1312,1,1.043732207191481,C3
30296,1312,209,1.0334110855674008,C3
30297,1313,1409,1.0263287568755395,C2
30298,1313,263,1.0338314345888793,C2
30299,1313,2229,1.0430646127026584,C2
30300,1313,251,1.038987853596581,C2
30301,1313,2334,1.0472000431239945,C2
30302,1313,586,1.047471141426829,C2
30303,1313,780,1.037346690660791,C2
30304,1313,195,1.036553618440835,C2
30305,1313,73,1.0254044599176309,C2
30306,1313,214,1.0420468719444074,C2
30307,1313,308,1.0386561501013367,C2
30308,1313,925,1.0454830873250869,C2
30309,1313,241,1.0304501522444947,C2
30310,1313,127,1.0362349040909722,C2
30311,1313,294,1.0310676193227506,C2
30312,1313,31,1.0470861629774568,C2
30313,1313,21,1.038754513910326,C2
30314,1313,167,1.043989049029029,C2
30315,1314,29,1.0303660442289557,C3
30316,1314,354,1.0253849424067731,C3
30317,1314,2871,1.0241154347821493,C3
30318,1314,167,1.021929095032353,C3
30319,1314,1048,1.0232367447343285,C3
30320,1314,57,1.0358506091435618,C3
30321,1314,1050,1.0348192566237073,C3
30322,1314,65,1.0204815554933382,C3
30323,1314,6,1.032471065358355,C3
30324,1314,124,1.0434165367452677,C3
30325,1314,3622,1.0444385474550821,C3
30326,1314,697,1.0651765083958677,C3
30327,1314,30,1.0464820689712986,C3
30328,1314,336,1.0388712094476569,C3
30329,1314,314,1.036855169295511,C3
30330,1314,1409,1.0253130774759447,C3
30331,1314,309,1.0289308649776585,C3
30332,1314,215,1.0436186034698698,C3
30333,1314,73,1.0450008698977853,C3
30334,1314,339,1.0234099617053232,C3
30335,1315,1790,1.0378952559419292,C3
30336,1315,29,1.0271910924740522,C3
30337,1315,127,1.0278606848540819,C3
30338,1315,363,1.0371383526088995,C3
30339,1315,362,1.0367243333226333,C3
30340,1315,120,1.0477856885898629,C3
30341,1315,326,1.0367866172652687,C3
30342,1315,1319,1.0362335286321902,C3
30343,1315,1917,1.0397114970076706,C3
30344,1315,1718,1.020201571998944,C3
30345,1315,31,1.044549101289009,C3
30346,1315,314,1.0436520780387795,C3
30347,1315,167,1.028566126225181,C3
30348,1315,2210,1.0368698355771535,C3
30349,1315,390,1.0248555543656348,C3
30350,1315,66,1.0244569010252877,C3
30351,1315,6,1.0243854952935443,C3
30352,1315,2556,1.04213344367976,C3
30353,1315,471,1.0299445198300063,C3
30354,1315,199,1.0430314323794603,C3
30355,1316,3232,1.0194670348645534,C1
30356,1316,960,1.0320594198693915,C1
30357,1316,3191,1.0290396258443617,C1
30358,1316,2872,1.0589489642027612,C1
30359,1316,793,1.026291950355492,C1
30360,1316,985,1.0416471243375722,C1
30361,1316,1579,1.0231429375276557,C1
30362,1316,1878,1.0235006399848614,C1
30363,1316,1638,1.020089243833246,C1
30364,1316,1421,1.0250861893529244,C1
30365,1316,1714,1.0201619540422784,C1
30366,1316,996,1.0197192551570855,C1
30367,1316,1541,1.0256630635640198,C1
30368,1316,1104,1.0211517068223985,C1
30369,1316,1126,1.028465279907424,C1
30370,1316,2621,1.0179858674872924,C1
30371,1316,1643,1.0172815631136023,C1
30372,1316,688,1.023800694957647,C1
30373,1316,242,1.0305825104691138,C1
30374,1316,1726,1.0297944379819277,C1
30375,1316,1718,1.018815742250419,C1
30376,1316,411,1.0298347066131082,C1
30377,1316,1410,1.028231059838463,C1
30378,1316,1749,1.0255513335452913,C1
30379,1316,2333,1.0320081953106461,C1
30380,1316,1319,1.021694431396852,C1
30381,1317,1705,1.0255494459711927,C1
30382,1317,1040,1.0272602271663591,C1
30383,1317,1166,1.029304194874425,C1
30384,1317,866,1.025460948875973,C1
30385,1317,457,1.0212323255358358,C1
30386,1317,1974,1.0239109195846474,C1
30387,1317,854,1.0224376501699903,C1
30388,1317,3622,1.02137185951137,C1
30389,1317,1167,1.0191408596688638,C1
30390,1317,1719,1.0248670781236313,C1
30391,1317,1542,1.0443833866166008,C1
30392,1317,711,1.0230083507417793,C1
30393,1317,1521,1.034055383994843,C1
30394,1317,1421,1.0187728219362195,C1
30395,1317,696,1.0534993575598208,C1
30396,1317,1230,1.0296156980862419,C1
30397,1317,780,1.021137158124108,C1
30398,1317,1692,1.0302511091746573,C1
30399,1317,3298,1.0279598478238232,C1
30400,1317,1496,1.0266240430857398,C1
