,Unnamed: 0,FundCode,名称,类型,近1月收益,近1年收益,近3年收益,风险等级,基金规模
2670,2670,4405,国寿安保稳寿混合A,4,0.0209,0.0857,--,1,4.1
2671,2671,4406,国寿安保稳寿混合C,4,0.0208,0.0845,--,1,0.0
2672,2672,4413,建信民丰回报混合,4,0.0054,0.0358,--,5,1.01
2673,2673,4417,兴全货币B,3,0.0024,0.0316,--,2,256.37
2674,2674,4423,华商研究精选灵活配置,4,0.0475,0.2436,--,5,0.27
2675,2675,4424,汇添富文体娱乐混合,4,0.0782,0.3499,--,5,3.0
2676,2676,4427,交银增利增强债券A,2,0.0266,0.1041,--,3,0.21
2677,2677,4428,交银增利增强债券C,2,0.0259,0.0996,--,3,0.03
2678,2678,4429,南方文旅混合,4,0.0678,0.1862,--,5,0.38
2679,2679,4434,博时逆向投资混合A,4,0.068,0.2702,--,5,2.96
2680,2680,4435,博时逆向投资混合C,4,0.0675,0.2638,--,5,0.19
2681,2681,4436,添富年年泰定开混合A,4,0.0135,0.0876,--,5,0.27
2682,2682,4437,添富年年泰定开混合C,4,0.013,0.0811,--,5,0.34
2683,2683,4442,中欧康裕混合A,4,0.0153,0.0897,--,1,8.4
2684,2684,4443,南方荣知定期开放混合A,4,0.0066,0.0752,--,5,0.1
2685,2685,4444,南方荣知定期开放混合C,4,0.006,0.0687,--,5,0.14
2686,2686,4446,南方荣年A,4,0.0102,0.0713,--,5,0.2
2687,2687,4447,南方荣年C,4,0.0096,0.0647,--,5,0.36
2688,2688,4448,博时汇智回报灵活配置混合,4,0.0272,0.2876,--,5,14.02
2689,2689,4449,上银慧增利货币,3,0.0022,0.0296,--,2,276.74
2690,2690,4450,嘉实前沿科技沪港深股票,1,0.0636,0.1368,--,4,33.97
2691,2691,4451,汇添富年年丰定开混合A,4,0.0113,0.0868,--,5,0.59
2692,2692,4452,汇添富年年丰定开混合C,4,0.0109,0.0823,--,5,0.09
2693,2693,4453,前海开源盈鑫A,4,0.0424,0.2004,--,5,1.62
2694,2694,4454,前海开源盈鑫C,4,0.0421,0.2022,--,5,0.54
2695,2695,4455,中欧康裕混合C,4,0.0153,0.0897,--,1,0.0
2696,2696,4456,兴银消费新趋势灵活配置,4,0.0055,0.1061,--,5,16.27
2697,2697,4457,光大信多策略智选定开混合,4,-0.0068,0.0323,--,5,0.89
2698,2698,4458,博时华盈纯债债券,2,0.0053,0.0522,--,6,17.75
2699,2699,4460,富国嘉利稳健配置定期开放混合,4,0.0068,0.0247,--,5,2.47
2700,2700,4466,长盛盛杰一年期定开混合,4,0.0018,0.0321,--,5,0.53
2701,2701,4475,华泰柏瑞富利混合,4,-0.045,0.0785,--,5,4.01
2702,2702,4476,景顺长城沪港深领先科技,1,0.0833,0.2035,--,4,1.78
2703,2703,4477,嘉实沪港深回报混合,4,0.0452,0.1915,--,5,30.2
2704,2704,4480,华宝智慧产业混合,4,0.0231,0.0543,--,5,0.02
2705,2705,4481,华宝第三产业混合,4,-0.0157,-0.0693,--,5,0.44
2706,2706,4482,泰达宏利港股通股票A,1,-0.0374,0.0097,--,4,0.2
2707,2707,4483,泰达宏利港股通股票C,1,-0.0376,0.0408,--,4,0.06
2708,2708,4484,泰达宏利业绩股票A,1,0.0437,0.2486,--,4,0.76
2709,2709,4485,泰达宏利业绩股票C,1,0.0445,0.2441,--,4,0.58
2710,2710,4486,嘉实稳怡债券,2,0.0025,0.0363,--,1,0.53
2711,2711,4489,鹏华量化策略混合,4,-0.0237,-0.0319,--,5,0.13
2712,2712,4493,华泰保兴货币A,3,0.0018,0.0238,--,2,0.17
2713,2713,4494,华泰保兴货币B,3,0.002,0.0263,--,2,66.84
2714,2714,4495,博时量化平衡混合,4,0.0135,0.1124,--,5,0.44
2715,2715,4496,前海开源多元策略混合A,4,0.0111,0.5957,--,5,1.13
2716,2716,4497,前海开源多元策略混合C,4,0.011,0.5961,--,5,2.3
2717,2717,4499,鹏华丰瑞债券,2,0.0083,0.0629,--,6,10.19
2718,2718,4501,嘉实现金添利货币,3,0.0021,0.0297,--,1,984.03
2719,2719,4502,中银如意宝货币A,3,0.0019,0.0259,--,1,0.48
2720,2720,4505,博时新兴消费主题混合,4,0.042,0.3894,--,5,4.36
2721,2721,4510,九泰久盛量化先锋混合C,4,0.0242,0.1174,--,5,0.02
2722,2722,4512,海富通富睿混合C,4,0.0082,0.1136,--,5,0.06
2723,2723,4513,海富通富睿混合A,4,0.0085,0.0454,--,5,0.09
2724,2724,4514,鹏华新科技传媒混合,4,0.0069,0.1749,--,5,0.25
2725,2725,4517,南方安康混合,4,0.0376,0.1119,--,5,3.55
2726,2726,4521,安信工业4.0灵活配置混合A,4,-0.0086,0.0601,--,5,0.16
2727,2727,4522,安信工业4.0灵活配置混合C,4,-0.0087,0.059,--,5,0.02
2728,2728,4534,添富年年益定开混合A,4,0.0151,0.0739,--,5,0.43
2729,2729,4535,添富年年益定开混合C,4,0.0147,0.0702,--,5,0.16
2730,2730,4536,嘉实中小企业量化活力混合,4,-0.0089,0.1293,--,5,1.05
2731,2731,4544,嘉实稳华纯债债券,2,0.0051,0.052,--,6,9.76
2732,2732,4545,永赢天天利货币,3,0.0023,0.0324,--,2,318.69
2733,2733,4546,建信量化优享定开混合,4,0.0185,--,--,5,2.21
2734,2734,4547,华夏稳定双利债券A,2,0.0095,0.0447,--,1,0.06
2735,2735,4548,中银中高等级C,2,0.0085,0.067,--,6,3.0
2736,2736,4549,富安达消费主题混合,4,0.0256,0.3441,--,5,1.3
2737,2737,4550,中科沃土沃祥债券,2,0.0356,-0.0521,--,3,0.48
2738,2738,4553,中信建投凤凰货币B,3,0.0021,0.0294,--,2,1.03
2739,2739,4554,中信建投货币B,3,0.0019,0.0249,--,2,0.36
2740,2740,4555,南方和元A,2,0.0077,0.0617,--,6,9.93
2741,2741,4556,南方和元C,2,0.0078,0.0559,--,6,0.01
2742,2742,4558,汇安丰裕灵活配置混合A,4,0.062,0.0331,--,5,0.88
2743,2743,4559,汇安丰裕灵活配置混合C,4,0.062,0.1176,--,5,0.0
2744,2744,4560,汇安丰益混合A,4,0.0678,0.09,--,5,0.0
2745,2745,4561,汇安丰益混合C,4,0.0595,0.0085,--,5,1.16
2746,2746,4564,北信瑞丰鼎利债券A,2,0.0084,0.0581,--,3,0.04
2747,2747,4568,长城工资宝货币B,3,0.0022,0.027,--,2,47.23
2748,2748,4569,招商制造业混合C,4,0.0735,0.1992,--,1,0.0
2749,2749,4571,万家家瑞债券A,2,0.0059,0.0853,--,3,0.49
2750,2750,4572,万家家瑞债券C,2,0.0056,0.081,--,3,0.02
2751,2751,4573,新华鑫泰灵活配置混合,4,-0.001,0.0503,--,5,0.4
2752,2752,4576,新华恒益量化灵活配置混合,4,-0.022,-0.003,--,5,0.66
2753,2753,4585,鹏扬汇利债券A,2,0.0127,0.0899,--,3,47.06
2754,2754,4586,鹏扬汇利债券C,2,0.0123,0.0856,--,3,0.98
2755,2755,4589,民生加银腾元宝货币B,3,0.0017,0.0165,--,2,0.06
2756,2756,4596,中科沃土沃安中短利率A,2,0.0018,--,--,6,5.87
2757,2757,4601,博时富腾纯债债券,2,0.0103,0.0662,--,6,4.15
2758,2758,4604,富国新活力灵活配置混合A,4,0.007,0.2931,--,5,0.13
2759,2759,4605,富国新活力灵活配置混合C,4,0.0064,0.2885,--,5,0.01
2760,2760,4606,上投摩根优选多因子股票,1,0.0339,0.1831,--,4,1.0
2761,2761,4607,长信利尚一年定开混合,4,0.0044,0.0332,--,1,0.37
2762,2762,4608,长信乐信灵活配置混合A,4,0.035,0.1344,--,5,2.63
2763,2763,4609,长信乐信灵活配置混合C,4,0.0348,0.1314,--,5,0.74
2764,2764,4612,银河鑫月享定开混合A,4,0.0042,0.0378,--,5,2.25
2765,2765,4613,银河鑫月享定开混合C,4,0.0039,0.0339,--,5,0.01
2766,2766,4614,鹏扬利泽债券A,2,0.004,0.0403,--,6,55.34
2767,2767,4615,鹏扬利泽债券C,2,0.0037,0.038,--,6,34.96
2768,2768,4616,中欧电子信息产业沪港深股票A,1,0.1206,0.2891,--,4,7.72
2769,2769,4617,建信鑫稳回报灵活配置混合A,4,0.0337,0.116,--,5,1.56
2770,2770,4618,建信鑫稳回报灵活配置混合C,4,0.0338,0.1146,--,5,0.09
2771,2771,4625,南方高元债发起A,2,0.013,0.0949,--,3,0.24
2772,2772,4626,南方高元债发起C,2,0.0126,0.0901,--,3,0.18
2773,2773,4629,国寿安保安瑞纯债债券,2,0.0053,0.0416,--,1,21.02
2774,2774,4634,前海联合泳涛混合A,4,-0.0135,0.057,--,1,1.08
2775,2775,4635,中信建投睿利C,4,0.0087,0.0738,--,5,0.01
2776,2776,4636,中信建投智信物联网C,4,0.0855,0.0912,--,5,0.01
2777,2777,4637,华夏鼎兴债券A,2,0.0037,0.0378,--,1,2.04
2778,2778,4638,华夏鼎兴债券C,2,0.005,--,--,1,0.0
2779,2779,4640,华夏节能环保股票,1,0.0907,0.1322,--,4,1.93
2780,2780,4641,万家量化睿选混合,4,-0.008,0.1145,--,5,0.81
2781,2781,4647,新华鼎利债券A,2,0.0138,--,--,3,1.19
2782,2782,4648,南方安睿混合,4,0.0013,0.0688,--,5,1.13
2783,2783,4649,国开开航混合,4,0.0421,0.041,--,5,0.21
2784,2784,4651,长信利丰债券E,2,0.0092,0.024,--,1,0.48
2785,2785,4652,建信鑫利回报灵活配置混合A,4,0.0674,0.1916,--,5,0.84
2786,2786,4653,建信鑫利回报灵活配置混合C,4,0.067,0.1862,--,5,0.71
2787,2787,4661,银河如意债券,2,0.0173,--,--,6,0.55
2788,2788,4666,长城久嘉创新成长混合,4,0.0323,0.0091,--,5,5.1
2789,2789,4668,建信鑫泽回报灵活配置混合A,4,-0.015,0.0294,--,5,0.0
2790,2790,4669,建信鑫泽回报灵活配置混合C,4,-0.0156,0.0257,--,5,1.26
2791,2791,4671,中融核心成长,4,0.0683,0.0589,--,5,3.63
2792,2792,4674,富国新机遇灵活配置混合A,4,0.0076,0.1938,--,5,0.11
2793,2793,4675,富国新机遇灵活配置混合C,4,0.0072,0.0234,--,5,0.0
2794,2794,4676,中信建投睿信灵活配置混合C,4,0.0207,-0.0268,--,5,0.01
2795,2795,4677,博时战略新兴产业混合,4,0.0245,0.2715,--,5,0.29
2796,2796,4680,前海开源裕瑞混合A,4,-0.0014,0.0341,--,5,0.51
2797,2797,4683,建信高端医疗股票,1,0.0895,0.1565,--,4,0.9
2798,2798,4684,鹏华盈余宝货币A,3,0.0017,0.0194,--,1,0.11
2799,2799,4685,金元顺安元启灵活配置混合,4,-0.0161,0.0612,--,5,1.13
2800,2800,4686,华夏研究精选股票,1,0.0381,0.2027,--,4,6.15
2801,2801,4687,汇添富熙和精选混合A,4,0.0129,0.081,--,5,1.94
2802,2802,4688,汇添富熙和精选混合C,4,0.0129,0.0801,--,5,1.97
2803,2803,4689,博时丰庆纯债债券,2,0.005,0.0564,--,1,1.12
2804,2804,4693,前海联合泳隽混合A,4,0.0459,0.1022,--,1,4.18
2805,2805,4694,天弘策略精选混合A,4,-0.0025,0.0622,--,5,0.12
2806,2806,4695,东兴未来价值混合A,4,--,--,--,5,1.98
2807,2807,4696,东兴量化优享混合,4,0.0466,0.0587,--,5,0.9
2808,2808,4698,博时军工主题股票,1,0.0534,0.1573,--,4,0.84
2809,2809,4699,前海联合汇盈货币A,3,0.0024,0.0273,--,2,0.16
2810,2810,4700,前海联合汇盈货币B,3,0.0026,0.0297,--,2,2.49
2811,2811,4701,鹏华盈余宝货币B,3,0.0019,0.0219,--,1,0.58
2812,2812,4702,南方金融混合,4,-0.0173,0.3003,--,5,0.4
2813,2813,4703,南方兴盛混合,4,0.0379,0.229,--,5,3.07
2814,2814,4705,南方祥元债券A,2,0.0063,0.0704,--,6,8.2
2815,2815,4706,南方祥元债券C,2,0.0063,0.0659,--,6,1.22
2816,2816,4707,景顺长城睿成混合A,4,0.0,0.2186,--,1,0.61
2817,2817,4710,民生加银鹏程混合A,4,0.0138,0.1033,--,1,2.11
2818,2818,4716,信诚量化阿尔法股票,1,0.0214,0.183,--,4,0.81
2819,2819,4717,万家天添宝货币A,3,0.002,0.0293,--,2,70.94
2820,2820,4718,万家天添宝货币B,3,0.0021,0.0312,--,2,2.69
2821,2821,4719,景顺长城睿成混合C,4,-0.0003,0.2148,--,1,0.0
2822,2822,4720,华夏睿磐泰茂混合A,4,0.0103,0.0728,--,1,1.21
2823,2823,4721,华夏睿磐泰茂混合C,4,0.01,0.0695,--,1,0.02
2824,2824,4724,先锋聚元灵活配置混合A,4,-0.0083,0.0979,--,5,0.03
2825,2825,4725,先锋聚元灵活配置混合C,4,-0.0086,0.0991,--,5,0.76
2826,2826,4726,先锋聚优A,4,0.0476,-0.0834,--,5,0.01
2827,2827,4727,先锋聚优C,4,0.0478,-0.0864,--,5,0.02
2828,2828,4728,中欧瑾泰债券A,2,0.0044,0.0675,--,1,36.18
2829,2829,4729,中欧瑾泰债券C,2,0.0043,0.0435,--,1,0.0
2830,2830,4730,建信量化事件驱动股票,1,0.0272,0.1431,--,4,0.95
2831,2831,4734,中欧瑾灵灵活配置混合A,4,0.0127,0.1964,--,5,3.07
2832,2832,4735,中欧瑾灵灵活配置混合C,4,0.012,0.188,--,5,0.08
2833,2833,4737,富国新优享灵活配置混合A,4,0.0051,0.0281,--,5,0.24
2834,2834,4738,上投摩根安隆回报A,4,0.0066,0.0662,--,5,2.35
2835,2835,4739,上投摩根安隆回报C,4,0.0062,0.0631,--,5,0.01
2836,2836,4740,中欧瑞丰灵活配置混合C,4,0.0278,0.3902,--,1,0.07
2837,2837,4741,农银汇理区间策略混合,4,0.0284,-0.0069,--,5,0.65
2838,2838,4745,长盛创新驱动灵活配置混合,4,0.0828,-0.0256,--,5,0.57
2839,2839,4747,富国新优享灵活配置混合C,4,0.0046,0.0225,--,5,0.29
2840,2840,4748,天弘策略精选混合C,4,-0.0027,0.0591,--,5,0.13
2841,2841,4749,华泰紫金天天金交易型货币B,3,0.0023,0.0307,--,2,21.05
2842,2842,4750,广发鑫和灵活配置混合A,4,0.0156,0.0463,--,1,2.55
2843,2843,4751,广发鑫和灵活配置混合C,4,0.0152,0.0354,--,1,0.59
2844,2844,4763,中科沃土沃嘉混合A,4,0.0013,-0.0002,--,5,0.45
2845,2845,4764,中科沃土沃嘉混合C,4,0.0005,-0.0012,--,5,0.03
2846,2846,4767,中银智享债券,2,0.008,0.0641,--,1,22.31
2847,2847,4769,申万菱信价值优先混合,4,0.0669,0.1995,--,5,2.03
2848,2848,4770,海富通添益货币A,3,0.0021,0.0271,--,2,18.05
2849,2849,4771,海富通添益货币B,3,0.0023,0.0296,--,2,325.69
2850,2850,4772,国寿安保稳泰一年定开混合A,4,0.0045,0.0504,--,5,0.22
2851,2851,4773,国寿安保稳泰一年定开混合C,4,0.0039,0.0438,--,5,0.31
2852,2852,4774,添富添福吉祥混合,4,0.025,0.0754,--,5,1.91
2853,2853,4775,嘉实新添泽定期混合,4,0.0046,0.0382,--,5,0.81
2854,2854,4776,鹏华金元宝货币,3,0.0023,0.0302,--,1,396.6
2855,2855,4777,国都消费升级灵活配置混合,4,0.0549,-0.0235,--,5,0.82
2856,2856,4783,中融量化智选混合C,4,0.0008,0.1543,--,5,0.01
2857,2857,4784,招商稳健优选股票,1,0.0244,0.3448,--,1,0.65
2858,2858,4785,中融量化多因子混合C,4,-0.0228,0.1745,--,5,0.07
2859,2859,4786,渤海汇金汇添金货币A,3,0.0017,0.0236,--,2,0.26
2860,2860,4787,渤海汇金汇添金货币B,3,0.002,0.0261,--,2,1.54
2861,2861,4792,富荣富乾债券A,2,0.0057,-0.0145,--,3,29.9
2862,2862,4793,富荣富乾债券C,2,0.0056,-0.0153,--,3,0.05
2863,2863,4794,富荣福鑫混合A,4,-0.0113,-0.025,--,5,0.3
2864,2864,4795,富荣福鑫混合C,4,-0.0114,-0.026,--,5,0.21
2865,2865,4796,广发钱袋子货币E,3,0.002,0.0274,--,1,35.77
2866,2866,4798,建信智享添鑫定开混合,4,0.0037,0.0226,--,5,0.57
2867,2867,4801,浦银安盛安久回报定开混合A,4,0.0046,0.0625,--,5,0.8
2868,2868,4802,浦银安盛安久回报定开混合C,4,0.0043,0.0576,--,5,0.0
2869,2869,4805,长信消费精选量化股票,1,0.0084,0.3086,--,4,0.34
2870,2870,4806,长信先机两年定开混合,4,0.0045,0.0485,--,5,2.09
2871,2871,4807,中银证券安弘债券A,2,0.0082,0.0733,--,3,1.19
2872,2872,4808,中银证券安弘债券C,2,0.0079,0.0757,--,3,0.12
2873,2873,4809,前海联合润丰混合A,4,0.0016,--,--,1,0.59
2874,2874,4811,万家现金宝B,3,0.0022,0.0297,--,1,43.52
2875,2875,4812,中欧先进制造股票A,1,0.0125,0.2154,--,4,0.15
2876,2876,4813,中欧先进制造股票C,1,0.0123,0.2222,--,4,0.02
2877,2877,4814,中欧红利优享混合A,4,-0.0255,0.1846,--,5,0.74
2878,2878,4815,中欧红利优享混合C,4,-0.0265,0.1776,--,5,0.08
2879,2879,4818,国寿安保目标策略混合发起A,4,0.0119,-0.0062,--,1,0.08
2880,2880,4819,国寿安保目标策略混合发起C,4,0.0116,-0.0093,--,1,0.01
2881,2881,4823,上投安裕回报A,4,0.0605,--,--,5,2.19
2882,2882,4824,上投安裕回报C,4,0.0605,--,--,5,0.31
2883,2883,4825,平安惠泽纯债,2,0.0068,0.0485,--,6,6.08
2884,2884,4827,平安中短债债券A,2,0.0083,0.0373,--,6,4.13
2885,2885,4828,平安中短债债券C,2,0.0083,0.0373,--,6,0.26
2886,2886,4829,北信瑞丰兴瑞灵配,4,0.0577,0.1877,--,5,2.17
2887,2887,4833,先锋聚利混合A,4,-0.0142,-0.022,--,5,0.01
2888,2888,4834,先锋聚利混合C,4,-0.0146,-0.0333,--,5,0.04
2889,2889,4836,中融鑫价值混合A,4,0.0476,0.0932,--,5,0.02
2890,2890,4837,中融鑫价值混合C,4,0.0476,0.0892,--,5,1.08
2891,2891,4838,信达澳银安益纯债,2,0.0029,0.0412,--,1,16.63
2892,2892,4840,东兴品牌精选混合A,4,0.0213,--,--,5,0.02
2893,2893,4841,博时合惠货币A,3,0.0022,0.0304,--,1,114.04
2894,2894,4845,南华瑞盈混合发起A,4,0.0541,0.026,--,5,0.13
2895,2895,4846,南华瑞盈混合发起C,4,0.0536,0.0204,--,5,0.01
2896,2896,4848,中欧睿泓定开混合,4,0.0019,0.0701,--,1,6.37
2897,2897,4849,信诚货币E,3,0.0018,0.0238,--,2,0.0
2898,2898,4851,广发医疗保健股票,1,0.1121,0.3592,--,4,4.32
2899,2899,4852,广发价值回报混合A,4,0.0029,0.0379,--,5,0.59
2900,2900,4853,广发价值回报混合C,4,0.0026,0.0329,--,5,0.22
2901,2901,4858,长信量化多策略股票C,1,-0.0179,0.062,--,1,0.0
2902,2902,4860,华泰紫金零钱宝货币,3,0.0022,0.0252,--,2,2.75
2903,2903,4861,泰康现金管家货币A,3,0.002,0.0263,--,2,0.39
2904,2904,4862,泰康现金管家货币B,3,0.0022,0.0288,--,2,4.97
2905,2905,4863,泰康现金管家货币C,3,0.0022,0.0288,--,2,7.78
2906,2906,4865,格林货币A,3,0.0017,0.0244,--,2,1.27
2907,2907,4866,格林货币B,3,0.0019,0.0269,--,2,9.89
2908,2908,4868,交银股息优化混合,4,0.0736,0.3316,--,5,1.15
2909,2909,4869,中融日日盈交易型货币B,3,0.0025,0.0306,--,2,8.05
2910,2910,4871,中银金融地产混合,4,0.0432,0.2664,--,5,1.1
2911,2911,4881,中银量化价值混合,4,0.0834,0.1494,--,5,1.55
2912,2912,4885,长信先优债券,2,0.0094,0.095,--,3,0.67
2913,2913,4888,财通资管鑫逸混合A,4,0.0229,0.1418,--,5,1.04
2914,2914,4889,财通资管鑫逸混合C,4,0.0227,0.1394,--,5,0.18
2915,2915,4890,中邮文娱灵活配置混合,4,0.0474,0.0919,--,5,0.12
2916,2916,4893,华润元大润泽债券A,2,0.0017,0.0386,--,6,0.42
2917,2917,4894,华润元大润泽债券C,2,0.0017,0.0475,--,6,0.41
2918,2918,4895,华商鑫安灵活混合,4,0.0411,0.0082,--,5,1.22
2919,2919,4896,鹏华兴鑫宝货币,3,0.0022,0.0286,--,2,120.21
2920,2920,4897,长安泓源纯债债券A,2,0.0357,0.0437,--,6,0.03
2921,2921,4898,长安泓源纯债债券C,2,0.0357,0.0554,--,6,0.03
2922,2922,4900,财通资管鑫锐混合A,4,0.0208,0.139,--,5,0.64
2923,2923,4901,财通资管鑫锐混合C,4,0.0206,0.1368,--,5,0.07
2924,2924,4902,富国丰利增强债券,2,0.0102,0.0793,--,3,2.58
2925,2925,4903,人保货币A,3,0.002,0.0265,--,2,0.77
2926,2926,4904,人保货币B,3,0.0023,0.029,--,2,186.43
2927,2927,4905,华泰柏瑞生物医药混合,4,0.1048,0.3324,--,5,2.28
2928,2928,4907,长安泓沣中短债债券A,2,0.0267,0.0664,--,6,0.01
2929,2929,4908,长安泓沣中短债债券C,2,0.0267,0.069,--,6,0.01
2930,2930,4910,中加颐享纯债债券,2,0.0079,0.0524,--,1,12.72
2931,2931,4913,中银证券聚瑞混合A,4,0.0049,0.0361,--,5,0.34
2932,2932,4914,中银证券聚瑞混合C,4,0.0049,0.0351,--,5,0.05
2933,2933,4916,嘉实新添丰定期混合,4,0.006,0.033,--,5,1.09
2934,2934,4917,中银证券祥瑞混合A,4,-0.005,0.061,--,5,0.19
2935,2935,4918,中银证券祥瑞混合C,4,-0.0051,0.0598,--,5,0.1
2936,2936,4920,富国泓利纯债发起式A,2,0.0079,0.0779,--,6,25.35
2937,2937,4925,长信低碳环保行业量化股票,1,-0.0029,0.0388,--,4,1.73
2938,2938,4926,中航军民融合精选A,4,-0.03,-0.0077,--,5,0.1
2939,2939,4927,中航军民融合精选C,4,-0.0302,-0.0103,--,5,0.15
2940,2940,4932,招商丰拓灵活混合A,4,0.0053,0.1358,--,1,2.07
2941,2941,4933,招商丰拓灵活混合C,4,0.0046,0.129,--,1,0.02
2942,2942,4934,圆信永丰消费升级,4,0.033,0.2954,--,5,10.58
2943,2943,4935,国都智能制造,4,0.0534,0.0022,--,5,0.95
2944,2944,4936,中航混改精选混合A,4,0.0627,0.1387,--,5,0.03
2945,2945,4937,中航混改精选混合C,4,0.0593,0.1292,--,5,1.14
2946,2946,4938,中欧滚钱宝货币B,3,0.0022,0.0301,--,1,0.09
2947,2947,4939,中欧滚钱宝货币C,3,0.002,0.0276,--,2,0.66
2948,2948,4942,格林伯元灵活配置A,4,0.026,0.0191,--,5,0.63
2949,2949,4943,格林伯元灵活配置C,4,0.0258,0.0175,--,5,0.15
2950,2950,4944,鑫元鑫趋势灵活配置混合A,4,0.0053,-0.0407,--,5,0.03
2951,2951,4946,汇添富盈润混合A,4,0.02,0.1439,--,5,0.59
2952,2952,4947,汇添富盈润混合C,4,0.0197,0.1395,--,5,0.06
2953,2953,4948,鑫元鑫趋势灵活配置混合C,4,0.005,-0.045,--,5,0.46
2954,2954,4951,申万菱信价值优利混合,4,0.021,0.237,--,5,1.05
2955,2955,4952,兴全恒益债券A,2,0.0305,0.0818,--,3,9.28
2956,2956,4953,兴全恒益债券C,2,0.0302,0.0774,--,6,0.82
2957,2957,4954,中银证券中高等级债券A,2,0.0077,--,--,6,6.48
2958,2958,4955,中银证券中高等级债券C,2,0.0074,--,--,6,0.18
2959,2959,4956,中银证券安誉债券A,2,0.0044,0.0411,--,6,24.45
2960,2960,4957,中银证券安誉债券C,2,0.0044,0.0389,--,6,0.06
2961,2961,4958,圆信永丰优享生活,4,0.0547,0.1266,--,5,4.02
2962,2962,4959,圆信永丰优悦生活混合,4,0.0292,0.0981,--,5,14.86
2963,2963,4965,泓德致远混合A,4,0.077,0.2158,--,5,1.35
2964,2964,4966,泓德致远混合C,4,0.0762,0.2061,--,5,0.38
2965,2965,4967,红土创新货币A,3,0.0017,0.0263,--,2,0.68
2966,2966,4968,红土创新货币B,3,0.0019,0.0288,--,2,59.26
2967,2967,4970,南方天天宝货币A,3,0.002,0.0272,--,2,92.0
2968,2968,4971,南方天天宝货币B,3,0.0022,0.0297,--,2,1.58
2969,2969,4972,长城收益宝货币A,3,0.0024,0.0314,--,2,36.8
2970,2970,4973,长城收益宝货币B,3,0.0026,0.0338,--,2,13.47
2971,2971,4975,交银恒益灵活配置混合,4,0.0246,0.0592,--,5,3.14
2972,2972,4981,新华鑫日享中短债A,2,0.0032,--,--,6,2.49
2973,2973,4982,新华安享多裕定开混合,4,0.0037,--,--,5,2.18
2974,2974,4983,鹏扬现金通利货币A,3,0.0018,0.0252,--,2,0.47
2975,2975,4984,鹏扬现金通利货币B,3,0.002,0.0273,--,2,41.34
2976,2976,4985,博时合晶货币,3,0.002,0.023,--,2,0.53
2977,2977,4986,鹏华策略回报混合,4,0.0494,0.3256,--,5,14.02
2978,2978,4987,诺德新享灵活配置混合,4,0.0451,0.0136,--,5,1.38
2979,2979,4988,人保双利A,4,0.005,0.0342,--,5,0.54
2980,2980,4989,人保双利C,4,0.0047,0.0302,--,5,0.21
2981,2981,4993,中欧可转债债券A,2,0.0387,0.2108,--,5,5.22
2982,2982,4994,中欧可转债债券C,2,0.0386,0.2077,--,5,2.48
2983,2983,4995,广发品牌消费股票发起式,1,0.0389,0.3034,--,4,0.38
2984,2984,4997,广发高端制造股票,1,0.0478,0.179,--,4,0.44
2985,2985,5000,泰康泉林量化价值精选混合A,4,0.0782,0.1274,--,5,2.45
2986,2986,5001,交银持续成长主题混合,4,0.0528,0.2382,--,5,17.59
2987,2987,5004,交银品质升级混合,4,0.0385,0.169,--,5,13.47
2988,2988,5005,中金金泽A,4,-0.0226,0.1352,--,5,0.27
2989,2989,5006,中金金泽C,4,-0.0229,0.1316,--,5,0.03
2990,2990,5007,景顺长城景瑞睿利回报混合,4,0.0071,0.0742,--,5,1.21
2991,2991,5008,东方红汇阳债券Z,2,0.0078,0.0837,--,1,0.9
2992,2992,5009,申万菱信行业轮动股票,1,0.0074,0.1075,--,4,2.29
2993,2993,5010,金鹰添瑞中短债A,2,0.0034,0.0394,--,6,27.37
2994,2994,5011,金鹰添瑞中短债C,2,0.0031,0.0352,--,6,16.52
2995,2995,5014,泰康景泰回报混合A,4,0.0062,0.1356,--,5,1.68
2996,2996,5015,泰康景泰回报混合C,4,0.0089,0.1355,--,5,0.0
2997,2997,5016,长江优享货币A,3,0.002,0.026,--,2,0.29
2998,2998,5017,长江优享货币B,3,0.0022,0.0284,--,2,4.59
2999,2999,5018,国金民丰回报6个月定开混合,4,-0.0051,0.0165,--,5,0.31
3000,3000,5020,信诚智惠金货币,3,0.0019,0.0219,--,1,0.51
3001,3001,5021,渤海汇金量化汇盈混合,4,0.0112,0.0842,--,5,0.17
3002,3002,5025,交银丰盈收益债券C,2,0.0027,0.0182,--,6,0.01
3003,3003,5027,光大多策略优选定开混合,4,0.0017,-0.0789,--,5,4.61
3004,3004,5028,鹏华研究精选灵活配置混合,4,0.0751,0.27,--,5,3.75
3005,3005,5029,中银产业精选混合,4,0.1336,--,--,5,2.1
3006,3006,5033,银华智能汽车量化股票发起式A,1,-0.0192,0.0415,--,4,0.1
3007,3007,5034,银华智能汽车量化股票发起式C,1,-0.0193,0.0431,--,4,0.04
3008,3008,5035,银华信息科技量化股票发起式A,1,0.0644,0.1025,--,4,0.14
3009,3009,5036,银华信息科技量化股票发起式C,1,0.0645,0.1034,--,4,0.08
3010,3010,5037,银华新能源新材料A,1,0.0001,0.1163,--,4,0.26
3011,3011,5038,银华新能源新材料C,1,-0.0001,0.1114,--,4,0.22
3012,3012,5039,鹏扬景兴混合A,4,0.0482,0.1948,--,5,2.78
