,客户编号,交易时间,交易金额,基金类型,基金编号
917,9932,2016-04-07 10:25:09,3823,定开债券,4024.0
918,9932,2016-04-27 10:25:09,3959,货币型,2200.0
919,9933,2016-04-07 10:25:09,4044,定开债券,164810.0
920,9933,2016-04-27 10:25:09,3624,联接基金,248.0
921,9933,2016-04-07 10:25:09,3755,股票型,1577.0
922,9933,2016-04-07 10:25:09,3362,保本型,180002.0
923,9933,2016-04-07 10:25:09,3948,定开债券,138.0
924,9934,2016-04-27 10:25:09,3390,QDII,1984.0
925,9934,2016-04-27 10:25:09,3509,货币型,343.0
926,9934,2016-04-27 10:25:09,4044,其他创新,3816.0
927,9934,2016-04-27 10:25:09,3551,货币型,4786.0
928,9934,2016-04-07 10:25:09,3827,QDII-指数,160717.0
929,9934,2016-04-27 10:25:09,3619,QDII-指数,161126.0
930,9935,2016-04-07 10:25:09,3998,QDII,5913.0
931,9935,2016-04-07 10:25:09,3791,联接基金,4070.0
932,9935,2016-04-27 10:25:09,3501,货币型,161622.0
933,9935,2016-04-07 10:25:09,3510,联接基金,6249.0
934,9935,2016-04-07 10:25:09,4003,货币型,397.0
935,9935,2016-04-07 10:25:09,3985,定开债券,86.0
936,9936,2016-04-07 10:25:09,3781,货币型,3968.0
937,9936,2016-04-07 10:25:09,4070,其他型,3323.0
938,9936,2016-04-07 10:25:09,3827,定开债券,100072.0
939,9936,2016-04-07 10:25:09,4073,定开债券,116.0
940,9936,2016-04-07 10:25:09,3784,联接基金,1344.0
941,9937,2016-04-07 10:25:09,3651,理财型,660016.0
942,9937,2016-04-27 10:25:09,3795,货币型,3391.0
943,9937,2016-04-07 10:25:09,3459,QDII,70012.0
944,9937,2016-04-27 10:25:09,3791,联接基金,257060.0
945,9937,2016-04-07 10:25:09,3945,联接基金,6363.0
946,9937,2016-04-07 10:25:09,3879,货币型,3473.0
947,9938,2016-04-07 10:25:09,3430,定开债券,360.0
948,9938,2016-04-07 10:25:09,3475,联接基金,240016.0
949,9938,2016-04-27 10:25:09,3584,货币型,4501.0
950,9938,2016-04-27 10:25:09,3911,货币型,3171.0
951,9938,2016-04-07 10:25:09,3624,定开债券,3573.0
952,9939,2016-04-27 10:25:09,4059,联接基金,4253.0
953,9939,2016-04-07 10:25:09,3455,QDII,50030.0
954,9939,2016-04-07 10:25:09,3882,货币型,1973.0
955,9939,2016-04-07 10:25:09,3596,QDII,206011.0
956,9939,2016-04-07 10:25:09,3401,货币型,5020.0
957,9940,2016-04-27 10:25:09,3843,货币型,4502.0
958,9940,2016-04-27 10:25:09,3908,货币型,726.0
959,9940,2016-04-27 10:25:09,3895,定开债券,235.0
960,9940,2016-04-07 10:25:09,3968,联接基金,270010.0
961,9940,2016-04-07 10:25:09,3915,定开债券,5185.0
962,9940,2016-04-07 10:25:09,4000,定开债券,3024.0
963,9941,2016-04-07 10:25:09,3684,货币型,5150.0
964,9941,2016-04-27 10:25:09,3385,混合-FOF,5222.0
965,9941,2016-04-07 10:25:09,3814,QDII-指数,501021.0
966,9941,2016-04-07 10:25:09,3764,混合-FOF,6322.0
967,9941,2016-04-07 10:25:09,3882,QDII,378006.0
968,9942,2016-04-07 10:25:09,3520,混合-FOF,5758.0
969,9942,2016-04-07 10:25:09,3728,联接基金,4342.0
970,9942,2016-04-27 10:25:09,3612,货币型,3474.0
971,9942,2016-04-07 10:25:09,4003,定开债券,501.0
972,9942,2016-04-27 10:25:09,3874,联接基金,4069.0
973,9942,2016-04-07 10:25:09,3558,货币型,519516.0
974,9943,2016-04-07 10:25:09,3848,货币型,1527.0
975,9943,2016-04-27 10:25:09,4089,货币型,3246.0
976,9943,2016-04-27 10:25:09,3429,QDII,2286.0
977,9943,2016-04-27 10:25:09,3943,货币型,370010.0
978,9943,2016-04-07 10:25:09,3978,QDII,1668.0
979,9943,2016-04-07 10:25:09,3976,定开债券,3127.0
980,9944,2016-04-27 10:25:09,3897,联接基金,519027.0
981,9944,2016-04-27 10:25:09,3775,理财型,380010.0
982,9944,2016-04-07 10:25:09,3922,定开债券,160132.0
983,9944,2016-04-07 10:25:09,3826,货币型,397.0
984,9944,2016-04-27 10:25:09,3494,其他型,3323.0
985,9945,2016-04-27 10:25:09,3601,定开债券,470088.0
986,9945,2016-04-07 10:25:09,3933,定开债券,3325.0
987,9945,2016-04-27 10:25:09,3863,联接基金,1455.0
988,9945,2016-04-27 10:25:09,3559,定开债券,116.0
989,9945,2016-04-07 10:25:09,3564,QDII,539003.0
990,9945,2016-04-27 10:25:09,4036,债券型,110036.0
991,9946,2016-04-27 10:25:09,3658,QDII,1668.0
992,9946,2016-04-07 10:25:09,3428,定开债券,160128.0
993,9946,2016-04-07 10:25:09,3812,债券型,519943.0
994,9946,2016-04-07 10:25:09,3565,QDII,5243.0
995,9946,2016-04-07 10:25:09,3640,理财型,833.0
996,9947,2016-04-27 10:25:09,3869,货币型,3363.0
997,9947,2016-04-07 10:25:09,3402,QDII,165513.0
998,9947,2016-04-27 10:25:09,3571,联接基金,6196.0
999,9947,2016-04-07 10:25:09,3717,货币型,760.0
1000,9947,2016-04-27 10:25:09,3520,货币型,203.0
1001,9948,2016-04-07 10:25:09,3374,联接基金,5390.0
1002,9948,2016-04-07 10:25:09,3722,货币型,630012.0
1003,9948,2016-04-27 10:25:09,4024,QDII,100061.0
1004,9948,2016-04-07 10:25:09,3428,其他创新,3816.0
1005,9948,2016-04-27 10:25:09,3585,混合-FOF,5976.0
1006,9949,2016-04-07 10:25:09,3669,定开债券,4254.0
1007,9949,2016-04-07 10:25:09,3824,混合-FOF,6290.0
1008,9949,2016-04-07 10:25:09,3699,定开债券,2946.0
1009,9949,2016-04-27 10:25:09,3475,其他型,486.0
1010,9949,2016-04-07 10:25:09,3716,联接基金,1539.0
1011,9949,2016-04-07 10:25:09,3633,其他型,44.0
1012,9950,2016-04-07 10:25:09,3457,货币型,662.0
1013,9950,2016-04-07 10:25:09,3946,理财型,799.0
1014,9950,2016-04-27 10:25:09,3367,QDII-指数,160141.0
1015,9950,2016-04-27 10:25:09,3557,定开债券,3406.0
1016,9950,2016-04-27 10:25:09,3688,定开债券,221.0
1017,9950,2016-04-07 10:25:09,3752,定开债券,2947.0
1018,9951,2016-04-07 10:25:09,3560,股票指数,6344.0
1019,9951,2016-04-27 10:25:09,3649,QDII-指数,834.0
1020,9951,2016-04-27 10:25:09,4002,货币型,2183.0
1021,9951,2016-04-07 10:25:09,3789,货币型,681.0
1022,9951,2016-04-07 10:25:09,4074,联接基金,4347.0
1023,9951,2016-04-07 10:25:09,3661,定开债券,624.0
1024,9952,2016-04-07 10:25:09,3516,QDII-指数,164705.0
1025,9952,2016-04-07 10:25:09,3852,货币型,901.0
1026,9952,2016-04-27 10:25:09,3361,联接基金,5582.0
1027,9952,2016-04-27 10:25:09,3931,混合型,5381.0
1028,9952,2016-04-07 10:25:09,3448,货币型,615.0
1029,9953,2016-04-27 10:25:09,3453,其他型,4422.0
1030,9953,2016-04-07 10:25:09,3591,理财型,784.0
1031,9953,2016-04-07 10:25:09,3551,联接基金,530015.0
1032,9953,2016-04-27 10:25:09,3992,QDII-指数,160416.0
1033,9953,2016-04-07 10:25:09,4082,货币型,683.0
1034,9953,2016-04-27 10:25:09,3512,货币型,548.0
1035,9954,2016-04-27 10:25:09,3372,货币型,602.0
1036,9954,2016-04-07 10:25:09,3984,其他型,76.0
1037,9954,2016-04-27 10:25:09,3855,定开债券,470089.0
1038,9954,2016-04-27 10:25:09,3924,联接基金,90012.0
1039,9954,2016-04-07 10:25:09,3655,理财型,485.0
1040,9955,2016-04-27 10:25:09,3621,股票型,4640.0
1041,9955,2016-04-07 10:25:09,3931,联接基金,6697.0
1042,9955,2016-04-07 10:25:09,4068,其他型,1497.0
1043,9955,2016-04-07 10:25:09,3565,联接基金,110021.0
1044,9955,2016-04-27 10:25:09,3713,理财型,809.0
1045,9955,2016-04-07 10:25:09,3901,货币型,1527.0
1046,9956,2016-04-07 10:25:09,3500,货币型,1697.0
1047,9956,2016-04-07 10:25:09,3980,联接基金,110019.0
1048,9956,2016-04-07 10:25:09,4071,理财型,380010.0
1049,9956,2016-04-27 10:25:09,3720,QDII,2230.0
1050,9956,2016-04-07 10:25:09,3517,货币型,748.0
1051,9956,2016-04-07 10:25:09,3947,货币型,2957.0
1052,9957,2016-04-07 10:25:09,3383,联接基金,530010.0
1053,9957,2016-04-27 10:25:09,3764,联接基金,51.0
1054,9957,2016-04-07 10:25:09,3508,定开债券,2689.0
1055,9957,2016-04-07 10:25:09,3811,货币型,1909.0
1056,9957,2016-04-07 10:25:09,3907,定开债券,160515.0
1057,9958,2016-04-27 10:25:09,4053,QDII,161116.0
1058,9958,2016-04-27 10:25:09,3943,定开债券,1750.0
1059,9958,2016-04-27 10:25:09,3840,定开债券,160523.0
1060,9958,2016-04-27 10:25:09,3705,货币型,759.0
1061,9958,2016-04-27 10:25:09,3493,QDII,118001.0
1062,9959,2016-04-07 10:25:09,3838,混合-FOF,5958.0
1063,9959,2016-04-07 10:25:09,3441,定开债券,160134.0
1064,9959,2016-04-07 10:25:09,4018,联接基金,5881.0
1065,9959,2016-04-07 10:25:09,3552,联接基金,5998.0
1066,9959,2016-04-27 10:25:09,4028,债券型,519682.0
1067,9960,2016-04-07 10:25:09,3749,联接基金,942.0
1068,9960,2016-04-07 10:25:09,3567,货币型,862.0
1069,9960,2016-04-07 10:25:09,3608,货币型,434.0
1070,9960,2016-04-07 10:25:09,3354,货币型,1925.0
1071,9960,2016-04-07 10:25:09,3425,定开债券,86.0
1072,9960,2016-04-07 10:25:09,3786,其他型,4422.0
1073,9961,2016-04-07 10:25:09,3814,定开债券,470089.0
1074,9961,2016-04-27 10:25:09,3932,货币型,519511.0
1075,9961,2016-04-07 10:25:09,3772,联接基金,530015.0
1076,9961,2016-04-07 10:25:09,3347,联接基金,4070.0
1077,9961,2016-04-27 10:25:09,3554,理财型,485120.0
1078,9961,2016-04-07 10:25:09,3612,定开债券,160134.0
1079,9962,2016-04-07 10:25:09,3387,联接基金,5813.0
1080,9962,2016-04-07 10:25:09,3699,理财型,40028.0
1081,9962,2016-04-27 10:25:09,3569,其他型,4356.0
1082,9962,2016-04-07 10:25:09,3754,QDII,3464.0
1083,9962,2016-04-07 10:25:09,3638,定开债券,2905.0
1084,9962,2016-04-07 10:25:09,3475,其他型,4839.0
1085,9963,2016-04-07 10:25:09,3885,联接基金,5813.0
1086,9963,2016-04-27 10:25:09,4005,货币型,3537.0
1087,9963,2016-04-07 10:25:09,3684,联接基金,4433.0
1088,9963,2016-04-27 10:25:09,3836,货币型,604.0
1089,9963,2016-04-07 10:25:09,3990,货币型,1929.0
1090,9963,2016-04-27 10:25:09,3513,联接基金,257060.0
1091,9964,2016-04-07 10:25:09,3411,货币型,625.0
1092,9964,2016-04-07 10:25:09,3623,货币型,159006.0
1093,9964,2016-04-07 10:25:09,3801,联接基金,1455.0
1094,9964,2016-04-27 10:25:09,3661,联接基金,270010.0
1095,9964,2016-04-27 10:25:09,4045,理财型,487.0
1096,9965,2016-04-27 10:25:09,3628,联接基金,90012.0
1097,9965,2016-04-27 10:25:09,4056,货币型,493.0
1098,9965,2016-04-07 10:25:09,3758,定开债券,160128.0
1099,9965,2016-04-27 10:25:09,3563,QDII,6282.0
1100,9965,2016-04-27 10:25:09,3543,定开债券,213.0
1101,9965,2016-04-27 10:25:09,4049,混合-FOF,5219.0
1102,9966,2016-04-27 10:25:09,4041,理财型,783.0
1103,9966,2016-04-27 10:25:09,3638,其他型,4422.0
1104,9966,2016-04-27 10:25:09,3782,定开债券,3024.0
1105,9966,2016-04-27 10:25:09,3407,其他型,4839.0
1106,9966,2016-04-07 10:25:09,3410,联接基金,5737.0
1107,9967,2016-04-27 10:25:09,3535,联接基金,2984.0
1108,9967,2016-04-07 10:25:09,3532,定开债券,160134.0
1109,9967,2016-04-27 10:25:09,3568,联接基金,6286.0
1110,9967,2016-04-07 10:25:09,3902,其他型,1497.0
1111,9967,2016-04-07 10:25:09,3920,联接基金,1133.0
1112,9967,2016-04-27 10:25:09,3574,QDII,6476.0
1113,9968,2016-04-27 10:25:09,3490,理财型,40028.0
1114,9968,2016-04-07 10:25:09,3882,货币型,4970.0
1115,9968,2016-04-07 10:25:09,3696,货币型,3164.0
1116,9968,2016-04-07 10:25:09,3525,联接基金,2610.0
1117,9968,2016-04-27 10:25:09,3582,混合型,1467.0
1118,9968,2016-04-07 10:25:09,4002,联接基金,110021.0
1119,9969,2016-04-27 10:25:09,3633,QDII-指数,96001.0
1120,9969,2016-04-27 10:25:09,3477,定开债券,183.0
1121,9969,2016-04-07 10:25:09,4003,定开债券,4024.0
1122,9969,2016-04-07 10:25:09,3382,联接基金,6748.0
1123,9969,2016-04-27 10:25:09,3662,联接基金,217019.0
1124,9970,2016-04-27 10:25:09,3494,QDII,2877.0
1125,9970,2016-04-27 10:25:09,3446,QDII,5441.0
1126,9970,2016-04-07 10:25:09,3524,QDII,160125.0
1127,9970,2016-04-07 10:25:09,3613,定开债券,3526.0
1128,9970,2016-04-07 10:25:09,3414,货币型,1177.0
1129,9971,2016-04-07 10:25:09,3783,联接基金,376.0
1130,9971,2016-04-27 10:25:09,3516,货币型,4216.0
1131,9971,2016-04-27 10:25:09,3526,货币型,530002.0
1132,9971,2016-04-07 10:25:09,3731,理财型,380007.0
1133,9971,2016-04-07 10:25:09,3970,货币型,690010.0
1134,9971,2016-04-07 10:25:09,3603,QDII,6476.0
1135,9972,2016-04-07 10:25:09,3765,定开债券,255.0
1136,9972,2016-04-07 10:25:09,3648,理财型,40030.0
1137,9972,2016-04-07 10:25:09,3702,QDII,2286.0
1138,9972,2016-04-07 10:25:09,3737,联接基金,942.0
1139,9972,2016-04-07 10:25:09,3880,货币型,464.0
1140,9972,2016-04-27 10:25:09,3870,理财型,470060.0
1141,9973,2016-04-07 10:25:09,3354,其他型,501300.0
1142,9973,2016-04-27 10:25:09,3485,QDII-指数,519981.0
1143,9973,2016-04-27 10:25:09,3905,联接基金,6221.0
1144,9973,2016-04-07 10:25:09,3895,QDII,3046.0
1145,9973,2016-04-07 10:25:09,4064,定开债券,416.0
1146,9974,2016-04-07 10:25:09,3361,货币型,439.0
1147,9974,2016-04-27 10:25:09,3517,联接基金,160724.0
1148,9974,2016-04-07 10:25:09,3976,混合型,161606.0
1149,9974,2016-04-27 10:25:09,4083,联接基金,161211.0
1150,9974,2016-04-07 10:25:09,3729,货币型,2646.0
1151,9975,2016-04-27 10:25:09,3792,联接基金,4598.0
1152,9975,2016-04-07 10:25:09,4060,货币型,3968.0
1153,9975,2016-04-07 10:25:09,3539,货币型,710.0
1154,9975,2016-04-07 10:25:09,3689,联接基金,5640.0
1155,9975,2016-04-27 10:25:09,3400,理财型,90021.0
1156,9976,2016-04-27 10:25:09,3813,定开债券,160132.0
1157,9976,2016-04-07 10:25:09,3421,货币型,2184.0
1158,9976,2016-04-07 10:25:09,3893,联接基金,51.0
1159,9976,2016-04-07 10:25:09,3594,货币型,1094.0
1160,9976,2016-04-07 10:25:09,3862,联接基金,2974.0
1161,9976,2016-04-27 10:25:09,3935,货币型,2917.0
1162,9977,2016-04-07 10:25:09,3512,定开债券,4063.0
1163,9977,2016-04-07 10:25:09,3956,货币型,600.0
1164,9977,2016-04-27 10:25:09,3796,其他型,6480.0
1165,9977,2016-04-07 10:25:09,3902,货币型,862.0
1166,9977,2016-04-07 10:25:09,3920,QDII,3463.0
1167,9977,2016-04-07 10:25:09,3484,联接基金,460220.0
1168,9978,2016-04-27 10:25:09,3606,混合-FOF,5215.0
1169,9978,2016-04-27 10:25:09,3443,货币型,4983.0
1170,9978,2016-04-27 10:25:09,3475,定开债券,100073.0
1171,9978,2016-04-27 10:25:09,3902,混合型,1387.0
1172,9978,2016-04-27 10:25:09,3935,理财型,487.0
1173,9979,2016-04-07 10:25:09,3432,QDII,183001.0
1174,9979,2016-04-07 10:25:09,4029,货币型,3997.0
1175,9979,2016-04-07 10:25:09,3535,货币型,5056.0
1176,9979,2016-04-07 10:25:09,3514,理财型,202305.0
1177,9979,2016-04-07 10:25:09,3919,QDII,486002.0
1178,9980,2016-04-27 10:25:09,3662,联接基金,6119.0
1179,9980,2016-04-07 10:25:09,3527,定开债券,4334.0
1180,9980,2016-04-07 10:25:09,3574,定开债券,138.0
1181,9980,2016-04-27 10:25:09,3555,定开债券,623.0
1182,9980,2016-04-27 10:25:09,3453,联接基金,5581.0
1183,9981,2016-04-27 10:25:09,3998,QDII,1984.0
1184,9981,2016-04-27 10:25:09,3903,QDII,5440.0
1185,9981,2016-04-27 10:25:09,4056,定开债券,161619.0
1186,9981,2016-04-27 10:25:09,3487,联接基金,307.0
1187,9981,2016-04-07 10:25:09,3433,理财型,70035.0
1188,9982,2016-04-07 10:25:09,3772,货币型,300.0
1189,9982,2016-04-07 10:25:09,3846,定开债券,2109.0
1190,9982,2016-04-07 10:25:09,3963,QDII,1061.0
1191,9982,2016-04-07 10:25:09,3935,联接基金,88.0
1192,9982,2016-04-27 10:25:09,3424,定开债券,624.0
1193,9982,2016-04-27 10:25:09,3707,货币型,2957.0
1194,9983,2016-04-27 10:25:09,3779,货币型,686.0
1195,9983,2016-04-27 10:25:09,3816,混合型,5326.0
1196,9983,2016-04-27 10:25:09,3518,货币型,907.0
1197,9983,2016-04-07 10:25:09,3898,货币型,569.0
1198,9983,2016-04-27 10:25:09,3516,理财型,690012.0
1199,9983,2016-04-27 10:25:09,3657,货币型,460006.0
1200,9984,2016-04-27 10:25:09,3706,QDII,50030.0
1201,9984,2016-04-27 10:25:09,3684,定开债券,3743.0
1202,9984,2016-04-07 10:25:09,3987,QDII,3464.0
1203,9984,2016-04-07 10:25:09,3515,定开债券,106.0
1204,9984,2016-04-27 10:25:09,3476,定开债券,235.0
1205,9985,2016-04-27 10:25:09,3609,联接基金,4343.0
1206,9985,2016-04-07 10:25:09,3998,联接基金,5391.0
1207,9985,2016-04-07 10:25:09,3565,定开债券,106.0
1208,9985,2016-04-27 10:25:09,3408,定开债券,3683.0
1209,9985,2016-04-27 10:25:09,3905,货币型,638.0
1210,9986,2016-04-07 10:25:09,3908,货币型,873.0
1211,9986,2016-04-07 10:25:09,3505,联接基金,4598.0
1212,9986,2016-04-07 10:25:09,3362,货币型,837.0
1213,9986,2016-04-27 10:25:09,4061,货币型,2324.0
1214,9986,2016-04-07 10:25:09,3413,货币型,160606.0
1215,9987,2016-04-07 10:25:09,3698,货币型,907.0
1216,9987,2016-04-27 10:25:09,4029,QDII-指数,501021.0
1217,9987,2016-04-27 10:25:09,3380,联接基金,161211.0
1218,9987,2016-04-27 10:25:09,3689,理财型,217025.0
1219,9987,2016-04-27 10:25:09,3618,混合-FOF,5221.0
1220,9988,2016-04-27 10:25:09,3697,其他型,3430.0
1221,9988,2016-04-07 10:25:09,3569,QDII-指数,501021.0
1222,9988,2016-04-27 10:25:09,3957,固定收益,675.0
1223,9988,2016-04-07 10:25:09,4088,定开债券,3200.0
1224,9988,2016-04-07 10:25:09,3538,联接基金,217.0
1225,9989,2016-04-07 10:25:09,3937,定开债券,3662.0
1226,9989,2016-04-27 10:25:09,3982,货币型,1232.0
1227,9989,2016-04-07 10:25:09,3363,货币型,640.0
1228,9989,2016-04-07 10:25:09,3392,定开债券,2905.0
1229,9989,2016-04-07 10:25:09,3365,理财型,470060.0
1230,9989,2016-04-07 10:25:09,3516,联接基金,519706.0
1231,9990,2016-04-07 10:25:09,3767,定开债券,5424.0
1232,9990,2016-04-07 10:25:09,3466,联接基金,1064.0
1233,9990,2016-04-27 10:25:09,3688,定开债券,415.0
1234,9990,2016-04-07 10:25:09,3759,定开债券,105.0
1235,9990,2016-04-07 10:25:09,3934,货币型,764.0
1236,9991,2016-04-27 10:25:09,3688,联接基金,5998.0
1237,9991,2016-04-07 10:25:09,4034,固定收益,92.0
1238,9991,2016-04-27 10:25:09,3871,联接基金,270026.0
1239,9991,2016-04-27 10:25:09,3714,混合型,519961.0
1240,9991,2016-04-27 10:25:09,3863,定开债券,106.0
1241,9992,2016-04-27 10:25:09,3451,其他型,4839.0
1242,9992,2016-04-07 10:25:09,3591,定开债券,160128.0
1243,9992,2016-04-27 10:25:09,3370,联接基金,202015.0
1244,9992,2016-04-27 10:25:09,3800,联接基金,6748.0
1245,9992,2016-04-27 10:25:09,3490,QDII,161620.0
1246,9993,2016-04-07 10:25:09,3736,货币型,4841.0
1247,9993,2016-04-27 10:25:09,3537,债券型,1988.0
1248,9993,2016-04-27 10:25:09,3620,定开债券,3743.0
1249,9993,2016-04-27 10:25:09,3967,定开债券,197.0
1250,9993,2016-04-27 10:25:09,3973,混合-FOF,5758.0
1251,9993,2016-04-07 10:25:09,4055,理财型,798.0
1252,9994,2016-04-07 10:25:09,3864,QDII,4420.0
1253,9994,2016-04-27 10:25:09,3599,定开债券,3526.0
1254,9994,2016-04-27 10:25:09,3357,定开债券,817.0
1255,9994,2016-04-07 10:25:09,3479,理财型,784.0
1256,9994,2016-04-27 10:25:09,3463,货币型,439.0
1257,9995,2016-04-27 10:25:09,3439,QDII-指数,270042.0
1258,9995,2016-04-07 10:25:09,4061,QDII,100061.0
1259,9995,2016-04-27 10:25:09,3608,货币型,1624.0
1260,9995,2016-04-27 10:25:09,3716,联接基金,240016.0
1261,9995,2016-04-07 10:25:09,4082,理财型,530014.0
1262,9996,2016-04-07 10:25:09,3610,联接基金,1469.0
1263,9996,2016-04-07 10:25:09,3604,QDII-指数,160717.0
1264,9996,2016-04-27 10:25:09,3719,QDII,320017.0
1265,9996,2016-04-07 10:25:09,3587,定开债券,3605.0
1266,9996,2016-04-07 10:25:09,3920,QDII,2286.0
1267,9997,2016-04-07 10:25:09,3933,其他型,3323.0
1268,9997,2016-04-07 10:25:09,3409,QDII,4877.0
1269,9997,2016-04-27 10:25:09,3778,定开债券,2740.0
1270,9997,2016-04-27 10:25:09,3449,定开债券,245.0
1271,9997,2016-04-27 10:25:09,3414,定开债券,165530.0
1272,9997,2016-04-27 10:25:09,3465,其他创新,3816.0
1273,9998,2016-04-27 10:25:09,3987,理财型,1057.0
1274,9998,2016-04-07 10:25:09,3408,定开债券,166904.0
1275,9998,2016-04-27 10:25:09,3992,QDII,519602.0
1276,9998,2016-04-07 10:25:09,4087,定开债券,3530.0
1277,9998,2016-04-27 10:25:09,3764,其他型,531030.0
1278,9999,2016-04-07 10:25:09,3464,联接基金,460220.0
1279,9999,2016-04-07 10:25:09,3355,联接基金,1133.0
1280,9999,2016-04-27 10:25:09,3830,QDII,161229.0
1281,9999,2016-04-07 10:25:09,3968,定开债券,519663.0
1282,9999,2016-04-07 10:25:09,4032,QDII,160923.0
1283,9999,2016-04-07 10:25:09,3426,货币型,681.0
1284,10000,2016-04-27 10:25:09,3538,定开债券,2704.0
1285,10000,2016-04-07 10:25:09,3671,货币型,90022.0
1286,10000,2016-04-27 10:25:09,3525,货币型,50003.0
1287,10000,2016-04-27 10:25:09,3992,货币型,773.0
1288,10000,2016-04-27 10:25:09,3643,定开债券,3743.0
1289,10000,2016-04-07 10:25:09,3941,股票指数,2236.0
1290,10001,2016-04-27 10:25:09,3961,QDII,501018.0
1291,10001,2016-04-07 10:25:09,3675,联接基金,51.0
1292,10001,2016-04-07 10:25:09,3935,QDII,1063.0
1293,10001,2016-04-07 10:25:09,3946,定开债券,137.0
1294,10001,2016-04-07 10:25:09,3919,QDII,5913.0
1295,10002,2016-04-27 10:25:09,3513,理财型,470030.0
1296,10002,2016-04-07 10:25:09,3637,混合-FOF,5758.0
1297,10002,2016-04-07 10:25:09,3783,QDII-指数,161127.0
1298,10002,2016-04-07 10:25:09,4064,债券型,3668.0
1299,10002,2016-04-07 10:25:09,3674,其他型,341.0
1300,10003,2016-04-27 10:25:09,3763,混合-FOF,5220.0
1301,10003,2016-04-07 10:25:09,3914,混合型,5359.0
1302,10003,2016-04-27 10:25:09,3655,理财型,809.0
1303,10003,2016-04-07 10:25:09,3904,股票指数,501029.0
1304,10003,2016-04-27 10:25:09,3534,货币型,3792.0
1305,10003,2016-04-07 10:25:09,3835,理财型,270046.0
1306,10004,2016-04-27 10:25:09,3567,定开债券,138.0
1307,10004,2016-04-07 10:25:09,3887,货币型,4841.0
1308,10004,2016-04-07 10:25:09,3910,货币型,5092.0
1309,10004,2016-04-07 10:25:09,3669,理财型,380001.0
1310,10004,2016-04-27 10:25:09,4038,定开债券,202.0
1311,10004,2016-04-27 10:25:09,3944,理财型,134.0
1312,10005,2016-04-27 10:25:09,3922,联接基金,4597.0
1313,10005,2016-04-07 10:25:09,3734,联接基金,161211.0
1314,10005,2016-04-07 10:25:09,3523,货币型,748.0
1315,10005,2016-04-27 10:25:09,3382,货币型,3515.0
1316,10005,2016-04-07 10:25:09,3629,QDII,377016.0
1317,10006,2016-04-07 10:25:09,3963,货币型,5148.0
1318,10006,2016-04-07 10:25:09,3639,货币型,687.0
1319,10006,2016-04-07 10:25:09,3642,联接基金,217.0
1320,10006,2016-04-07 10:25:09,3844,QDII,160216.0
1321,10006,2016-04-27 10:25:09,3721,理财型,40033.0
1322,10007,2016-04-07 10:25:09,3928,QDII,2877.0
1323,10007,2016-04-07 10:25:09,4051,定开债券,5995.0
1324,10007,2016-04-27 10:25:09,3404,货币型,548.0
1325,10007,2016-04-07 10:25:09,3438,QDII-指数,161130.0
1326,10007,2016-04-27 10:25:09,3558,联接基金,5391.0
1327,10008,2016-04-07 10:25:09,4037,QDII,165513.0
1328,10008,2016-04-27 10:25:09,3705,QDII-指数,160121.0
1329,10008,2016-04-07 10:25:09,3971,货币型,159004.0
1330,10008,2016-04-27 10:25:09,3576,货币型,4939.0
1331,10008,2016-04-27 10:25:09,3954,联接基金,257060.0
1332,10008,2016-04-07 10:25:09,3600,QDII,539003.0
1333,10009,2016-04-27 10:25:09,3538,股票型,5826.0
1334,10009,2016-04-27 10:25:09,3995,定开债券,347.0
1335,10009,2016-04-07 10:25:09,3993,货币型,660007.0
1336,10009,2016-04-27 10:25:09,3794,联接基金,2611.0
1337,10009,2016-04-07 10:25:09,3576,QDII,50030.0
1338,10009,2016-04-27 10:25:09,3744,货币型,730.0
1339,10010,2016-04-07 10:25:09,3773,理财型,40033.0
1340,10010,2016-04-27 10:25:09,3769,定开债券,415.0
1341,10010,2016-04-07 10:25:09,3998,定开债券,2689.0
1342,10010,2016-04-27 10:25:09,3576,联接基金,2977.0
1343,10010,2016-04-07 10:25:09,3378,货币型,2917.0
1344,10011,2016-04-07 10:25:09,3836,联接基金,6748.0
1345,10011,2016-04-27 10:25:09,3426,定开债券,3126.0
1346,10011,2016-04-27 10:25:09,3696,联接基金,2610.0
1347,10011,2016-04-07 10:25:09,3698,定开债券,501.0
1348,10011,2016-04-27 10:25:09,3501,QDII,4161.0
1349,10012,2016-04-27 10:25:09,3583,定开债券,3093.0
1350,10012,2016-04-07 10:25:09,3376,定开债券,226.0
1351,10012,2016-04-27 10:25:09,3550,联接基金,2900.0
1352,10012,2016-04-07 10:25:09,3376,联接基金,6246.0
1353,10012,2016-04-07 10:25:09,3937,联接基金,2610.0
1354,10013,2016-04-27 10:25:09,3825,定开债券,160523.0
1355,10013,2016-04-07 10:25:09,3540,理财型,134.0
1356,10013,2016-04-27 10:25:09,3908,联接基金,4070.0
1357,10013,2016-04-07 10:25:09,3699,联接基金,6246.0
1358,10013,2016-04-27 10:25:09,3719,QDII,460010.0
1359,10014,2016-04-07 10:25:09,3542,定开债券,202.0
1360,10014,2016-04-07 10:25:09,3909,QDII-指数,162719.0
1361,10014,2016-04-27 10:25:09,3369,定开债券,115.0
1362,10014,2016-04-27 10:25:09,3953,定开债券,3050.0
1363,10014,2016-04-07 10:25:09,3562,货币型,2733.0
