,用户编码,用户类型,性别,开户时长,帐户余额,年龄,基金代码,基金类型,投资时间,投资金额,投资方式,手续费
24094,964,C1,男,27,58443,44,594,股票型,2018-05-14,3745,认购,953
24095,964,C1,男,27,58443,44,960,股票型,2018-02-23,2957,其他,1052
24096,964,C1,男,27,58443,44,1528,股票型,2018-02-21,2810,申购,955
24097,964,C1,男,27,58443,44,6,混合型,2018-05-02,3625,定投,999
24098,964,C1,男,27,58443,44,1975,股票型,2018-02-22,3326,认购,699
24099,964,C1,男,27,58443,44,31,混合型,2018-07-24,4388,定投,753
24100,964,C1,男,27,58443,44,1878,股票型,2018-04-25,4406,定投,1183
24101,965,C3,男,35,43615,42,195,混合型,2018-06-15,1918,申购,685
24102,965,C3,男,35,43615,42,409,股票型,2018-01-10,2212,定投,448
24103,965,C3,男,35,43615,42,1719,股票型,2018-06-30,1722,申购,452
24104,965,C3,男,35,43615,42,409,股票型,2018-04-09,3239,其他,620
24105,965,C3,男,35,43615,42,3298,股票型,2018-02-18,3702,申购,522
24106,965,C3,男,35,43615,42,960,股票型,2018-01-19,2136,定投,682
24107,965,C3,男,35,43615,42,61,混合型,2018-07-16,2143,其他,476
24108,965,C3,男,35,43615,42,110,混合型,2018-02-12,2261,定投,894
24109,965,C3,男,35,43615,42,339,混合型,2018-03-03,2755,定投,665
24110,965,C3,男,35,43615,42,1070,股票型,2018-07-19,2456,其他,728
24111,965,C3,男,35,43615,42,58,混合型,2018-03-15,3084,其他,873
24112,965,C3,男,35,43615,42,124,混合型,2018-03-28,3361,申购,567
24113,965,C3,男,35,43615,42,199,混合型,2018-07-15,3528,其他,706
24114,965,C3,男,35,43615,42,6,混合型,2018-05-13,1881,申购,827
24115,965,C3,男,35,43615,42,1158,股票型,2018-02-14,3032,认购,563
24116,965,C3,男,35,43615,42,61,混合型,2018-07-23,1664,认购,759
24117,965,C3,男,35,43615,42,2595,股票型,2018-01-27,3165,申购,852
24118,965,C3,男,35,43615,42,72,混合型,2018-03-07,2077,定投,639
24119,965,C3,男,35,43615,42,17,混合型,2018-05-14,1636,其他,774
24120,966,C1,男,26,49034,44,1040,股票型,2018-02-17,4038,申购,909
24121,966,C1,男,26,49034,44,2952,股票型,2018-06-01,3729,定投,1099
24122,966,C1,男,26,49034,44,974,股票型,2018-03-29,3238,申购,683
24123,966,C1,男,26,49034,44,2300,股票型,2018-07-19,3471,认购,725
24124,966,C1,男,26,49034,44,1638,股票型,2018-02-23,3386,申购,1006
24125,966,C1,男,26,49034,44,1703,股票型,2018-07-30,4805,认购,657
24126,966,C1,男,26,49034,44,697,股票型,2018-01-18,2533,认购,1199
24127,966,C1,男,26,49034,44,1825,股票型,2018-01-17,4391,申购,905
24128,966,C1,男,26,49034,44,1678,股票型,2018-08-26,3789,认购,673
24129,966,C1,男,26,49034,44,1766,股票型,2018-03-25,3321,认购,671
24130,966,C1,男,26,49034,44,1849,股票型,2018-02-25,3205,认购,1004
24131,966,C1,男,26,49034,44,913,股票型,2018-02-20,4759,申购,1056
24132,966,C1,男,26,49034,44,854,股票型,2018-07-14,2899,认购,913
24133,966,C1,男,26,49034,44,711,股票型,2018-05-05,4655,认购,667
24134,966,C1,男,26,49034,44,1605,股票型,2018-07-05,3512,认购,774
24135,966,C1,男,26,49034,44,1047,股票型,2018-02-18,3757,认购,1198
24136,966,C1,男,26,49034,44,3624,股票型,2018-06-20,3369,认购,990
24137,966,C1,男,26,49034,44,1496,股票型,2018-03-28,4803,其他,997
24138,966,C1,男,26,49034,44,751,股票型,2018-06-27,3207,认购,1074
24139,966,C1,男,26,49034,44,1651,股票型,2018-01-13,2576,定投,797
24140,966,C1,男,26,49034,44,1849,股票型,2018-02-16,3759,认购,603
24141,966,C1,男,26,49034,44,1678,股票型,2018-04-28,3343,认购,686
24142,966,C1,男,26,49034,44,1726,股票型,2018-03-11,5076,定投,645
24143,966,C1,男,26,49034,44,793,股票型,2018-07-16,4045,定投,1022
24144,966,C1,男,26,49034,44,1421,股票型,2018-08-02,2855,申购,790
24145,966,C1,男,26,49034,44,1726,股票型,2018-03-17,3412,其他,689
24146,966,C1,男,26,49034,44,1050,股票型,2018-04-10,2685,认购,760
24147,966,C1,男,26,49034,44,1208,股票型,2018-07-19,3399,定投,842
24148,966,C1,男,26,49034,44,1105,股票型,2018-01-26,3039,申购,647
24149,966,C1,男,26,49034,44,3622,股票型,2018-02-14,4515,申购,1158
24150,966,C1,男,26,49034,44,3231,股票型,2018-07-12,2875,其他,788
24151,966,C1,男,26,49034,44,354,混合型,2018-06-16,2739,其他,907
24152,967,C3,男,32,45560,43,991,股票型,2018-03-02,2531,定投,586
24153,967,C3,男,32,45560,43,279,混合型,2018-01-25,3271,定投,784
24154,967,C3,男,32,45560,43,124,混合型,2018-04-11,1525,申购,522
24155,967,C3,男,32,45560,43,1171,股票型,2018-01-17,2529,定投,341
24156,967,C3,男,32,45560,43,756,股票型,2018-03-23,2190,定投,660
24157,967,C3,男,32,45560,43,241,混合型,2018-07-09,2415,其他,315
24158,967,C3,男,32,45560,43,1718,股票型,2018-03-01,3197,认购,514
24159,967,C3,男,32,45560,43,363,混合型,2018-02-10,1959,定投,769
24160,967,C3,男,32,45560,43,1126,股票型,2018-06-07,2712,定投,710
24162,967,C3,男,32,45560,43,31,混合型,2018-08-25,3163,申购,750
24163,967,C3,男,32,45560,43,242,混合型,2018-03-19,2529,定投,573
24164,967,C3,男,32,45560,43,110,混合型,2018-04-07,2498,申购,701
24165,967,C3,男,32,45560,43,39,混合型,2018-04-22,2552,申购,443
24166,967,C3,男,32,45560,43,11,混合型,2018-08-14,1566,定投,309
24167,967,C3,男,32,45560,43,127,混合型,2018-03-09,3195,认购,547
24168,967,C3,男,32,45560,43,195,混合型,2018-08-05,2228,定投,653
24169,967,C3,男,32,45560,43,264,混合型,2018-05-27,2757,定投,694
24170,967,C3,男,32,45560,43,214,混合型,2018-06-28,3422,定投,691
24171,967,C3,男,32,45560,43,1651,股票型,2018-08-10,2054,认购,473
24172,968,C2,女,34,90407,45,72,混合型,2018-08-26,5710,认购,459
24173,968,C2,女,34,90407,45,327,混合型,2018-05-31,8832,认购,902
24174,968,C2,女,34,90407,45,354,混合型,2018-07-26,8531,认购,830
24175,968,C2,女,34,90407,45,339,混合型,2018-07-03,9152,认购,580
24176,968,C2,女,34,90407,45,61,混合型,2018-08-25,5020,认购,942
24177,968,C2,女,34,90407,45,960,股票型,2018-03-29,9009,认购,766
24178,968,C2,女,34,90407,45,1651,股票型,2018-08-01,8628,认购,523
24179,968,C2,女,34,90407,45,110,混合型,2018-04-26,7434,认购,860
24180,968,C2,女,34,90407,45,367,混合型,2018-08-19,8147,认购,921
24181,968,C2,女,34,90407,45,127,混合型,2018-05-28,7221,认购,1100
24182,968,C2,女,34,90407,45,2861,股票型,2018-08-30,4865,认购,833
24183,968,C2,女,34,90407,45,172,混合型,2018-01-08,5389,认购,783
24184,968,C2,女,34,90407,45,2595,股票型,2018-08-02,7608,认购,526
24185,968,C2,女,34,90407,45,390,混合型,2018-04-14,7667,认购,783
24186,968,C2,女,34,90407,45,367,混合型,2018-02-17,5825,认购,1054
24188,968,C2,女,34,90407,45,336,混合型,2018-07-30,7492,认购,1001
24189,968,C2,女,34,90407,45,328,混合型,2018-08-10,7513,认购,573
24190,969,C3,男,35,59014,42,126,混合型,2018-08-07,2537,申购,760
24191,969,C3,男,35,59014,42,259,混合型,2018-02-13,3487,其他,463
24192,969,C3,男,35,59014,42,328,混合型,2018-04-08,2949,定投,751
24193,969,C3,男,35,59014,42,21,混合型,2018-05-10,2315,定投,494
24194,969,C3,男,35,59014,42,63,混合型,2018-07-18,2904,其他,839
24195,969,C3,男,35,59014,42,29,混合型,2018-01-06,3551,其他,882
24196,969,C3,男,35,59014,42,11,混合型,2018-07-10,3241,申购,838
24197,969,C3,男,35,59014,42,1490,股票型,2018-04-25,3541,定投,393
24198,969,C3,男,35,59014,42,2335,股票型,2018-05-24,1926,申购,745
24199,969,C3,男,35,59014,42,354,混合型,2018-04-04,3232,定投,654
24200,969,C3,男,35,59014,42,11,混合型,2018-06-09,3707,申购,761
24201,969,C3,男,35,59014,42,196,混合型,2018-07-29,1702,申购,677
24202,969,C3,男,35,59014,42,354,混合型,2018-08-14,1925,其他,726
24203,969,C3,男,35,59014,42,1230,股票型,2018-04-21,1994,定投,832
24204,969,C3,男,35,59014,42,195,混合型,2018-08-08,3701,申购,799
24205,969,C3,男,35,59014,42,1644,股票型,2018-08-02,1564,其他,850
24206,969,C3,男,35,59014,42,195,混合型,2018-04-09,1646,其他,560
24207,969,C3,男,35,59014,42,57,混合型,2018-06-30,3136,申购,819
24208,970,C1,男,24,46683,43,1208,股票型,2018-07-10,4632,申购,657
24209,970,C1,男,24,46683,43,2871,股票型,2018-02-15,4931,定投,1016
24210,970,C1,男,24,46683,43,1195,股票型,2018-03-22,4763,申购,1108
24211,970,C1,男,24,46683,43,409,股票型,2018-05-02,4751,定投,1009
24212,970,C1,男,24,46683,43,1528,股票型,2018-05-29,3798,申购,641
24213,970,C1,男,24,46683,43,1230,股票型,2018-06-24,2516,定投,839
24214,970,C1,男,24,46683,43,971,股票型,2018-02-07,4146,其他,872
24215,970,C1,男,24,46683,43,1849,股票型,2018-05-23,3689,申购,658
24216,970,C1,男,24,46683,43,1230,股票型,2018-03-18,4548,认购,1171
24217,970,C1,男,24,46683,43,167,混合型,2018-08-04,4168,申购,916
24218,970,C1,男,24,46683,43,1421,股票型,2018-02-08,2690,申购,868
24219,970,C1,男,24,46683,43,778,股票型,2018-01-06,4746,申购,1010
24220,970,C1,男,24,46683,43,793,股票型,2018-06-24,3712,认购,904
24221,970,C1,男,24,46683,43,1520,股票型,2018-07-18,3977,认购,613
24222,970,C1,男,24,46683,43,1643,股票型,2018-08-19,4656,申购,934
24223,970,C1,男,24,46683,43,309,股票型,2018-02-20,4025,其他,898
24224,970,C1,男,24,46683,43,1541,股票型,2018-07-15,4536,申购,994
24225,970,C1,男,24,46683,43,2871,股票型,2018-04-03,4832,申购,774
24226,970,C1,男,24,46683,43,167,混合型,2018-05-21,3245,申购,1119
24227,970,C1,男,24,46683,43,1236,股票型,2018-02-07,4646,定投,919
24228,970,C1,男,24,46683,43,1626,股票型,2018-03-26,3559,认购,933
24229,970,C1,男,24,46683,43,893,股票型,2018-06-06,3396,认购,913
24230,970,C1,男,24,46683,43,1685,股票型,2018-04-21,4097,申购,732
24231,970,C1,男,24,46683,43,688,股票型,2018-06-02,4238,认购,710
24232,970,C1,男,24,46683,43,2861,股票型,2018-01-11,3912,申购,611
24233,970,C1,男,24,46683,43,756,股票型,2018-08-13,3745,申购,903
24234,970,C1,男,24,46683,43,1626,股票型,2018-07-09,3996,定投,868
24235,970,C1,男,24,46683,43,1605,股票型,2018-03-14,3768,申购,695
24236,970,C1,男,24,46683,43,916,股票型,2018-02-02,3852,定投,1023
24237,970,C1,男,24,46683,43,3069,股票型,2018-01-01,4011,认购,717
24238,971,C1,男,27,46008,40,751,股票型,2018-03-24,5013,认购,638
24239,971,C1,男,27,46008,40,3298,股票型,2018-08-05,4407,申购,735
24240,971,C1,男,27,46008,40,1644,股票型,2018-01-09,2618,定投,728
24241,971,C1,男,27,46008,40,594,股票型,2018-01-10,4886,其他,769
24242,971,C1,男,27,46008,40,1719,股票型,2018-08-25,3332,其他,686
24243,971,C1,男,27,46008,40,916,股票型,2018-03-29,4355,认购,1023
24244,971,C1,男,27,46008,40,1416,股票型,2018-01-02,3533,认购,862
24245,971,C1,男,27,46008,40,854,股票型,2018-01-31,2568,定投,887
24246,971,C1,男,27,46008,40,1396,股票型,2018-07-16,5055,定投,1043
24247,971,C1,男,27,46008,40,1638,股票型,2018-02-09,2833,申购,857
24248,971,C1,男,27,46008,40,1790,股票型,2018-03-24,3929,其他,1051
24249,971,C1,男,27,46008,40,1974,股票型,2018-04-11,4640,认购,1099
24250,971,C1,男,27,46008,40,803,股票型,2018-01-21,4151,定投,873
24251,971,C1,男,27,46008,40,1717,股票型,2018-03-05,2596,其他,1187
24252,971,C1,男,27,46008,40,354,混合型,2018-07-01,3482,认购,600
24253,971,C1,男,27,46008,40,326,股票型,2018-04-14,4987,认购,802
24254,971,C1,男,27,46008,40,1193,股票型,2018-08-17,4231,认购,1022
24255,971,C1,男,27,46008,40,974,股票型,2018-01-04,3062,其他,980
24256,971,C1,男,27,46008,40,1416,股票型,2018-05-05,5017,认购,1022
24257,971,C1,男,27,46008,40,1677,股票型,2018-04-05,4195,定投,1053
24258,971,C1,男,27,46008,40,1915,股票型,2018-01-21,5042,认购,1082
24259,971,C1,男,27,46008,40,367,混合型,2018-05-19,2809,认购,839
24260,971,C1,男,27,46008,40,2229,股票型,2018-03-21,3283,认购,748
24261,971,C1,男,27,46008,40,173,混合型,2018-08-07,3250,认购,756
24262,971,C1,男,27,46008,40,761,股票型,2018-05-06,3692,认购,1047
24263,971,C1,男,27,46008,40,2387,股票型,2018-01-29,3127,定投,713
24264,971,C1,男,27,46008,40,1039,股票型,2018-01-30,3839,定投,602
24265,971,C1,男,27,46008,40,1048,股票型,2018-03-05,4270,申购,929
24266,971,C1,男,27,46008,40,2387,股票型,2018-03-24,3183,认购,970
24267,971,C1,男,27,46008,40,214,混合型,2018-04-08,4162,定投,663
24268,971,C1,男,27,46008,40,1877,股票型,2018-04-30,4684,申购,657
24269,972,C3,男,31,50298,41,61,混合型,2018-04-06,3523,定投,344
24270,972,C3,男,31,50298,41,21,混合型,2018-01-19,2483,其他,718
24271,972,C3,男,31,50298,41,57,混合型,2018-04-23,2875,定投,718
24272,972,C3,男,31,50298,41,1245,股票型,2018-06-12,2837,认购,488
24273,972,C3,男,31,50298,41,1,混合型,2018-02-18,3385,其他,865
24274,972,C3,男,31,50298,41,1048,股票型,2018-06-26,1505,其他,865
24275,972,C3,男,31,50298,41,20,混合型,2018-04-10,3060,其他,672
24276,972,C3,男,31,50298,41,56,混合型,2018-02-19,3563,其他,562
24277,972,C3,男,31,50298,41,11,混合型,2018-03-18,3321,申购,304
24278,972,C3,男,31,50298,41,73,混合型,2018-07-10,2952,申购,747
24279,972,C3,男,31,50298,41,294,混合型,2018-04-24,2977,定投,640
24280,972,C3,男,31,50298,41,3622,股票型,2018-03-15,3175,申购,321
24281,972,C3,男,31,50298,41,220,混合型,2018-06-10,3117,申购,489
24282,972,C3,男,31,50298,41,61,混合型,2018-07-23,2114,其他,776
24283,972,C3,男,31,50298,41,65,混合型,2018-05-10,2541,其他,404
24285,972,C3,男,31,50298,41,1678,股票型,2018-02-08,2043,申购,630
24286,972,C3,男,31,50298,41,1009,股票型,2018-03-10,3235,定投,485
24287,972,C3,男,31,50298,41,214,混合型,2018-05-28,3737,其他,799
24288,972,C3,男,31,50298,41,214,混合型,2018-08-13,3557,定投,535
24289,972,C3,男,31,50298,41,126,混合型,2018-04-25,2736,定投,613
24290,973,C3,男,34,57107,42,214,混合型,2018-07-24,3667,其他,326
24291,973,C3,男,34,57107,42,1849,股票型,2018-05-12,3399,定投,557
24292,973,C3,男,34,57107,42,136,混合型,2018-02-05,2351,其他,573
24293,973,C3,男,34,57107,42,1764,股票型,2018-02-09,2831,定投,897
24294,973,C3,男,34,57107,42,688,股票型,2018-04-10,2449,其他,507
24295,973,C3,男,34,57107,42,251,混合型,2018-05-23,1856,申购,631
24296,973,C3,男,34,57107,42,308,混合型,2018-04-28,2910,其他,519
24297,973,C3,男,34,57107,42,264,混合型,2018-04-16,2921,申购,343
24298,973,C3,男,34,57107,42,2289,股票型,2018-08-17,2446,其他,491
24299,973,C3,男,34,57107,42,362,混合型,2018-05-13,1695,定投,758
24300,973,C3,男,34,57107,42,273,混合型,2018-08-24,2632,申购,725
24301,973,C3,男,34,57107,42,117,混合型,2018-06-02,3013,申购,492
24302,973,C3,男,34,57107,42,256,混合型,2018-06-02,2863,定投,787
24303,973,C3,男,34,57107,42,263,混合型,2018-06-09,2465,其他,855
24304,973,C3,男,34,57107,42,120,混合型,2018-07-16,1956,定投,869
24305,973,C3,男,34,57107,42,1626,股票型,2018-03-14,3148,其他,785
24306,973,C3,男,34,57107,42,11,混合型,2018-04-22,2498,认购,823
24307,973,C3,男,34,57107,42,1790,股票型,2018-06-29,2837,定投,653
24308,973,C3,男,34,57107,42,58,混合型,2018-07-17,1823,申购,644
24309,974,C1,男,24,48810,41,1638,股票型,2018-06-19,3560,其他,1099
24310,974,C1,男,24,48810,41,971,股票型,2018-01-03,3356,认购,1145
24311,974,C1,男,24,48810,41,1790,股票型,2018-03-07,2501,认购,878
24312,974,C1,男,24,48810,41,409,股票型,2018-04-17,2985,认购,731
24313,974,C1,男,24,48810,41,2289,股票型,2018-07-29,4220,定投,1004
24314,974,C1,男,24,48810,41,793,股票型,2018-05-22,3585,认购,809
24315,974,C1,男,24,48810,41,1105,股票型,2018-05-14,4088,其他,640
24316,974,C1,男,24,48810,41,1043,股票型,2018-02-13,4946,申购,700
24317,974,C1,男,24,48810,41,955,股票型,2018-03-11,2835,认购,753
24318,974,C1,男,24,48810,41,1685,股票型,2018-06-20,4369,定投,1168
24319,974,C1,男,24,48810,41,2332,股票型,2018-06-22,4856,定投,630
24320,974,C1,男,24,48810,41,594,股票型,2018-02-20,3274,认购,1109
24321,974,C1,男,24,48810,41,991,股票型,2018-05-16,2738,申购,925
24322,974,C1,男,24,48810,41,1044,股票型,2018-05-12,3511,申购,1119
24323,974,C1,男,24,48810,41,884,股票型,2018-02-18,3700,定投,1116
24324,974,C1,男,24,48810,41,524,股票型,2018-06-02,2632,认购,796
24325,974,C1,男,24,48810,41,2621,股票型,2018-02-03,4219,其他,982
24326,974,C1,男,24,48810,41,3145,股票型,2018-02-14,4185,申购,1161
24327,974,C1,男,24,48810,41,996,股票型,2018-05-10,3627,定投,1016
24328,974,C1,男,24,48810,41,411,股票型,2018-04-02,3940,定投,965
24329,974,C1,男,24,48810,41,1692,股票型,2018-05-18,3652,申购,1117
24330,974,C1,男,24,48810,41,711,股票型,2018-01-10,4654,认购,714
24331,974,C1,男,24,48810,41,925,股票型,2018-02-13,2637,申购,976
24332,974,C1,男,24,48810,41,2871,股票型,2018-07-15,4325,定投,701
24333,974,C1,男,24,48810,41,1048,股票型,2018-04-07,2998,申购,1114
24334,974,C1,男,24,48810,41,3054,股票型,2018-02-20,2569,定投,1107
24335,974,C1,男,24,48810,41,974,股票型,2018-01-17,2585,认购,953
24336,974,C1,男,24,48810,41,3624,股票型,2018-07-28,3745,定投,1066
24337,974,C1,男,24,48810,41,1193,股票型,2018-06-12,3997,申购,611
24338,974,C1,男,24,48810,41,1736,股票型,2018-05-02,2891,申购,607
24339,974,C1,男,24,48810,41,409,股票型,2018-03-20,4806,其他,729
24340,974,C1,男,24,48810,41,2210,股票型,2018-04-15,4381,申购,1141
24341,975,C3,男,31,42207,41,279,混合型,2018-03-28,3616,申购,738
24342,975,C3,男,31,42207,41,1677,股票型,2018-03-08,1880,申购,768
24343,975,C3,男,31,42207,41,127,混合型,2018-03-29,2786,其他,368
24344,975,C3,男,31,42207,41,20,混合型,2018-01-10,2299,申购,363
24345,975,C3,男,31,42207,41,327,混合型,2018-08-06,2486,定投,506
24346,975,C3,男,31,42207,41,56,混合型,2018-07-27,1555,申购,880
24347,975,C3,男,31,42207,41,56,混合型,2018-08-09,3692,其他,809
24348,975,C3,男,31,42207,41,1,混合型,2018-05-19,2209,申购,418
24349,975,C3,男,31,42207,41,190,混合型,2018-02-19,2301,定投,353
24350,975,C3,男,31,42207,41,1126,股票型,2018-06-13,2963,申购,478
24351,975,C3,男,31,42207,41,1070,股票型,2018-01-22,1850,申购,642
24352,975,C3,男,31,42207,41,126,混合型,2018-04-19,2553,申购,471
24353,975,C3,男,31,42207,41,327,混合型,2018-03-06,2453,申购,412
24354,975,C3,男,31,42207,41,166,混合型,2018-07-18,3198,定投,606
24355,975,C3,男,31,42207,41,996,股票型,2018-07-18,3476,定投,492
24356,975,C3,男,31,42207,41,729,股票型,2018-01-24,3683,定投,564
24357,975,C3,男,31,42207,41,251,混合型,2018-06-15,1959,申购,512
24359,976,C1,男,23,40883,43,1938,股票型,2018-05-08,3520,认购,1166
24360,976,C1,男,23,40883,43,1313,股票型,2018-07-26,3169,定投,855
24361,976,C1,男,23,40883,43,751,股票型,2018-05-22,2660,定投,736
24362,976,C1,男,23,40883,43,866,股票型,2018-07-09,3236,认购,692
24363,976,C1,男,23,40883,43,985,股票型,2018-01-26,4739,申购,777
24364,976,C1,男,23,40883,43,1643,股票型,2018-08-04,5012,认购,980
24365,976,C1,男,23,40883,43,1878,股票型,2018-08-11,3534,申购,794
24366,976,C1,男,23,40883,43,513,股票型,2018-01-31,3621,申购,703
24367,976,C1,男,23,40883,43,1409,股票型,2018-04-26,4705,定投,1113
24368,976,C1,男,23,40883,43,2621,股票型,2018-05-18,2638,申购,1094
24369,976,C1,男,23,40883,43,2210,股票型,2018-06-21,3430,定投,901
24370,976,C1,男,23,40883,43,409,股票型,2018-03-12,2599,认购,879
24371,976,C1,男,23,40883,43,3416,股票型,2018-06-28,4972,其他,621
24372,976,C1,男,23,40883,43,1849,股票型,2018-07-29,3397,其他,720
24373,976,C1,男,23,40883,43,3190,股票型,2018-04-01,3861,其他,645
24374,976,C1,男,23,40883,43,2861,股票型,2018-06-01,2969,认购,1123
24375,976,C1,男,23,40883,43,1166,股票型,2018-03-13,3042,申购,957
24376,976,C1,男,23,40883,43,3312,股票型,2018-03-15,4658,定投,1052
24377,976,C1,男,23,40883,43,82,股票型,2018-06-13,3284,认购,1177
24378,976,C1,男,23,40883,43,2335,股票型,2018-03-27,3291,申购,811
24379,976,C1,男,23,40883,43,1028,股票型,2018-02-25,5021,申购,1040
24380,976,C1,男,23,40883,43,1188,股票型,2018-04-16,3201,认购,737
24381,976,C1,男,23,40883,43,778,股票型,2018-03-20,4076,定投,692
24382,976,C1,男,23,40883,43,1975,股票型,2018-01-20,2916,其他,835
24383,976,C1,男,23,40883,43,11,混合型,2018-05-09,4388,认购,713
24384,976,C1,男,23,40883,43,1036,股票型,2018-05-08,3497,申购,617
24385,976,C1,男,23,40883,43,1726,股票型,2018-07-08,4899,定投,1190
24386,976,C1,男,23,40883,43,309,股票型,2018-05-09,4374,认购,740
24387,976,C1,男,23,40883,43,803,股票型,2018-08-30,2573,其他,975
24388,977,C1,男,24,41062,41,3416,股票型,2018-02-05,2529,认购,1086
24389,977,C1,男,24,41062,41,751,股票型,2018-03-07,4565,认购,1178
24390,977,C1,男,24,41062,41,751,股票型,2018-02-12,4574,认购,688
24391,977,C1,男,24,41062,41,3145,股票型,2018-06-24,4824,申购,732
24392,977,C1,男,24,41062,41,1719,股票型,2018-03-24,2979,认购,752
24393,977,C1,男,24,41062,41,1291,股票型,2018-03-14,2774,其他,769
24394,977,C1,男,24,41062,41,1036,股票型,2018-06-29,2957,申购,989
24395,977,C1,男,24,41062,41,549,股票型,2018-05-14,3305,申购,817
24396,977,C1,男,24,41062,41,1416,股票型,2018-05-02,3258,申购,673
24397,977,C1,男,24,41062,41,2289,股票型,2018-02-19,4616,认购,701
24398,977,C1,男,24,41062,41,778,股票型,2018-04-23,4953,认购,1158
24399,977,C1,男,24,41062,41,1208,股票型,2018-01-05,4896,申购,652
24400,977,C1,男,24,41062,41,3623,股票型,2018-03-21,3519,认购,769
24401,977,C1,男,24,41062,41,1048,股票型,2018-03-25,4196,申购,760
24402,977,C1,男,24,41062,41,729,股票型,2018-07-19,5066,其他,902
24403,977,C1,男,24,41062,41,1577,股票型,2018-08-06,4128,申购,603
24404,977,C1,男,24,41062,41,1878,股票型,2018-08-25,4047,申购,1090
24405,977,C1,男,24,41062,41,1764,股票型,2018-01-28,2563,定投,672
24406,977,C1,男,24,41062,41,2861,股票型,2018-07-11,4161,认购,835
24407,977,C1,男,24,41062,41,3230,股票型,2018-02-01,4455,认购,1168
24408,977,C1,男,24,41062,41,1719,股票型,2018-03-07,3131,认购,1047
24409,977,C1,男,24,41062,41,1047,股票型,2018-03-16,4305,申购,869
24410,977,C1,男,24,41062,41,1167,股票型,2018-08-10,5003,其他,1115
24411,977,C1,男,24,41062,41,2168,股票型,2018-03-05,3214,认购,701
24412,977,C1,男,24,41062,41,913,股票型,2018-02-19,4092,申购,817
24413,977,C1,男,24,41062,41,746,股票型,2018-05-11,2573,认购,793
24414,977,C1,男,24,41062,41,803,股票型,2018-07-15,2651,申购,765
24415,977,C1,男,24,41062,41,242,混合型,2018-04-19,3138,申购,1138
24416,978,C2,男,33,86676,41,2556,股票型,2018-08-15,9340,认购,1069
24417,978,C2,男,33,86676,41,83,混合型,2018-08-29,7268,认购,844
24418,978,C2,男,33,86676,41,628,股票型,2018-01-04,5243,认购,972
24419,978,C2,男,33,86676,41,199,混合型,2018-08-01,9129,认购,1121
24420,978,C2,男,33,86676,41,219,混合型,2018-07-22,7636,认购,650
24421,978,C2,男,33,86676,41,327,混合型,2018-03-06,6127,定投,637
24422,978,C2,男,33,86676,41,354,混合型,2018-05-15,8646,定投,627
24423,978,C2,男,33,86676,41,328,混合型,2018-07-21,6296,认购,557
24424,978,C2,男,33,86676,41,1171,股票型,2018-02-27,8638,认购,821
24425,978,C2,男,33,86676,41,363,混合型,2018-07-19,7869,认购,1154
24426,978,C2,男,33,86676,41,264,混合型,2018-06-18,4788,认购,999
24427,978,C2,男,33,86676,41,214,混合型,2018-01-05,5959,认购,550
24428,978,C2,男,33,86676,41,1718,股票型,2018-05-26,8153,认购,457
24429,978,C2,男,33,86676,41,199,混合型,2018-01-12,7349,认购,620
24430,978,C2,男,33,86676,41,1685,股票型,2018-08-06,9097,认购,743
24431,978,C2,男,33,86676,41,259,混合型,2018-08-06,8701,认购,1142
24432,978,C2,男,33,86676,41,21,混合型,2018-08-30,7856,认购,902
24433,978,C2,男,33,86676,41,1915,股票型,2018-04-04,8940,认购,858
24434,978,C2,男,33,86676,41,124,混合型,2018-06-10,8020,认购,481
24435,978,C2,男,33,86676,41,136,混合型,2018-01-11,6086,认购,687
24436,978,C2,男,33,86676,41,362,混合型,2018-04-13,5630,认购,1023
24437,978,C2,男,33,86676,41,577,股票型,2018-05-25,8426,认购,906
24438,979,C1,男,27,48192,44,2332,股票型,2018-05-03,3274,其他,1050
24439,979,C1,男,27,48192,44,1644,股票型,2018-06-12,4220,申购,625
24440,979,C1,男,27,48192,44,1975,股票型,2018-05-10,4542,其他,811
24441,979,C1,男,27,48192,44,3312,股票型,2018-08-09,3038,定投,723
24442,979,C1,男,27,48192,44,3298,股票型,2018-02-17,5042,申购,1111
24443,979,C1,男,27,48192,44,1044,股票型,2018-08-08,3330,认购,1046
24444,979,C1,男,27,48192,44,1626,股票型,2018-08-31,2600,其他,747
24445,979,C1,男,27,48192,44,1245,股票型,2018-05-18,2773,认购,1033
24446,979,C1,男,27,48192,44,1917,股票型,2018-08-07,3045,认购,1037
24447,979,C1,男,27,48192,44,971,股票型,2018-06-04,3972,其他,1026
24448,979,C1,男,27,48192,44,594,股票型,2018-06-12,3943,定投,1081
24449,979,C1,男,27,48192,44,513,股票型,2018-06-01,4754,申购,1110
24450,979,C1,男,27,48192,44,1520,股票型,2018-03-19,3071,认购,1198
24451,979,C1,男,27,48192,44,1718,股票型,2018-06-20,3901,申购,1128
24452,979,C1,男,27,48192,44,83,混合型,2018-02-02,2849,认购,937
24453,979,C1,男,27,48192,44,3624,股票型,2018-07-05,4837,定投,1091
24454,979,C1,男,27,48192,44,1044,股票型,2018-01-09,3766,其他,1190
24455,979,C1,男,27,48192,44,3416,股票型,2018-06-16,3732,申购,627
24456,979,C1,男,27,48192,44,803,股票型,2018-08-31,3674,认购,731
24457,979,C1,男,27,48192,44,1072,股票型,2018-07-21,4777,定投,691
