id,基金编号(此值唯一),名称,简称,拼音,成立时间,类型,成立资产,供应商,银行,历史,投资类型,目标,最低购买金额,投资范围,最低购买份额,基金经理,基金经理主页,基金页面,用于计算配比的值
4571,6156,新华家盈双利混合型证券投资基金,新华家盈C,XHJYSLHHC,2019-03-05,混合型,294300000,新华基金管理股份有限公司,招商银行,,开放式,"本基金以有效控制风险、追求稳健收益为目标,主要投资于债券等固定收益类资产,辅以股票投资增强收益,力争实现基金资产的持续稳健增值。",100,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行上市的股票(包括中小板、创业板及其他经中国证监会核准上市的股票)、权证、债券(包括国债、央行票据、金融债、企业债、公司债、公开发行的次级债、地方政府债券、中期票据、可转换债券(含分离交易可转债的纯债部分)、可交换债券、(超)短期融资券)、资产支持证券、债券回购、货币市场工具、同业存单、银行存款以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会的相关规定)。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",10,于泽雨,http://fund.eastmoney.com/manager/30197569.html,,0
5174,6818,安信盈利驱动股票型证券投资基金,安信盈利A,AXYLQDGPA,2019-03-05,股票型,484500000,安信基金管理有限责任公司,中国银行,,开放式,"在深入的基本面研究的基础上,精选盈利前景良好的股票进行投资,力争为基金份额持有人实现长期稳定的回报。",100,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行和上市交易的股票(包括中小板、创业板及其他经中国证监会核准上市的股票)、国债、金融债、央行票据、地方政府债、企业债、公司债、中期票据、短期融资券、超短期融资券、可转换债券(含分离型可转换债券)、次级债、可交换债券、资产支持证券、银行存款、债券回购、权证、国债期货、股指期货以及法律法规或中国证监会允许基金投资的其它金融工具,但须符合中国证监会的相关规定。",1,袁玮,http://fund.eastmoney.com/manager/30442453.html,,0
5175,6819,安信盈利驱动股票型证券投资基金,安信盈利C,AXYLQDGPC,2019-03-05,股票型,484500000,安信基金管理有限责任公司,中国银行,,开放式,"在深入的基本面研究的基础上,精选盈利前景良好的股票进行投资,力争为基金份额持有人实现长期稳定的回报。",100,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行和上市交易的股票(包括中小板、创业板及其他经中国证监会核准上市的股票)、国债、金融债、央行票据、地方政府债、企业债、公司债、中期票据、短期融资券、超短期融资券、可转换债券(含分离型可转换债券)、次级债、可交换债券、资产支持证券、银行存款、债券回购、权证、国债期货、股指期货以及法律法规或中国证监会允许基金投资的其它金融工具,但须符合中国证监会的相关规定。",1,袁玮,http://fund.eastmoney.com/manager/30442453.html,,0
5215,6868,华夏科技成长股票型证券投资基金,华夏科技成长,HXKJCZGP,2019-03-05,股票型,1384200000,华夏基金管理有限公司,中国银行,,开放式,"在有效管理投资风险的前提下,精选科技成长主题投资标的,力求基金资产的长期稳健增值。",100,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行上市的股票(包括中小板、创业板及其他中国证监会核准上市的股票)、港股通标的、债券(包括国内依法发行和上市交易的国债、央行票据、金融债券、企业债券、公司债券、中期票据、短期融资券、超短期融资券、次级债券、政府支持机构债券、政府支持债券、地方政府债券、中小企业私募债券、可转换债券、可交换债券及其他经中国证监会允许投资的债券)、衍生品(包括权证、股指期货、国债期货、股票期权等)、资产支持证券、货币市场工具(含同业存单)以及法律法规或中国证监会允许基金投资的其他金融工具。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",1,张帆,http://fund.eastmoney.com/manager/30516948.html,,0
5218,6874,创金合信恒兴中短债债券型证券投资基金,创金恒兴A,CJHXHXZDZA,2019-03-05,债券型,447900000,创金合信基金管理有限公司,交通银行,,开放式,"本基金将投资组合的久期控制在3年以内,在保持投资组合较高流动性的前提下,力争获取超越业绩比较基准的投资回报。",100,"本基金主要投资于具有良好流动性的金融工具,包括国债、政府支持机构债券、政府支持债券、地方政府债、金融债、企业债、公司债、证券公司短期公司债券、公开发行的商业银行次级债、中期票据、短期融资券(含超级短期融资券)、可转换债券(含可分离交易可转债)、可交换债券、资产支持证券、银行存款、债券回购、中央银行票据、同业存单、国债期货等法律法规或中国证监会允许基金投资的其他金融工具。
如法律法规或监管机构以后允许基金投资其他品种,本基金可将其纳入投资范围。",0.01,郑振源,http://fund.eastmoney.com/manager/30130834.html,,0
5219,6875,创金合信恒兴中短债债券型证券投资基金,创金恒兴C,CJHXHXZDZC,2019-03-05,债券型,447900000,创金合信基金管理有限公司,交通银行,,开放式,"本基金将投资组合的久期控制在3年以内,在保持投资组合较高流动性的前提下,力争获取超越业绩比较基准的投资回报。",100,"本基金主要投资于具有良好流动性的金融工具,包括国债、政府支持机构债券、政府支持债券、地方政府债、金融债、企业债、公司债、证券公司短期公司债券、公开发行的商业银行次级债、中期票据、短期融资券(含超级短期融资券)、可转换债券(含可分离交易可转债)、可交换债券、资产支持证券、银行存款、债券回购、中央银行票据、同业存单、国债期货等法律法规或中国证监会允许基金投资的其他金融工具。
如法律法规或监管机构以后允许基金投资其他品种,本基金可将其纳入投资范围。",0.01,郑振源,http://fund.eastmoney.com/manager/30130834.html,,0
5313,6986,平安季添盈三个月定期开放债券型证券投资基金,平安季添盈A,PAJTYDKZA,2019-03-05,定开债券,618200000,平安基金管理有限公司,平安银行,,开放式(带固定封闭期),"在谨慎控制组合净值波动率的前提下,本基金追求基金产品的长期、持续增值,并力争获得超越业绩比较基准的投资回报。",100,"本基金的投资范围主要包括债券(国债、地方政府债、金融债、企业债、公司债、央行票据、中期票据、短期融资券、超短期融资券、中小企业私募债、次级债、可分离交易可转债的纯债部分)、证券公司短期公司债、资产支持证券、债券回购、银行存款(协议存款、通知存款以及定期存款等)、国债期货、同业存单、现金以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会的相关规定)。
本基金不投资于股票、权证,也不投资于可转换债券(可分离交易可转债的纯债部分除外)、可交换债券。",50,张恒,http://fund.eastmoney.com/manager/30567188.html,,0
5314,6988,平安季添盈三个月定期开放债券型证券投资基金,平安季添盈E,PAJTYDKZE,2019-03-05,定开债券,618200000,平安基金管理有限公司,平安银行,,开放式(带固定封闭期),"在谨慎控制组合净值波动率的前提下,本基金追求基金产品的长期、持续增值,并力争获得超越业绩比较基准的投资回报。",100,"本基金的投资范围主要包括债券(国债、地方政府债、金融债、企业债、公司债、央行票据、中期票据、短期融资券、超短期融资券、中小企业私募债、次级债、可分离交易可转债的纯债部分)、证券公司短期公司债、资产支持证券、债券回购、银行存款(协议存款、通知存款以及定期存款等)、国债期货、同业存单、现金以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会的相关规定)。
本基金不投资于股票、权证,也不投资于可转换债券(可分离交易可转债的纯债部分除外)、可交换债券。",1,张恒,http://fund.eastmoney.com/manager/30567188.html,,0
5077,6714,博时富源纯债债券型证券投资基金,博时富源,BSFY,2019-03-04,债券型,201469673.8,博时基金管理有限公司,中国光大银行股份有限公司,本基金的份额发售已获证监许可[2018]903号文准予募集注册。本基金自2018年11月30日至2019年2月28日通过销售机构公开发售。本基金的基金管理人：博时基金管理有限公司；基金托管人：中国光大银行股份有限公司；注册登记机构：博时基金管理有限公司。,开放式,在严格控制投资组合风险的前提下，力争长期内实现超越业绩比较基准的投资回报。,0,"本基金的投资范围主要包括国债、金融债、企业债、公司债、中小企业私募债券、地方政府债、央行票据、中期票据、短期融资券、资产支持证券、次级债、可分离交易可转债的纯债部分、债券回购、银行存款、同业存单等法律法规或中国证监会允许基金投资的其他金融工具（但须符合中国证监会的相关规定）。
    本基金不投资于股票、权证等权益类资产，也不投资于可转换债券（可分离交易可转债的纯债部分除外）、可交换债券。
    基金的投资组合比例为：本基金对债券的投资比例不低于基金资产的80%；本基金持有现金或者到期日在一年以内的政府债券投资比例不低于基金资产净值的5%，其中，现金不包括结算备付金、存出保证金、应收申购款等。
    如法律法规或监管机构以后允许基金投资的其他品种，基金管理人在履行适当程序后，可以将其纳入投资范围，并可依据届时有效的法律法规适时合理地调整投资范围。",10,陈黎,http://quote.cfi.cn/manager.aspx?jjjl=%e9%99%88%e9%bb%8e20140101,,0
5384,7072,民生加银鑫福灵活配置混合型证券投资基金,民生鑫福C,MSJYXFHHC,2019-03-04,混合型,0,民生加银基金管理有限公司,包商银行,,开放式,"本基金主要通过基金管理人研究团队深入、系统、科学的研究,挖掘具有长期投资价值的标的构建投资组合,在严格控制下行风险的前提下,力争实现超越业绩比较基准的持续稳健收益。",100,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行上市的衍生工具(权证、股指期货及其他经中国证监会允许投资的衍生工具等),股票(含中小板、创业板及其他经中国证监会允许投资的股票等),债券(含国债、金融债、企业债、公司债、地方政府债、次级债、可转换债券、分离交易可转债、央行票据、中期票据、短期融资券(含超短期融资券)、中小企业私募债券及其他经中国证监会允许投资的债券等)、资产支持证券、债券回购、质押及买断式回购、银行存款等固定收益类资产以及现金,以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会的相关规定)。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",100,邱世磊,http://fund.eastmoney.com/manager/30200584.html,,0
5257,6915,南方亨元债券型发起式证券投资基金A类,南方亨元A,NFHYA,2019-03-01,债券型,40075599.9,南方基金管理股份有限公司,徽商银行股份有限公司,本基金的发售已获中国证监会2019年1月10日证监许可[2019]44号文注册。本基金募集期自2019年2月18日至2019年5月17日，通过各销售机构的基金销售网点发售。本基金的基金管理人：南方基金管理股份有限公司；基金托管人：徽商银行股份有限公司；注册登记机构：南方基金管理股份有限公司。,开放式,本基金在严格控制风险的前提下，力争获得长期稳定的投资收益。,0,"本基金主要投资于债券（包括国内依法发行上市交易的国债、央行票据、金融债券、企业债券、公司债券、中期票据、短期融资券、超短期融资券、次级债券、政府机构债、地方政府债等）、资产支持证券、债券回购、银行存款（包括协议存款、定期存款等）、同业存单、货币市场工具以及经中国证监会允许基金投资的其他金融工具，但须符合中国证监会的相关规定。本基金不投资股票、权证、可转债和可交换债。
    如法律法规或监管机构以后允许基金投资其他品种，基金管理人在履行适当程序后，可以将其纳入投资范围，并可依据届时有效的法律法规适时合理地调整投资范围。
    基金的投资组合比例为：本基金投资于债券资产的比例不低于基金资产的80%。本基金每个交易日日终应当保持不低于基金资产净值5%的现金或者到期日在一年以内的政府债券，其中现金不包括结算备付金、存出保证金、应收申购款等。",0,黄斌斌,http://quote.cfi.cn/manager.aspx?jjjl=%e9%bb%84%e6%96%8c%e6%96%8c20110101,,0
5258,6916,南方亨元债券型发起式证券投资基金C类,南方亨元C,NFHYC,2019-03-01,债券型,101.04,南方基金管理股份有限公司,徽商银行股份有限公司,本基金的发售已获中国证监会2019年1月10日证监许可[2019]44号文注册。本基金募集期自2019年2月18日至2019年5月17日，通过各销售机构的基金销售网点发售。本基金的基金管理人：南方基金管理股份有限公司；基金托管人：徽商银行股份有限公司；注册登记机构：南方基金管理股份有限公司。,开放式,本基金在严格控制风险的前提下，力争获得长期稳定的投资收益。,0,"本基金主要投资于债券（包括国内依法发行上市交易的国债、央行票据、金融债券、企业债券、公司债券、中期票据、短期融资券、超短期融资券、次级债券、政府机构债、地方政府债等）、资产支持证券、债券回购、银行存款（包括协议存款、定期存款等）、同业存单、货币市场工具以及经中国证监会允许基金投资的其他金融工具，但须符合中国证监会的相关规定。本基金不投资股票、权证、可转债和可交换债。
    如法律法规或监管机构以后允许基金投资其他品种，基金管理人在履行适当程序后，可以将其纳入投资范围，并可依据届时有效的法律法规适时合理地调整投资范围。
    基金的投资组合比例为：本基金投资于债券资产的比例不低于基金资产的80%。本基金每个交易日日终应当保持不低于基金资产净值5%的现金或者到期日在一年以内的政府债券，其中现金不包括结算备付金、存出保证金、应收申购款等。",0,黄斌斌,http://quote.cfi.cn/manager.aspx?jjjl=%e9%bb%84%e6%96%8c%e6%96%8c20110101,,0
1403,1900,诺安精选价值混合型证券投资基金,诺安精选价值,NAJXJZHH,2019-02-28,混合型,393900000,诺安基金管理有限公司,工商银行,,开放式,"本基金在严格控制投资组合风险的前提下,力争获得基金资产的长期稳健增值。",100,"本基金的投资范围包括国内依法发行上市的股票(包括中小板、创业板及其他经中国证监会核准上市的股票)、内地与香港股票市场交易互联互通机制下允许买卖的香港联合交易所上市的股票(以下简称“港股通标的股票”)、债券(包括国内依法发行和上市交易的国债、央行票据、金融债券、企业债券、公司债券、中期票据、短期融资券、超短期融资券、次级债券、政府支持机构债、政府支持债券、地方政府债、可转换债券、可交换债券及其他经中国证监会允许投资的债券)、债券回购、同业存单、银行存款(包括协议存款、定期存款、通知存款等)、资产支持证券、货币市场工具、权证、股指期货以及经中国证监会允许基金投资的其他金融工具,但需符合中国证监会的相关规定。
本基金可根据相关法律法规和基金合同的约定,参与融资业务。
本基金如无特指,股票包括中小板、创业板、港股通标的股票及其他经中国证监会核准上市的股票。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",10,宋青,http://fund.eastmoney.com/manager/30137817.html,,0
4639,6228,中欧医疗创新股票型证券投资基金,中欧医疗创新A,ZOYLCXGPA,2019-02-28,股票型,398300000,中欧基金管理有限公司,工商银行,,开放式,"本基金主要投资于医疗创新相关行业股票,在严格控制投资组合风险的前提下,通过积极主动的资产配置,力争获得超越业绩比较基准的收益。",100,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行上市的股票(包括中小板、创业板以及其他经中国证监会批准发行上市的股票)、港股通机制下允许买卖的规定范围内的香港联合交易所上市的股票(以下简称“港股通标的股票”)、国债、地方政府债、政府支持机构债、金融债、企业债、公司债、央行票据、中期票据、短期融资券、超短期融资券、资产支持证券、公开发行的次级债、可转换债券、可分离交易可转债的纯债部分、可交换债券、债券回购、银行存款、同业存单、现金、权证、国债期货、股指期货、股票期权等金融资产以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会的相关规定)。
本基金可以参与融资。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",1,葛兰,http://fund.eastmoney.com/manager/30324814.html,,0
4640,6229,中欧医疗创新股票型证券投资基金,中欧医疗创新C,ZOYLCXGPC,2019-02-28,股票型,398300000,中欧基金管理有限公司,工商银行,,开放式,"本基金主要投资于医疗创新相关行业股票,在严格控制投资组合风险的前提下,通过积极主动的资产配置,力争获得超越业绩比较基准的收益。",100,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行上市的股票(包括中小板、创业板以及其他经中国证监会批准发行上市的股票)、港股通机制下允许买卖的规定范围内的香港联合交易所上市的股票(以下简称“港股通标的股票”)、国债、地方政府债、政府支持机构债、金融债、企业债、公司债、央行票据、中期票据、短期融资券、超短期融资券、资产支持证券、公开发行的次级债、可转换债券、可分离交易可转债的纯债部分、可交换债券、债券回购、银行存款、同业存单、现金、权证、国债期货、股指期货、股票期权等金融资产以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会的相关规定)。
本基金可以参与融资。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",1,葛兰,http://fund.eastmoney.com/manager/30324814.html,,0
4898,6522,财通新兴蓝筹混合型证券投资基金,财通新兴A,CTXXLCHHA,2019-02-28,混合型,411400000,财通基金管理有限公司,工商银行,,开放式,"本基金重点投资于中国经济中具有代表性和竞争力的蓝筹公司。在有效控制风险的前提下,通过积极主动的投资管理,追求基金资产的长期稳定增值,力争使基金份额持有人分享中国经济持续成长的成果。",1000,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行上市的股票(包括中小板、创业板及其他经中国证监会核准上市的股票)、内地与香港股票市场交易互联互通机制试点允许买卖的规定范围内的香港联合交易所上市的股票(以下简称“港股通标的股票”)、国债、央行票据、金融债券、企业债券、公司债券、中期票据、短期融资券、超短期融资券、次级债券、政府支持机构债、政府支持债券、地方政府债、可转换债券(含分离交易的可转债)、可交换债券、资产支持证券、债券回购、银行存款(包括定期存款、协议存款、通知存款等)、同业存单、股指期货、权证以及法律法规或中国证监会允许基金投资的其他证券品种。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",100,夏钦,http://fund.eastmoney.com/manager/30132859.html,,0
4899,6523,财通新兴蓝筹混合型证券投资基金,财通新兴C,CTXXLCHHC,2019-02-28,混合型,411400000,财通基金管理有限公司,工商银行,,开放式,"本基金重点投资于中国经济中具有代表性和竞争力的蓝筹公司。在有效控制风险的前提下,通过积极主动的投资管理,追求基金资产的长期稳定增值,力争使基金份额持有人分享中国经济持续成长的成果。",1000,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行上市的股票(包括中小板、创业板及其他经中国证监会核准上市的股票)、内地与香港股票市场交易互联互通机制试点允许买卖的规定范围内的香港联合交易所上市的股票(以下简称“港股通标的股票”)、国债、央行票据、金融债券、企业债券、公司债券、中期票据、短期融资券、超短期融资券、次级债券、政府支持机构债、政府支持债券、地方政府债、可转换债券(含分离交易的可转债)、可交换债券、资产支持证券、债券回购、银行存款(包括定期存款、协议存款、通知存款等)、同业存单、股指期货、权证以及法律法规或中国证监会允许基金投资的其他证券品种。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",100,夏钦,http://fund.eastmoney.com/manager/30132859.html,,0
4973,6600,人保沪深300指数型证券投资基金,人保300,RBHS300ZS,2019-02-28,股票指数,205800000,中国人保资产管理有限公司,交通银行,,开放式,"本基金采用指数化投资策略,紧密跟踪沪深300指数,在严格控制基金的日均跟踪偏离度和年跟踪误差的前提下,力争获取与标的指数相似的投资收益。",100,"本基金主要投资于标的指数成份股、备选成份股。为更好地实现投资目标,基金还可投资于其他股票(包括中小板、创业板及其他经中国证监会核准上市的股票)、债券(包括国债、金融债券、企业债券、公司债券、央行票据、中期票据、短期融资券、超短期融资券、次级债券、政府支持债券、政府支持机构债券、地方政府债券、可交换债券、可转换债券(包括分离交易可转债))、资产支持证券、债券回购、同业存单、银行存款(包括定期存款、协议存款及其他银行存款等)、货币市场工具、金融衍生工具(包括权证、股指期货、国债期货等)以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会的相关规定)。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",100,刘笑明,http://fund.eastmoney.com/manager/30589070.html,,0
4975,6603,嘉实互融精选股票型证券投资基金,嘉实互融,JSHRJXGP,2019-02-28,股票型,349000000,嘉实基金管理有限公司,工商银行,,开放式,"本基金通过精选个股和严格的风险控制,追求基金长期资产增值。",100,"本基金投资于国内依法发行上市的股票(包含中小板、创业板及其他国内依法发行上市的股票),内地与香港股票市场交易互联互通机制下允许买卖的香港联合交易所上市股票(以下简称“港股通标的股票” )、债券(国债、金融债、企业债、公司债、次级债、可转换债券(含分离交易可转债)、可交换公司债券、央行票据、短期融资券、超短期融资券、中期票据、中小企业私募债)、资产支持证券、债券回购、同业存单、银行存款、权证、股指期货、现金以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会的相关规定)。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",1,蒋一茜,http://fund.eastmoney.com/manager/30383521.html,,0
4981,6610,银华远见混合型发起式证券投资基金,银华远见,YHYJHHFQS,2019-02-28,混合型,10900000,银华基金管理股份有限公司,建设银行,,开放式,"本基金将在努力控制组合风险并保持良好流动性的前提下,通过在内地资本市场和港股市场上积极优选具备利润创造能力且估值水平合理的优质上市公司,通过优化风险收益配比,力求实现基金资产的长期稳定增值。",100,"本基金的投资范围包括国内依法发行上市的股票(包含中小板股票、创业板股票及其他经中国证监会核准上市的股票)、港股通标的股票、债券(包含可转换公司债券及分离交易可转债、国债、金融债、企业债券、公司债券、央行票据、中期票据、短期融资券、超短期融资券、次级债券、地方政府债券、可交换债券以及其他中国证监会允许投资的债券)、资产支持证券、债券回购、同业存单、银行存款(包括协议存款、定期存款及其他银行存款)、现金、权证、股指期货、国债期货以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会的相关规定)。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入本基金的投资范围,其投资比例遵循届时有效的法律法规和相关规定。",10,王斌,http://fund.eastmoney.com/manager/30428547.html,,0
5358,7039,新疆前海联合沪深300指数型证券投资基金,前海联合300C,QHLHHS300ZSC,2019-02-26,股票指数,0,新疆前海联合基金管理有限公司,工商银行,,开放式,"本基金采用被动式投资策略,通过紧密跟踪标的指数,力争控制本基金的份额净值增长率与业绩比较基准的收益率日均跟踪偏离度的绝对值不超过0.35%,年跟踪误差不超过4%,实现与标的指数表现相一致的长期投资收益。",100,"本基金的投资范围为具有良好流动性的金融工具,以沪深300指数的成份股及其备选成份股为主要投资对象。此外,为更好地实现投资目标,本基金也可少量投资于其他股票(非标的指数成分股及其备选成分股,包含中小板、创业板及其他经中国证监会核准发行的股票)、权证、债券、资产支持证券、债券回购、银行存款、股指期货、货币市场工具及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。",0,林材,http://fund.eastmoney.com/manager/30184620.html,,0
5362,7043,新疆前海联合泓鑫灵活配置混合型证券投资基金,前海联合泓鑫C,QHLHHXHHC,2019-02-26,混合型,0,新疆前海联合基金管理有限公司,南京银行,,开放式,"在严格控制风险的基础上,通过对不同资产类别的优化配置及组合精选,力求实现基金资产的长期稳健增值。",100,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行上市的股票(包括主板、中小板、创业板及其他经中国证监会核准上市的股票)、债券(国债、金融债、企业债、公司债、次级债、地方政府债、短期公司债、中企业私募债券、可转换债券、分离交易可转债、央行票据、中期票据、短期融资券、超级短期融资券等)、资产支持证券、债券回购、银行存款(包括协议存款、定期存款及其他银行存款)、同业存单、股指期货、国债期货、货币市场工具、权证以及经中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。",0,林材,http://fund.eastmoney.com/manager/30184620.html,,0
5063,6698,红土创新沪深300指数增强型发起式证券投资基金,红土300A,HTCXHS300ZQA,2019-02-25,股票指数,12800000,红土创新基金管理有限公司,招商银行,,开放式,"本基金为指数增强型股票基金,采取定量方法进行组合管理,力争在控制本基金净值增长率与业绩比较基准之间的日均跟踪偏离度的绝对值不超过0.5%、年跟踪误差不超过7.5%的基础上,追求获得超越标的指数的回报。",100,"基金的投资范围包括国内依法发行上市的股票(包括创业板、中小板以及其他经中国证监会允许基金投资的股票)、债券(包括国债、央行票据、地方政府债、金融债、企业债、公司债、中小企业私募债、公开发行的次级债、中期票据、短期融资券、可转换债券、可交换债券)、资产支持证券、债券回购、银行存款(包括协议存款、定期存款和其他存款)、同业存单、权证、股指期货及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围,其投资比例遵循届时有效法律法规或相关规定。",10,储荞,http://fund.eastmoney.com/manager/30649372.html,,0
5064,6699,红土创新沪深300指数增强型发起式证券投资基金,红土300C,HTCXHS300ZQC,2019-02-25,股票指数,12800000,红土创新基金管理有限公司,招商银行,,开放式,"本基金为指数增强型股票基金,采取定量方法进行组合管理,力争在控制本基金净值增长率与业绩比较基准之间的日均跟踪偏离度的绝对值不超过0.5%、年跟踪误差不超过7.5%的基础上,追求获得超越标的指数的回报。",100,"基金的投资范围包括国内依法发行上市的股票(包括创业板、中小板以及其他经中国证监会允许基金投资的股票)、债券(包括国债、央行票据、地方政府债、金融债、企业债、公司债、中小企业私募债、公开发行的次级债、中期票据、短期融资券、可转换债券、可交换债券)、资产支持证券、债券回购、银行存款(包括协议存款、定期存款和其他存款)、同业存单、权证、股指期货及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围,其投资比例遵循届时有效法律法规或相关规定。",10,储荞,http://fund.eastmoney.com/manager/30649372.html,,0
5143,6783,红土创新中证500指数增强型发起式证券投资基金,红土中证500A,HTCXZZ500ZQA,2019-02-25,股票指数,10800000,红土创新基金管理有限公司,招商银行,,开放式,"本基金为指数增强型股票基金,采取定量方法进行组合管理,力争在控制本基金净值增长率与业绩比较基a间的日均跟踪偏离度的绝对值不超过0.5%、年跟踪误差不超过7.5%的基础上,追求获得超越标的指数的回报。",100,"本基金的投资范围包括国内依法发行上市的股票(包括创业板、中小板以及其他经中国证监会允许基金投资的股票)、债券(包括国债、央行票据、地方政府债、金融债、企业债、公司债、中小企业私募债、公开发行的次级债、中期票据、短期融资券、可转换债券、可交换债券等)、资产支持证券、债券回购、银行存款(包括协议存款、定期存款和其他存款)、同业存单、权证、股指期货等及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围,其投资比例遵循届时有效法律法规或相关规定。
如果法律法规或中国证监会变更投资品种的投资比例限制,基金管理人在履行适当程序后,可以调整上述投资品种的投资比例。",10,储荞,http://fund.eastmoney.com/manager/30649372.html,,0
5144,6784,红土创新中证500指数增强型发起式证券投资基金,红土中证500C,HTCXZZ500ZQC,2019-02-25,股票指数,10800000,红土创新基金管理有限公司,招商银行,,开放式,"本基金为指数增强型股票基金,采取定量方法进行组合管理,力争在控制本基金净值增长率与业绩比较基a间的日均跟踪偏离度的绝对值不超过0.5%、年跟踪误差不超过7.5%的基础上,追求获得超越标的指数的回报。",100,"本基金的投资范围包括国内依法发行上市的股票(包括创业板、中小板以及其他经中国证监会允许基金投资的股票)、债券(包括国债、央行票据、地方政府债、金融债、企业债、公司债、中小企业私募债、公开发行的次级债、中期票据、短期融资券、可转换债券、可交换债券等)、资产支持证券、债券回购、银行存款(包括协议存款、定期存款和其他存款)、同业存单、权证、股指期货等及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围,其投资比例遵循届时有效法律法规或相关规定。
如果法律法规或中国证监会变更投资品种的投资比例限制,基金管理人在履行适当程序后,可以调整上述投资品种的投资比例。",10,储荞,http://fund.eastmoney.com/manager/30649372.html,,0
5255,6913,南方华元债券型证券投资基金A类,南方华元A,NFHYA,2019-02-25,债券型,199995462.5,南方基金管理股份有限公司,兴业银行股份有限公司,本基金的发售已获中国证监会2019年1月10日证监许可[2019]40号文注册。本基金募集期自2019年2月15日至2019年5月13日，通过各销售机构的基金销售网点发售。本基金的基金管理人：南方基金管理股份有限公司；基金托管人：兴业银行股份有限公司；注册登记机构：南方基金管理股份有限公司。,开放式,本基金在严格控制风险的前提下，力争获得长期稳定的投资收益。,0,"本基金主要投资于债券（包括国内依法发行上市交易的国债、央行票据、金融债券、企业债券、公司债券、中期票据、短期融资券、超短期融资券、次级债券、政府机构债、地方政府债等）、资产支持证券、债券回购、银行存款（包括协议存款、定期存款及其他银行存款）、同业存单、货币市场工具以及经中国证监会允许基金投资的其他金融工具，但须符合中国证监会的相关规定。本基金不投资股票、权证、可转债和可交换债。
    如法律法规或监管机构以后允许基金投资其他品种，基金管理人在履行适当程序后，可以将其纳入投资范围，并可依据届时有效的法律法规适时合理地调整投资范围。
    基金的投资组合比例为：本基金投资于债券资产的比例不低于基金资产的80%。本基金每个交易日日终应当保持不低于基金资产净值5%的现金或者到期日在一年以内的政府债券，其中现金不包括结算备付金、存出保证金、应收申购款等。",0,刘骥,http://quote.cfi.cn/manager.aspx?jjjl=%e5%88%98%e9%aa%a520120101,,0
